"species","life_form"
"Napeanthus apodemus J.D.Sm.","perennial"
"Napeanthus rupicola Feuillet & L.E.Skog","no_life_form_on_database"
"Napeanthus subacaulis Benth. & Hook.fil.","annual"
"Napeanthus jelskii Fritsch","no_life_form_on_database"
"Napeanthus reitzii (L.B.Sm.) B.L.Burtt B.L.Burtt (L.B.Sm.)","perennial"
"Napeanthus primulifolius (Raddi) Sandwith Sandwith (Raddi)","perennial"
"Napeanthus riparius Philipson","no_life_form_on_database"
"Napeanthus robustus Fritsch","no_life_form_on_database"
"Titanotrichum oldhamii (Hemsl.) Soler. Soler. (Hemsl.)","perennial"
"Sanango racemosum (Ruiz & Pav.) Barringer Barringer (Ruiz & Pav.)","perennial"
