"species","life_form"
"Lomatium triternatum (Pursh) J.M.Coult. & Rose J.M.Coult. & Rose (Pursh)","perennial"
"Lomatium bicolor (S.Watson) J.M.Coult. & Rose J.M.Coult. & Rose (S.Watson)","perennial"
"Lomatium bradshawii (Rose ex Mathias) Mathias & Constance Mathias & Constance (Rose ex Mathias)","no_life_form_on_database"
"Lomatium dissectum (Nutt. ex Torr. & Gray) Mathias & Constance Mathias & Constance (Nutt. ex Torr. & Gray)","perennial"
"Lomatium cous (S.Watson) J.M.Coult. & Rose J.M.Coult. & Rose (S.Watson)","perennial"
"Cymopterus evertii R.L.Hartm. & R.S.Kirkp.","perennial"
"Cymopterus cinerarius A.Gray","perennial"
"Oreonana purpurascens Shevock & Constance","no_life_form_on_database"
"Cymopterus aboriginum M.E.Jones","no_life_form_on_database"
"Cymopterus panamintensis J.M.Coult. & Rose","perennial"
"Oreonana clementis (M.E.Jones) Jeps. Jeps. (M.E.Jones)","perennial"
"Lomatium dasycarpum (Torr. & Gray) J.M.Coult. & Rose J.M.Coult. & Rose (Torr. & Gray)","perennial"
"Lomatium foeniculaceum (Nutt.) J.M.Coult. & Rose J.M.Coult. & Rose (Nutt.)","perennial"
"Lomatium orientale J.M.Coult. & Rose","perennial"
"Lomatium juniperinum (M.E.Jones) J.M.Coult. & Rose J.M.Coult. & Rose (M.E.Jones)","perennial"
"Orogenia fusiformis S.Watson","no_life_form_on_database"
"Cymopterus lapidosus M.E.Jones","perennial"
"Orogenia linearifolia S.Watson","no_life_form_on_database"
"Cymopterus globosus (S.Watson) S.Watson S.Watson (S.Watson)","perennial"
"Cymopterus ripleyi Barneby","perennial"
"Cymopterus gilmanii Morton","perennial"
"Cymopterus basalticus M.E.Jones","perennial"
"Lomatium macrocarpum (Hook. & Arn.) J.M.Coult. & Rose J.M.Coult. & Rose (Hook. & Arn.)","perennial"
"Lomatium grayi (J.M.Coult. & Rose) J.M.Coult. & Rose J.M.Coult. & Rose (J.M.Coult. & Rose)","perennial"
"Oreonana vestita (S.Watson) Jeps. Jeps. (S.Watson)","no_life_form_on_database"
"Cymopterus davisii R.L.Hartm.","perennial"
"Lomatium ambiguum (Nutt.) J.M.Coult. & Rose J.M.Coult. & Rose (Nutt.)","perennial"
"Cymopterus longipes S.Watson","perennial"
"Cymopterus planosus (Osterh.) Mathias Mathias (Osterh.)","no_life_form_on_database"
"Lomatium howellii (S.Watson) Jeps. Jeps. (S.Watson)","perennial"
"Lomatium parvifolium (Hook. & Arn.) Jeps. Jeps. (Hook. & Arn.)","perennial"
"Tauschia glauca (J.M.Coult. & Rose) Mathias & Constance Mathias & Constance (J.M.Coult. & Rose)","perennial"
"Tauschia kelloggii (A.Gray) J.F.Macbr. J.F.Macbr. (A.Gray)","no_life_form_on_database"
"Seseli libanotis (L.) W.D.J.Koch W.D.J.Koch (L.)","biennial"
"Libanotis pyrenaica (L.) Bourg Bourg (L.)","no_life_form_on_database"
"Libanotis sibirica (L.) Koch Koch (L.)","no_life_form_on_database"
"Libanotis coreana (H.Wolff) Kitag. Kitag. (H.Wolff)","no_life_form_on_database"
"Pachypleurum mutellinoides Crantz","no_life_form_on_database"
"Seseli rhodopeum Velen.","perennial"
"Ferulopsis hystrix (Bunge ex Ledeb.) Pimenov Pimenov (Bunge ex Ledeb.)","perennial"
"Phlojodicarpus popovii Sipliv.","no_life_form_on_database"
"Seseli krylovii (Tikhom.) Pimenov & Sdobnina Pimenov & Sdobnina (Tikhom.)","no_life_form_on_database"
"Libanotis eriocarpa Schrenk","no_life_form_on_database"
"Peucedanum ledebourielloides K.T.Fu","perennial"
"Peucedanum elegans Kom.","no_life_form_on_database"
"Carlesia sinensis Dunn","perennial"
"Peucedanum terebinthaceum Fisch. ex Rchb.","no_life_form_on_database"
"Seseli mairei H.Wolff","perennial"
"Seseli farrenyi Molero & J.Pujadas","no_life_form_on_database"
"Seseli longifolium L.","biennial"
"Seseli elatum L.","no_life_form_on_database"
"Seseli gracile Waldst. & Kit.","perennial"
"Trinia hispida Hoffm.","perennial"
"Seseli gummiferum Pall. ex Sm.","perennial"
"Seseli rigidum Waldst. & Kit.","perennial"
"Rumia crithmifolia (Willd.) Koso-Pol. Koso-Pol. (Willd.)","no_life_form_on_database"
"Seseli tortuosum L.","biennial"
"Ledebouriella multiflora (Ledeb.) H.Wolff H.Wolff (Ledeb.)","no_life_form_on_database"
"Peucedanum praeruptorum Dunn","no_life_form_on_database"
"Peucedanum songpanense R.H.Shan & F.T.Pu","perennial"
"Peucedanum turgeniifolium H.Wolff","no_life_form_on_database"
"Peucedanum dissolutum (Diels) H.Wolff H.Wolff (Diels)","perennial"
"Saposhnikovia divaricata (Turcz.) Schischk. Schischk. (Turcz.)","perennial"
"Oreocome candollei Edgew.","no_life_form_on_database"
"Cortia depressa (D.Don) C.Norman C.Norman (D.Don)","perennial"
"Ligusticopsis dielsiana (H.Wolff) Pimenov & Kljuykov Pimenov & Kljuykov (H.Wolff)","no_life_form_on_database"
"Peucedanum rubricaule R.H.Shan & M.L.Sheh","no_life_form_on_database"
"Ligusticum daucoides (Franch.) Franch. Franch. (Franch.)","no_life_form_on_database"
"Peucedanum delavayi Franch.","no_life_form_on_database"
"Ligusticum involucratum Franch.","no_life_form_on_database"
"Ligusticum scapiforme H.Wolff","no_life_form_on_database"
"Cortiella hookeri (C.B.Clarke) C.Norman C.Norman (C.B.Clarke)","perennial"
"Cortiella caespitosa R.H.Shan & M.L.Sheh","perennial"
"Libanotis depressa R.H.Shan & M.L.Sheh","no_life_form_on_database"
"Ligusticum oliverianum (H.Boissieu) R.H.Shan R.H.Shan (H.Boissieu)","no_life_form_on_database"
"Selinum cryptotaenium H.Boissieu","perennial"
"Ligusticopsis brachyloba (Franch.) Leute Leute (Franch.)","perennial"
"Oreocome limprichtii (H.Wolff) Pimenov & Kljuykov Pimenov & Kljuykov (H.Wolff)","perennial"
"Ligusticum pteridophyllum Franch. ex Oliv.","no_life_form_on_database"
"Ligusticopsis wallichiana (DC.) Pimenov & Kljuykov Pimenov & Kljuykov (DC.)","perennial"
"Selinum candollei Edgew.","no_life_form_on_database"
"Ligusticopsis coniifolia (Wall. ex DC.) Pimenov & Kljuykov Pimenov & Kljuykov (Wall. ex DC.)","no_life_form_on_database"
"Oreocome involucellata Pimenov & Kljuykov","no_life_form_on_database"
"Dimorphosciadium gayoides (Regel & Schmalh.) Pimenov Pimenov (Regel & Schmalh.)","biennial"
"Ligusticum mucronatum Hort.Kew","no_life_form_on_database"
"Spermolepis inermis (Nutt. ex DC.) Mathias & Constance Mathias & Constance (Nutt. ex DC.)","annual"
"Ligusticum physospermifolium Albov","no_life_form_on_database"
"Cnidiocarpa alaica Pimenov","perennial"
"Cnidium silaifolium (Jacq.) Fiori & Paol. Fiori & Paol. (Jacq.)","perennial"
"Seseli peucedanoides (M.Bieb.) Hayek Hayek (M.Bieb.)","perennial"
"Selinum broteri Hoffmanns. & Link","no_life_form_on_database"
"Selinum carvifolia (L.) L. L. (L.)","no_life_form_on_database"
"Vicatia coniifolia Wall. ex DC.","perennial"
"Exoacantha heterophylla Labill.","annual"
"Johrenia golestanica Rech.fil.","no_life_form_on_database"
"Peucedanum caucasicum (M.Bieb.) C.Koch C.Koch (M.Bieb.)","no_life_form_on_database"
"Peucedanum pschavicum Boiss.","no_life_form_on_database"
"Aethusa cynapium L.","annual"
"Coriandrum sativum L.","annual"
"Bifora radians M.Bieb.","annual"
"Mediasia macrophylla (Regel & Schmalh.) Pimenov Pimenov (Regel & Schmalh.)","perennial"
"Pimpinella heyneana Wall.","annual"
"Rughidia cordata (Balf.fil.) M.F.Watson & E.L.Barclay M.F.Watson & E.L.Barclay (Balf.fil.)","no_life_form_on_database"
"Rughidia milleri M.F.Watson & E.L.Barclay","no_life_form_on_database"
"Nirarathamnos asarifolius Balf.fil.","perennial"
"Trachyspermum aethusifolium Chiov.","no_life_form_on_database"
"Echinophora chrysantha Freyn & Sint.","no_life_form_on_database"
"Echinophora platyloba DC.","perennial"
"Echinophora cinerea (Boiss.) Hedge & Lamond Hedge & Lamond (Boiss.)","perennial"
"Anisosciadium isosciadium Bornm.","annual"
"Anisosciadium orientale DC.","annual"
"Echinophora orientalis (DC.) Hedge & Lamond Hedge & Lamond (DC.)","perennial"
"Echinophora L._indet_sp2","no_life_form_on_database"
"Echinophora tenuifolia L.","perennial"
"Dicyclophora persica Boiss.","annual"
"Pycnocycla spinosa Decne.","perennial"
"Pycnocycla aucheriana Decne. ex Boiss.","perennial"
"Seselopsis tianschanica Schischk.","biennial"
"Sphaenolobium tianschanicum (Korovin) Pimenov Pimenov (Korovin)","no_life_form_on_database"
"Ligusticum jeholense (Nakai & Kitag.) Nakai & Kitag. Nakai & Kitag. (Nakai & Kitag.)","no_life_form_on_database"
"Angelica tianmuensis Z.H.Pan & T.D.Zhuang","perennial"
"Cnidium officinale Makino","no_life_form_on_database"
"Pleurospermum prattii H.Wolff","no_life_form_on_database"
"Ligusticum sinense Oliv.","no_life_form_on_database"
"Ligusticum acuminatum Franch.","no_life_form_on_database"
"Conioselinum tataricum Hoffm.","perennial"
"Conioselinum vaginatum Thell.","no_life_form_on_database"
"Ligusticum tenuissimum (Nakai) Kitag. Kitag. (Nakai)","no_life_form_on_database"
"Angelica paeoniifolia R.H.Shan & C.C.Yuan","perennial"
"Prangos haussknechtii Boiss.","no_life_form_on_database"
"Paulita ovczinnikovii (Korovin) Soják Soják (Korovin)","no_life_form_on_database"
"Pterocyclus rivulorum (Diels) H.Wolff H.Wolff (Diels)","no_life_form_on_database"
"Levisticum officinale Koch","perennial"
"Angelica sinensis (Oliv.) Diels Diels (Oliv.)","perennial"
"Lithosciadium multicaule Turcz.","perennial"
"Silaum silaus (L.) Schinz & Thell. Schinz & Thell. (L.)","perennial"
"Cenolophium denudatum (Fisch. & Hornem.) Tutin Tutin (Fisch. & Hornem.)","no_life_form_on_database"
"Cnidium dauricum (Jacq.) Turcz. Turcz. (Jacq.)","perennial"
"Tordylium aegyptiacum (L.) Poir. Poir. (L.)","annual"
"Heracleum inexpectatum C.Norman","no_life_form_on_database"
"Heracleum elgonense (H.Wolff) Bull. Bull. (H.Wolff)","biennial"
"Heracleum alpinum Pollini","no_life_form_on_database"
"Heracleum austriacum L.","perennial"
"Heracleum minimum Lam.","no_life_form_on_database"
"Heracleum ligusticifolium M.Bieb.","biennial"
"Heracleum scabrum Albov","no_life_form_on_database"
"Heracleum chorodanum (Hoffm.) DC. DC. (Hoffm.)","no_life_form_on_database"
"Heracleum pastinacifolium K.Koch","perennial"
"Symphyoloma graveolens C.A.Mey.","no_life_form_on_database"
"Heracleum transcaucasicum Manden.","no_life_form_on_database"
"Heracleum crenatifolium Boiss.","biennial"
"Heracleum schelkovnikovii Woronow","no_life_form_on_database"
"Heracleum humile Sm.","perennial"
"Heracleum roseum Stev.","no_life_form_on_database"
"Heracleum argaeum Boiss. & Balansa","perennial"
"Heracleum peshmenianum Ekim","no_life_form_on_database"
"Heracleum rawianum C.C.Towns.","perennial"
"Heracleum anisactis Boiss. & Hohen.","perennial"
"Mandenovia komarovii (Manden.) Alava Alava (Manden.)","no_life_form_on_database"
"Heracleum pastinaca Fenzl","perennial"
"Heracleum antasiaticum Manden.","perennial"
"Heracleum leskovii Grossh.","no_life_form_on_database"
"Heracleum platytaenium Boiss.","perennial"
"Heracleum grossheimii Manden.","no_life_form_on_database"
"Heracleum cyclocarpum K.Koch","perennial"
"Heracleum grandiflorum Stev. ex M.Bieb.","no_life_form_on_database"
"Heracleum dissectum Ledeb.","biennial"
"Heracleum pyrenaicum Lam.","no_life_form_on_database"
"Heracleum sibiricum L.","biennial"
"Heracleum carpaticum Porcius","perennial"
"Heracleum sphondylium L.","biennial"
"Heracleum orphanidis Boiss.","perennial"
"Heracleum ossethicum Manden.","perennial"
"Heracleum persicum Desf.","perennial"
"Heracleum lehmannianum Bunge","perennial"
"Heracleum afghanicum Kitam.","no_life_form_on_database"
"Heracleum rechingeri Manden.","perennial"
"Heracleum mantegazzianum Sommier & Levier","biennial"
"Heracleum pubescens (Hoffm.) M.Bieb. M.Bieb. (Hoffm.)","biennial"
"Heracleum sosnowskyi Manden.","perennial"
"Heracleum trachyloma Fisch. & C.A.Mey.","perennial"
"Heracleum freynianum Sommier & Levier","no_life_form_on_database"
"Heracleum ponticum (Lipsky) Schischk. Schischk. (Lipsky)","no_life_form_on_database"
"Heracleum asperum Mert. & Koch","no_life_form_on_database"
"Heracleum lanatum Michx.","no_life_form_on_database"
"Heracleum scabridum Franch.","perennial"
"Heracleum franchetii M.Hiroe","perennial"
"Heracleum forrestii H.Wolff","perennial"
"Heracleum oreocharis H.Wolff","perennial"
"Angelica oncosepala Hand.-Mazz.","no_life_form_on_database"
"Heracleum souliei Boiss.","perennial"
"Heracleum hemsleyanum Diels","perennial"
"Heracleum henryi H.Wolff","perennial"
"Heracleum yungningense Hand.-Mazz.","perennial"
"Heracleum apiifolium Boiss.","perennial"
"Heracleum lasiopetalum Boiss.","no_life_form_on_database"
"Trigonosciadium lasiocarpum (Boiss.) Alava Alava (Boiss.)","biennial"
"Malabaila dasyantha Fisch. & C.A.Mey. ex K.Koch","no_life_form_on_database"
"Leiotulus secacul (Mill.) Pimenov & Ostr. Pimenov & Ostr. (Mill.)","perennial"
"Heracleum marashicum Kit Tan & Yildiz","no_life_form_on_database"
"Malabaila aucheri Boiss.","no_life_form_on_database"
"Malabaila involucrata Boiss. & Spruner","no_life_form_on_database"
"Pastinaca clausii (Ledeb.) Calest. Calest. (Ledeb.)","biennial"
"Leiotulus porphyrodiscus (Stapf & Wettst.) Pimenov & Ostr. Pimenov & Ostr. (Stapf & Wettst.)","perennial"
"Trigonosciadium viscidulum Boiss. & Hausskn.","biennial"
"Leiotulus dasyanthus (K.Koch) Pimenov & Ostr. Pimenov & Ostr. (K.Koch)","perennial"
"Trigonosciadium brachytaenium (Boiss.) Alava Alava (Boiss.)","perennial"
"Malabaila pastinacifolia Boiss. & Balansa","no_life_form_on_database"
"Pastinaca pimpinellifolia M.Bieb.","no_life_form_on_database"
"Pastinaca sativa L.","biennial"
"Pastinaca umbrosa Stev. ex DC.","no_life_form_on_database"
"Pastinaca lucida L.","biennial"
"Malabaila secacul (Mill.) Boiss. Boiss. (Mill.)","no_life_form_on_database"
"Tordylium apulum L.","annual"
"Tordyliopsis brunonis Wall. ex DC.","perennial"
"Lalldhwojia pastinacifolia Pimenov & Kljuykov","no_life_form_on_database"
"Kandaharia rechingerorum Alava","perennial"
"Zosima orientalis Hoffm.","no_life_form_on_database"
"Semenovia bucharica (B.Fedtsch. ex Schischk.) Manden. Manden. (B.Fedtsch. ex Schischk.)","perennial"
"Semenovia heterodonta (Korovin) Manden. Manden. (Korovin)","perennial"
"Semenovia radiata (Rech.fil. & Riedl) Alava Alava (Rech.fil. & Riedl)","perennial"
"Zosima korovinii Pimenov","perennial"
"Heracleum dissectifolium K.T.Fu","perennial"
"Heracleum millefolium Diels","no_life_form_on_database"
"Heracleum bivittatum (C.B.Clarke) Boiss. Boiss. (C.B.Clarke)","no_life_form_on_database"
"Semenovia frigida (Boiss. & Hausskn.) Manden. Manden. (Boiss. & Hausskn.)","perennial"
"Semenovia tragioides (Boiss.) Manden. Manden. (Boiss.)","perennial"
"Semenovia dichotoma (Boiss.) Manden. Manden. (Boiss.)","perennial"
"Semenovia pamirica (Lipsky) Manden. Manden. (Lipsky)","perennial"
"Semenovia transiliensis Regel & Herder","perennial"
"Pastinacopsis glacialis Golosk.","no_life_form_on_database"
"Vanasushava pedata (Wight) P.K.Mukh. & Constance P.K.Mukh. & Constance (Wight)","no_life_form_on_database"
"Tetrataenium candolleanum (Wight & Arn.) Manden. Manden. (Wight & Arn.)","no_life_form_on_database"
"Heracleum rigens Wall. ex DC.","no_life_form_on_database"
"Tetrataenium sprengelianum (Wight & Arn.) Manden. Manden. (Wight & Arn.)","no_life_form_on_database"
"Heracleum bhutanicum M.F.Watson","perennial"
"Heracleum kingdonii H.Wolff","perennial"
"Tetrataenium nepalense (Don) Manden. Manden. (Don)","perennial"
"Heracleum hookerianum Wight & Arn.","no_life_form_on_database"
"Heracleum wallichii DC.","no_life_form_on_database"
"Tetrataenium sublineare (C.B.Clarke) Manden. Manden. (C.B.Clarke)","no_life_form_on_database"
"Tetrataenium canescens (Lindl.) Manden. Manden. (Lindl.)","perennial"
"Heracleum obtusifolium Wall. ex DC.","no_life_form_on_database"
"Heracleum candicans Wall. ex DC.","perennial"
"Tetrataenium pinnatum (C.B.Clarke) Manden. Manden. (C.B.Clarke)","no_life_form_on_database"
"Malabaila aurea (Sm.) Boiss. Boiss. (Sm.)","no_life_form_on_database"
"Ainsworthia trachycarpa Boiss.","no_life_form_on_database"
"Tordylium maximum L.","annual"
"Synelcosciadium carmeli (Labill.) Boiss. Boiss. (Labill.)","no_life_form_on_database"
"Ducrosia anethifolia (DC.) Boiss. Boiss. (DC.)","biennial"
"Ducrosia flabellifolia Boiss.","perennial"
"Ducrosia assadii Alava","perennial"
"Cymbocarpum erythraeum (DC.) Boiss. Boiss. (DC.)","annual"
"Cymbocarpum anethoides DC.","no_life_form_on_database"
"Kalakia marginata (Boiss.) Alava Alava (Boiss.)","annual"
"Peucedanum angolense (Welw. ex Ficalho) Cannon Cannon (Welw. ex Ficalho)","no_life_form_on_database"
"Peucedanum zenkeri Engl.","no_life_form_on_database"
"Lefebvrea grantii (Kingston ex Oliv.) S.Droop S.Droop (Kingston ex Oliv.)","perennial"
"Lefebvrea abyssinica A.Rich.","perennial"
"Peucedanum magalismontanum Sond.","no_life_form_on_database"
"Nanobubon strictum (Spreng.) Magee Magee (Spreng.)","perennial"
"Notobubon pearsonii (Adamson) Magee Magee (Adamson)","perennial"
"Afroligusticum elliotii (Engl.) C.Norman C.Norman (Engl.)","perennial"
"Afroligusticum petitianum (A.Rich.) P.J.D.Winter P.J.D.Winter (A.Rich.)","perennial"
"Nanobubon capillaceum (Thunb.) Magee Magee (Thunb.)","perennial"
"Cynorhiza typica Eckl. & Zeyh.","perennial"
"Stenosemis angustifolia E.Mey. ex Harv. & Sond.","perennial"
"Stenosemis caffra (Eckl. & Zeyh.) Sond. Sond. (Eckl. & Zeyh.)","perennial"
"Capnophyllum leiocarpon","no_life_form_on_database"
"Capnophyllum macrocarpum Magee & B.-E.van Wyk","annual"
"Capnophyllum africanum (L.) Gaertn. Gaertn. (L.)","annual"
"Capnophyllum lutzeyeri Magee & B.-E.van Wyk","annual"
"Scaraboides manningii Magee & B.-E.van Wyk","annual"
"Dasispermum suffruticosum (Bergius) B.L.Burtt B.L.Burtt (Bergius)","perennial"
"Dasispermum hispidum (Thunb.) Magee & B.-E.van Wyk Magee & B.-E.van Wyk (Thunb.)","annual"
"Dasispermum capense (Lam.) Magee & B.-E.van Wyk Magee & B.-E.van Wyk (Lam.)","annual"
"Sondera humilis (Planch.) Chrtek & Slavíková Chrtek & Slavíková (Planch.)","no_life_form_on_database"
"Dasispermum tenue (Sond.) Magee & B.-E.van Wyk Magee & B.-E.van Wyk (Sond.)","annual"
"Notobubon laevigatum (Aiton) Magee Magee (Aiton)","perennial"
"Notobubon ferulaceum (Thunb. ex Sond.) Magee Magee (Thunb. ex Sond.)","perennial"
"Notobubon striatum (Thunb.) Magee Magee (Thunb.)","perennial"
"Notobubon pungens (E.Mey.) Magee Magee (E.Mey.)","perennial"
"Notobubon galbanum (L.) Magee Magee (L.)","perennial"
"Peucedanum polyactinum B.L.Burtt","no_life_form_on_database"
"Notobubon capense (Thunb.) Magee Magee (Thunb.)","perennial"
"Notobubon tenuifolium (Thunb.) Magee Magee (Thunb.)","perennial"
"Notobubon gummiferum (L.) Magee Magee (L.)","perennial"
"Notobubon galbaniopse (H.Wolff) Magee Magee (H.Wolff)","perennial"
"Conium sphaerocarpum Hilliard & B.L.Burtt","biennial"
"Conium maculatum L.","annual"
"Ormosciadium aucheri Boiss.","annual"
"Crenosciadium siifolium Boiss. & Heldr.","no_life_form_on_database"
"Stefanoffia daucoides (Boiss.) H.Wolff H.Wolff (Boiss.)","perennial"
"Petroedmondia syriaca (Boiss.) Tamamsch. Tamamsch. (Boiss.)","biennial"
"Magydaris pastinacea (Lam.) Paol. Paol. (Lam.)","perennial"
"Magydaris panacifolia (Vahl) Lange Lange (Vahl)","perennial"
"Opopanax hispidus (Friv.) Griseb. Griseb. (Friv.)","perennial"
"Smyrniopsis aucheri Boiss.","biennial"
"Deverra denudata (Viv.) Pfisterer & Podlech Pfisterer & Podlech (Viv.)","perennial"
"Deverra scoparia Coss. & Durieu","perennial"
"Deverra tortuosa (Desf.) DC. DC. (Desf.)","perennial"
"Deverra triradiata Hochst. ex Boiss.","perennial"
"Deverra burchellii Eckl. & Zeyh.","perennial"
"Sclerosciadium nodiflorum (Schousb.) Coss. Coss. (Schousb.)","no_life_form_on_database"
"Seseli webbii Coss.","no_life_form_on_database"
"Ammi majus L.","annual"
"Apium prostratum Labill.","biennial"
"Apium australe Thouars","perennial"
"Apium chilense Hook. & Arn.","no_life_form_on_database"
"Apium panul (Bertero ex DC.) Reiche Reiche (Bertero ex DC.)","perennial"
"Apium fernandezianum Johow","perennial"
"Apium insulare P.S.Short","biennial"
"Apium commersonii DC.","biennial"
"Apium sellowianum H.Wolff","perennial"
"Apium graveolens L.","biennial"
"Naufraga balearica Constance & Cannon","perennial"
"Anethum graveolens L.","annual"
"Ridolfia segetum (L.) Moris Moris (L.)","annual"
"Foeniculum vulgare Mill.","perennial"
"Stoibrax dichotomum (L.) Raf. Raf. (L.)","annual"
"Rhabdosciadium aucheri Boiss.","perennial"
"Carum carvi L.","perennial"
"Chamaesciadium acaule (M.Bieb.) C.A.Mey. C.A.Mey. (M.Bieb.)","perennial"
"Grammosciadium scabridum Boiss.","perennial"
"Grammosciadium macrodon Boiss.","perennial"
"Grammosciadium daucoides DC.","perennial"
"Grammosciadium platycarpum Boiss. & Hausskn.","no_life_form_on_database"
"Grammosciadium pterocarpum Boiss.","no_life_form_on_database"
"Fuernrohria setifolia K.Koch","perennial"
"Olymposciadium caespitosum (Sm.) H.Wolff H.Wolff (Sm.)","no_life_form_on_database"
"Falcaria vulgaris Bernh.","annual"
"Gongylosciadium falcarioides (Bornm. & H.Wolff) Rech.fil. Rech.fil. (Bornm. & H.Wolff)","biennial"
"Hladnikia pastinacifolia Rchb.","biennial"
"Chamaele decumbens (Thunb.) Makino Makino (Thunb.)","no_life_form_on_database"
"Aegopodium alpestre Ledeb.","perennial"
"Aegopodium kashmiricum (R.R.Stewart ex Dunn) Pimenov Pimenov (R.R.Stewart ex Dunn)","perennial"
"Aegopodium podagraria L.","perennial"
"Bunium rectangulum H.Wolff","perennial"
"Bunium cornigerum (Boiss. & Hausskn.) Drude Drude (Boiss. & Hausskn.)","perennial"
"Bunium avromanum (Boiss. & Hausskn.) Drude Drude (Boiss. & Hausskn.)","perennial"
"Bunium scabrellum Korovin","perennial"
"Bunium alpinum Waldst. & Kit.","perennial"
"Bunium ferulaceum Sibth. & Sm.","perennial"
"Bunium fallax Freyn","no_life_form_on_database"
"Bunium L._indet_sp3","no_life_form_on_database"
"Bunium fontanesii (Pers.) Maire Maire (Pers.)","perennial"
"Bunium balearicum (Sennen) Mateo & López Udias Mateo & López Udias (Sennen)","no_life_form_on_database"
"Bunium mauritanicum Batt.","no_life_form_on_database"
"Bunium pachypodum P.W.Ball","perennial"
"Bunium bulbocastanum L.","perennial"
"Carum multiflorum (Sibth. & Sm.) Boiss. Boiss. (Sibth. & Sm.)","no_life_form_on_database"
"Pimpinella siifolia Leresche","no_life_form_on_database"
"Tamamschjanella rhizomatica (Hartwig) Pimenov & Kljuykov Pimenov & Kljuykov (Hartwig)","perennial"
"Tamamschjanella rubella (E.A.Busch) Pimenov & Kljuykov Pimenov & Kljuykov (E.A.Busch)","no_life_form_on_database"
"Carum heldreichii Boiss.","perennial"
"Postiella capillifolia (Post) Kljuykov Kljuykov (Post)","no_life_form_on_database"
"Bunium pinnatifolium Kljuykov","no_life_form_on_database"
"Bunium simplex (K.Koch) Klyuikov Klyuikov (K.Koch)","no_life_form_on_database"
"Bunium verruculosum C.C.Towns.","perennial"
"Astomaea seselifolia (DC.) Rauschert Rauschert (DC.)","perennial"
"Bunium elegans (Fenzl) Koso-Pol. Koso-Pol. (Fenzl)","perennial"
"Bunium paucifolium DC.","perennial"
"Kosopoljanskia turkestanica Korovin","no_life_form_on_database"
"Pyramidoptera cabulica Boiss.","perennial"
"Bunium angreni Korovin","no_life_form_on_database"
"Bunium setaceum (Schrenk) H.Wolff H.Wolff (Schrenk)","no_life_form_on_database"
"Bunium capillifolium Kar. & Kir.","no_life_form_on_database"
"Bunium capusii (Franch.) Korovin Korovin (Franch.)","no_life_form_on_database"
"Bunium afghanicum Beauverd","no_life_form_on_database"
"Bunium latilobum Korovin","no_life_form_on_database"
"Bunium persicum (Boiss.) B.Fedtsch. B.Fedtsch. (Boiss.)","no_life_form_on_database"
"Bunium chaerophylloides (Regel & Schmalh.) Drude Drude (Regel & Schmalh.)","no_life_form_on_database"
"Bunium intermedium Korovin","no_life_form_on_database"
"Bunium kuhitangi Nevski","no_life_form_on_database"
"Bunium hissaricum Korovin","no_life_form_on_database"
"Bunium salsum Korovin","no_life_form_on_database"
"Bunium caroides (Boiss.) Hausskn. Hausskn. (Boiss.)","no_life_form_on_database"
"Bunium badachschanicum Kamelin","no_life_form_on_database"
"Bunium stewartianum Nasir","no_life_form_on_database"
"Bunium seravschanicum Korovin","no_life_form_on_database"
"Bunium cylindricum (Boiss. & Hohen.) Drude Drude (Boiss. & Hohen.)","no_life_form_on_database"
"Bunium longipes Freyn","no_life_form_on_database"
"Bunium fedtschenkoanum Korovin ex Kamelin","no_life_form_on_database"
"Bunium wolffii Klyuikov","no_life_form_on_database"
"Bunium vaginatum Korovin","no_life_form_on_database"
"Mogoltavia severtzovii (Regel) Korovin Korovin (Regel)","no_life_form_on_database"
"Oedibasis platycarpa (Lipsky) Koso-Pol. Koso-Pol. (Lipsky)","no_life_form_on_database"
"Hyalolaena jaxartica Bunge","perennial"
"Hyalolaena bupleuroides (Schrenk) Pimenov & Kljuykov Pimenov & Kljuykov (Schrenk)","perennial"
"Hyalolaena trichophylla (Schrenk) Pimenov & Kljuykov Pimenov & Kljuykov (Schrenk)","perennial"
"Hyalolaena tschuiliensis (Pavlov ex Korovin) Pimenov & Kljuykov Pimenov & Kljuykov (Pavlov ex Korovin)","no_life_form_on_database"
"Gongylotaxis rechingeri Pimenov & Kljuykov","perennial"
"Ormopterum turcomanicum (Korovin) Schischk. Schischk. (Korovin)","biennial"
"Galagania fragrantissima Lipsky","biennial"
"Indoschulzia hameliana (Farille & S.B.Malla) Pimenov & Kljuykov Pimenov & Kljuykov (Farille & S.B.Malla)","no_life_form_on_database"
"Galagania ferganensis (Korovin) M.G.Vassiljeva & Pimenov M.G.Vassiljeva & Pimenov (Korovin)","biennial"
"Galagania tenuisecta (Regel & Schmalh.) M.G.Vassiljeva & Pimenov M.G.Vassiljeva & Pimenov (Regel & Schmalh.)","perennial"
"Elaeosticta paniculata (Korovin) Kljuykov & Pimenov Kljuykov & Pimenov (Korovin)","perennial"
"Elaeosticta knorringiana (Korovin) Kljuykov, Pimenov & Tikhom. Kljuykov, Pimenov & Tikhom. (Korovin)","perennial"
"Elaeosticta nodosa (Boiss.) Boiss. Boiss. (Boiss.)","perennial"
"Elaeosticta tschimganica (Korovin) Kljuykov, Pimenov & V.N.Tikhom. Kljuykov, Pimenov & V.N.Tikhom. (Korovin)","perennial"
"Muretia lutea (Hoffm.) Boiss. Boiss. (Hoffm.)","no_life_form_on_database"
