"species","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Acronema astrantiifolium H.Wolff","9","4.660511","0.081142","0.027047","0.024463"
"Pennisetum longissimum S.L.Chen & Y.X.Jin","14","4.336947","0.082719","0.022108","0.015726"
"Harpachne harpachnoides (Hack.) B.S.Sun & S.Wang","8","4.560196","0.112313","0.039709","0.027521"
"Primula asarifolia H.R.Fletcher","3","4.461093","0.053895","0.031116","0.073389"
"Rhabdothamnopsis sinensis Hemsl.","13","4.50597","0.125484","0.034803","0.016936"
"Oreocharis henryana Oliv.","13","4.46123","0.113766","0.031553","0.016936"
"Loxostigma fimbrisepalum K.Y.Pan","3","4.377568","0.029239","0.016881","0.073389"
"Lysionotus petelotii Pellegr.","2","4.362916","0.027026","0.01911","0.110084"
"Didymocarpus mengtze W.W.Sm.","4","4.408934","0.047084","0.023542","0.055042"
"Didymocarpus purpureobracteatus W.W.Sm.","5","4.256203","0.179386","0.080224","0.044034"
"Anna mollifolia (W.T.Wang) W.T.Wang & K.Y.Pan","1","4.394449",NA,NA,"0.220168"
"Impatiens aureliana Hook.fil.","3","4.436845","0.074592","0.043066","0.073389"
"Impatiens taronensis Hand.-Mazz.","2","4.299294","0.605415","0.428093","0.110084"
"Impatiens siculifer Hook.fil.","65","4.204256","0.218321","0.027079","0.003387"
"Impatiens rubrostriata Hook.fil.","15","4.334215","0.189171","0.048844","0.014678"
"Impatiens lecomtei Hook.fil.","6","4.18696","0.340296","0.138925","0.036695"
"Impatiens desmantha Hook.fil.","6","4.135809","0.249224","0.101745","0.036695"
"Impatiens delavayi Franch.","20","4.46661","0.264591","0.059164","0.011008"
"Impatiens cyathiflora Hook.fil.","8","4.347628","0.189094","0.066855","0.027521"
"Impatiens davidii Franch.","23","4.007037","0.216935","0.045234","0.009573"
"Lycium yunnanense Kuang & A.M.Lu","3","4.452963","0.064293","0.03712","0.073389"
"Phyllostachys nigra (Lodd. ex Lindl.) Munro","15","3.97144","0.248333","0.064119","0.014678"
"Lysionotus pauciflorus Maxim.","95","4.138118","0.231232","0.023724","0.002318"
"Microcos chungii (Merr.) Chun","4","4.335442","0.11901","0.059505","0.055042"
"Acronema schneideri H.Wolff","8","4.538384","0.171526","0.060644","0.027521"
"Ligusticum pteridophyllum Franch. ex Oliv.","19","4.442429","0.259585","0.059553","0.011588"
"Ligusticum involucratum Franch.","12","4.56506","0.280348","0.080929","0.018347"
"Haplosphaera phaea Hand.-Mazz.","3","4.601542","0.25148","0.145192","0.073389"
"Pimpinella yunnanensis (Franch.) H.Wolff","10","4.480625","0.212114","0.067076","0.022017"
"Angelica oncosepala Hand.-Mazz.","4","4.121807","0.316807","0.158404","0.055042"
"Lysionotus forrestii W.W.Sm.","10","4.218507","0.245134","0.077518","0.022017"
"Briggsia longipes (Hemsl. ex Oliv.) Craib","4","4.349186","0.053844","0.026922","0.055042"
"Impatiens xanthina Comber","4","4.137719","0.439407","0.219703","0.055042"
"Impatiens uliginosa Franch.","8","4.444574","0.094144","0.033285","0.027521"
"Impatiens subecalcarata (Hand.-Mazz.) Y.L.Chen","3","4.386341","0.504621","0.291343","0.073389"
"Impatiens holocentra Hand.-Mazz.","7","4.124841","0.240642","0.090954","0.031453"
"Impatiens corchorifolia Franch.","8","4.527202","0.22762","0.080476","0.027521"
"Impatiens chungtienensis Y.L.Chen","1","4.532599",NA,NA,"0.220168"
"Pleioblastus amarus (Keng) Keng f.","25","4.127101","0.245606","0.049121","0.008807"
"Bambusa sinospinosa McClure","8","4.2924","0.158752","0.056127","0.027521"
"Loxostigma cavaleriei (H.Lév. & Vaniot) B.L.Burtt","4","4.286833","0.198915","0.099458","0.055042"
"Pleurospermum franchetianum Hemsl.","21","4.487217","0.134821","0.02942","0.010484"
"Bupleurum yunnanense Franch.","7","4.5369","0.33809","0.127786","0.031453"
"Primula sinomollis Balf.fil. & Forrest","2","4.369368","0.275744","0.19498","0.110084"
"Rubia yunnanensis Diels","9","4.381421","0.301138","0.100379","0.024463"
"Salvia digitaloides Diels","4","4.496857","0.171913","0.085956","0.055042"
"Salvia cyclostegia E.Peter","6","4.507224","0.307092","0.12537","0.036695"
"Pternopetalum vulgare (Dunn) Hand.-Mazz.","33","4.223634","0.202829","0.035308","0.006672"
"Ostericum scaberulum (Franch.) R.H.Shan & C.Q.Yuan","8","4.408457","0.23702","0.083799","0.027521"
"Lysimachia stenosepala Hemsl.","35","4.233643","0.207171","0.035018","0.006291"
"Oreocharis aurea Dunn","5","4.375713","0.057252","0.025604","0.044034"
"Lysionotus chingii Chun ex W.T.Wang","9","4.354749","0.146177","0.048726","0.024463"
"Impatiens rectangula Hand.-Mazz.","7","4.094862","0.179573","0.067872","0.031453"
"Impatiens gongshanensis Y.L.Chen","1","3.828641",NA,NA,"0.220168"
"Impatiens duclouxii Hook.fil.","15","4.379003","0.120628","0.031146","0.014678"
"Impatiens cyanantha Hook.fil.","12","4.336215","0.182395","0.052653","0.018347"
"Fargesia spathacea Franch.","6","4.369979","0.195881","0.079968","0.036695"
"Heracleum franchetii M.Hiroe","5","4.496244","0.327454","0.146442","0.044034"
"Sium frigidum Hand.-Mazz.","8","4.550318","0.150061","0.053055","0.027521"
"Lysimachia foenum-graecum Hance","12","4.143599","0.222081","0.064109","0.018347"
"Impatiens purpurea Hand.-Mazz.","3","4.02083","0.284622","0.164327","0.073389"
"Impatiens radiata Hook.fil.","18","4.385525","0.248131","0.058485","0.012232"
"Impatiens forrestii Hook.fil. ex W.W.Sm.","3","4.430489","0.031267","0.018052","0.073389"
"Impatiens aquatilis Hook.fil.","10","4.357819","0.253545","0.080178","0.022017"
"Circaea repens Wall.","20","4.318164","0.236459","0.052874","0.011008"
"Salvia plectranthoides Griff.","28","4.27163","0.200931","0.037972","0.007863"
"Pternopetalum davidii Franch.","10","4.364063","0.187205","0.059199","0.022017"
"Meeboldia yunnanensis (H.Wolff) Constance & F.T.Pu","7","4.551714","0.159934","0.060449","0.031453"
"Ligusticum acuminatum Franch.","32","4.315967","0.241093","0.04262","0.00688"
"Boeica ferruginea Drake","3","4.386167","0.007172","0.004141","0.073389"
"Indosasa sinica C.D.Chu & C.S.Chao","5","4.299024","0.076443","0.034186","0.044034"
"Angelica sinensis (Oliv.) Diels","21","4.344111","0.168196","0.036703","0.010484"
"Salvia bifidocalyx C.Y.Wu & Y.C.Huang","1","4.532599",NA,NA,"0.220168"
"Pimpinella purpurea (Franch.) H.Boissieu","6","4.117431","0.289176","0.118056","0.036695"
"Ligusticum sinense Oliv.","68","4.158953","0.321516","0.03899","0.003238"
"Peucedanum rubricaule R.H.Shan & M.L.Sheh","10","4.430228","0.261216","0.082604","0.022017"
"Paraboea neurophylla (Collett & Hemsl.) B.L.Burtt","4","4.415224","0.040041","0.02002","0.055042"
"Loxostigma glabrifolium D.Fang & K.Y.Pan","5","4.339844","0.05823","0.026041","0.044034"
"Didymocarpus stenanthos C.B.Clarke","10","4.468986","0.17916","0.056655","0.022017"
"Impatiens nubigena W.W.Sm.","8","4.529539","0.258853","0.091518","0.027521"
"Impatiens oxyanthera Hook.fil.","6","4.371253","0.165807","0.06769","0.036695"
"Coix aquatica Roxb.","18","4.355598","0.247534","0.058344","0.012232"
"Ferrocalamus strictus Hsueh & Keng f.","1","4.382027",NA,NA,"0.220168"
"Salvia yunnanensis C.H.Wright","7","4.515377","0.148456","0.056111","0.031453"
"Boea hygrometrica (Bunge) R.Br.","58","4.272138","0.294794","0.038708","0.003796"
"Physospermopsis delavayi (Franch.) H.Wolff","6","4.557619","0.19267","0.078657","0.036695"
"Festuca mairei St.-Yves","6","4.322731","0.384706","0.157056","0.036695"
"Primula celsiiformis Balf.fil.","1","4.532599",NA,NA,"0.220168"
"Petrocosmea minor Hemsl.","3","4.356321","0.034213","0.019753","0.073389"
"Lysionotus denticulosus W.T.Wang","2","4.388084","0.026355","0.018636","0.110084"
"Impatiens microcentra Hand.-Mazz.","1","3.871201",NA,NA,"0.220168"
"Dendrocalamus giganteus Munro","5","4.380117","0.357133","0.159715","0.044034"
"Salvia heterochroa E.Peter","2","4.174979","0.520878","0.368316","0.110084"
"Oenanthe hookeri C.B.Clarke","6","4.502878","0.275173","0.112339","0.036695"
"Perotis hordeiformis Nees ex Hook. & Arn.","4","4.602049","0.188965","0.094482","0.055042"
"Hemiboea cavaleriei H.Lév.","26","4.145968","0.199632","0.039151","0.008468"
"Boea philippensis C.B.Clarke","7","4.329369","0.056722","0.021439","0.031453"
"Indocalamus longiauritus Hand.-Mazz.","23","4.092435","0.195554","0.040776","0.009573"
"Bupleurum petiolulatum Franch.","24","4.426564","0.236279","0.04823","0.009174"
"Cardamine rockii O.E.Schulz","6","4.578117","0.200301","0.081773","0.036695"
"Salvia atropurpurea C.Y.Wu","1","4.521789",NA,NA,"0.220168"
"Trachydium simplicifolium W.W.Sm.","2","4.361127","0.242499","0.171473","0.110084"
"Primula watsonii Dunn","8","4.442403","0.172","0.060811","0.027521"
"Physospermopsis rubrinervis (Franch.) C.Norman","8","4.533541","0.170127","0.060149","0.027521"
"Cymbopogon goeringii (Steud.) A.Camus","44","4.136004","0.349662","0.052714","0.005004"
"Trikeraia pappiformis (Keng) P.C.Kuo & S.L.Lu","6","4.569035","0.096191","0.03927","0.036695"
"Impatiens poculifer Hook.fil.","1","3.806662",NA,NA,"0.220168"
"Pseudostachyum polymorphum Munro","6","4.266604","0.138833","0.056678","0.036695"
"Primula odontocalyx (Franch.) Pax","12","4.305553","0.185243","0.053475","0.018347"
"Heracleum forrestii H.Wolff","9","4.393593","0.394729","0.131576","0.024463"
"Lysimachia microcarpa Hand.-Mazz. ex C.Y.Wu","8","4.294948","0.186248","0.065849","0.027521"
"Impatiens monticola Hook.fil.","5","4.365827","0.205803","0.092038","0.044034"
"Bupleurum chinense DC.","71","4.390224","0.314102","0.037277","0.003101"
"Petrocosmea sericea C.Y.Wu ex H.W.Li","2","4.342454","0.073532","0.051995","0.110084"
"Pleioblastus maculatus (McClure) C.D.Chu & C.S.Chao","13","4.113258","0.287896","0.079848","0.016936"
"Abutilon theophrasti Medik.","68","4.28462","0.368175","0.044648","0.003238"
"Oryzopsis munroi Stapf ex Hook.f.","25","4.557093","0.21059","0.042118","0.008807"
"Petrocosmea nervosa Craib","3","4.592833","0.166435","0.096091","0.073389"
"Solanum delitescens C.V.Morton","6","4.545595","0.106796","0.043599","0.036695"
"Nolana rupicola Gaudich.","7","4.786333","0.153743","0.058109","0.031453"
"Nicotiana linearis Phil.","22","3.954466","0.523446","0.111599","0.010008"
"Nolana sedifolia Poepp.","12","4.91554","0.322129","0.092991","0.018347"
"Nolana confinis (I.M.Johnst.) I.M.Johnst.","4","4.723806","0.217122","0.108561","0.055042"
"Nolana volcanica Ferreyra","1","4.418841",NA,NA,"0.220168"
"Nolana diffusa I.M.Johnst.","1","4.905275",NA,NA,"0.220168"
"Nolana elegans (Phil.) Reiche","3","4.774414","0.075128","0.043375","0.073389"
"Nolana ramosissima I.M.Johnst.","1","4.812184",NA,NA,"0.220168"
"Hypericum thuyoides Kunth","7","3.588813","0.15589","0.058921","0.031453"
"Salvia sphacelioides Benth.","4","3.584481","0.224646","0.112323","0.055042"
"Croton lanatus var. tatacuensis (Ahumada) P.E.Berry","3","3.272643","0.266073","0.153617","0.073389"
"Hymenidium wrightianum (H.Boissieu) Pimenov & Kljuykov","5","4.624564","0.124599","0.055722","0.044034"
"Pleurospermum prattii H.Wolff","6","4.401436","0.187883","0.076703","0.036695"
"Hypericum lancifolium Gleason","4","3.466874","0.318321","0.159161","0.055042"
"Chamaecrista ciliolata var. pulchella (H.S.Irwin & Barneby) H.S.Irwin & Barneby","2","4.394144","0.034926","0.024696","0.110084"
"Chamaecrista ciliolata var. ciliolata","1","4.51086",NA,NA,"0.220168"
"Nolana divaricata (Lindl.) I.M.Johnst.","6","4.848038","0.163515","0.066755","0.036695"
"Nolana chancoana M.O.Dillon & Quip.","2","4.776965","0.242955","0.171795","0.110084"
"Schizanthus porrigens Graham","1","4.465908",NA,NA,"0.220168"
"Schizanthus integrifolius Phil.","9","4.824519","0.156002","0.052001","0.024463"
"Schizanthus alpestris Poepp.","10","4.752584","0.134827","0.042636","0.022017"
"Palaua trisepala Hochr.","2","4.283372","0.029264","0.020693","0.110084"
"Nolana peruviana (Gaudich.) I.M.Johnst.","4","4.93691","0.145523","0.072762","0.055042"
"Lomatium bradshawii (Rose ex Mathias) Mathias & Constance","3","3.850035","0.47995","0.277099","0.073389"
"Oryzopsis swallenii C.L.Hitchc. & Spellenb.","3","3.447785","0.332069","0.19172","0.073389"
"Draba matangensis O.E.Schulz","1","4.382027",NA,NA,"0.220168"
"Schwalbea americana L.","10","3.226198","0.558429","0.176591","0.022017"
"Salvia tubiflora Sm.","13","4.387369","0.541289","0.150127","0.016936"
"Nolana linearifolia Phil.","3","5.301259","0.47272","0.272925","0.073389"
"Hypericum lobocarpum Gatt.","10","2.881484","0.08621","0.027262","0.022017"
"Nolana johnstonii Vargas","1","4.406719",NA,NA,"0.220168"
"Nolana laxa (Miers) I.M.Johnst.","2","4.831917","0.03945","0.027895","0.110084"
"Mathewsia auriculata Phil.","3","4.734053","0.245822","0.141925","0.073389"
"Salvia amethystina Sm.","6","3.55947","0.114441","0.04672","0.036695"
"Jaltomata lezamae S.Leiva & Mione","2","4.145773","0.577146","0.408104","0.110084"
"Palaua rhombifolia Graham","4","4.558184","0.128185","0.064092","0.055042"
"Cirsium tracyi (Rydb.) Petr.","23","3.194214","0.384416","0.080156","0.009573"
"Nolana adansonii (Roem. & Schult.) I.M.Johnst.","4","4.673912","0.298774","0.149387","0.055042"
"Croton sousae Mart.Gord. & Cruz Durán","3","4.291467","0.153993","0.088908","0.073389"
"Salvia chapalensis Briq.","1","4.672829",NA,NA,"0.220168"
"Hypericum adpressum W.P.C.Barton","15","2.637156","0.454172","0.117267","0.014678"
"Solanum wallacei (A.Gray) Parish","7","4.511096","0.121604","0.045962","0.031453"
"Menonvillea linearis DC.","2","4.587719","0.172267","0.121811","0.110084"
"Tarasa thyrsoidea Krapov.","5","4.684049","0.219112","0.09799","0.044034"
"Epilobium nevadense Munz","7","3.444764","0.434051","0.164056","0.031453"
"Nolana flaccida (Phil.) I.M.Johnst.","1","4.744932",NA,NA,"0.220168"
"Lycianthes jelskii (Zahlbr.) Bitter","2","4.100967","0.65532","0.463381","0.110084"
"Menonvillea pinnatifida Barnéoud","3","4.743665","0.241616","0.139497","0.073389"
"Lupinus misticola Ulbr.","2","4.601809","0.364872","0.258003","0.110084"
"Nicotiana solanifolia Walp.","5","4.757545","0.173928","0.077783","0.044034"
"Piptochaetium sagasteguii Sánchez Vega","1","3.73767",NA,NA,"0.220168"
"Cirsium remotifolium (Hook.) DC.","19","4.189745","0.311901","0.071555","0.011588"
"Jaltomata umbellata (Ruiz & Pav.) Mione & M.Nee","1","4.406719",NA,NA,"0.220168"
"Cristaria andicola Gay","14","4.558314","0.324702","0.08678","0.015726"
"Nolana chapiensis M.O.Dillon & Quip.","1","4.905275",NA,NA,"0.220168"
"Poa marcida Hitchc.","14","3.99564","0.250499","0.066949","0.015726"
"Panicum longipedicellatum Swallen","3","3.915012","0.770784","0.445012","0.073389"
"Impatiens apsotis Hook.fil.","18","4.493453","0.134015","0.031588","0.012232"
"Omphalogramma delavayi (Franch.) Franch.","4","4.263172","0.263697","0.131849","0.055042"
"Croton lagoensis Müll.Arg.","6","4.352889","0.142001","0.057972","0.036695"
"Erysimum majellense Polatschek","3","3.59091","0.490883","0.283411","0.073389"
"Zingeria biebersteiniana (Claus) P.A.Smirn.","5","3.455033","0.704637","0.315123","0.044034"
"Notobubon galbaniopse (H.Wolff) Magee","2","4.059848","0.048785","0.034496","0.110084"
"Cruciata articulata (L.) Ehrend.","5","3.902009","0.26671","0.119276","0.044034"
"Pentameris triseta (Thunb.) Galley & H.P.Linder","5","3.848844","0.635588","0.284244","0.044034"
"Ligusticopsis coniifolia (Wall. ex DC.) Pimenov & Kljuykov","1","3.871201",NA,NA,"0.220168"
"Ferula lehmannii Boiss.","1","3.465736",NA,NA,"0.220168"
"Ferula mogoltavica Lipsky ex Korovin","1","4.219508",NA,NA,"0.220168"
"Ferula renardii (Regel & Schmalh.) Pimenov","1","3.688879",NA,NA,"0.220168"
"Zeravschania aucheri (Boiss.) Pimenov","4","4.436113","0.097392","0.048696","0.055042"
"Ferula karatavica Regel & Schmalh.","1","4.189655",NA,NA,"0.220168"
"Lepidium cordatum Willd. ex DC.","6","4.290482","0.566074","0.231099","0.036695"
"Microgilia minutiflora (Benth.) J.M.Porter & L.A.Johnson","22","3.626575","0.276363","0.058921","0.010008"
"Festuca hephaestophila Nees ex Steud.","10","4.319287","0.201094","0.063592","0.022017"
"Muhlenbergia arsenei Hitchc.","12","3.884315","0.287168","0.082898","0.018347"
"Muhlenbergia purpusii Mez","10","4.223162","0.215715","0.068215","0.022017"
"Salvia brandegeei Munz","8","4.512865","0.069638","0.024621","0.027521"
"Physalis lanceolata Michx.","4","4.529623","0.209485","0.104742","0.055042"
"Oenothera longituba W.Dietr.","9","4.514752","0.243795","0.081265","0.024463"
"Streptocarpus bullatus Mansf.","1","4.204693",NA,NA,"0.220168"
"Paradrymonia lineata (C.V.Morton) Wiehler","8","3.795949","0.510709","0.180563","0.027521"
"Calamagrostis muiriana B.L.Wilson & Sami Gray","4","4.338235","0.123084","0.061542","0.055042"
"Bouteloua juncea (Desv. ex P.Beauv.) Hitchc.","2","3.89036","0.215937","0.152691","0.110084"
"Heppiella viscida (Lindl. & Paxton) Fritsch","3","3.782054","0.080692","0.046588","0.073389"
"Salvia albicaulis Benth.","2","3.979288","0.039661","0.028045","0.110084"
"Schmidtia pappophoroides Steud. ex J.A.Schmidt","32","4.580713","0.206849","0.036566","0.00688"
"Lysimachia deltoidea Wight","6","4.349412","0.432033","0.176377","0.036695"
"Elymus angulatus J.Presl","37","3.983998","0.63086","0.103713","0.00595"
"Rhodochiton atrosanguineum (Zucc.) Rothm.","1","4.219508",NA,NA,"0.220168"
"Weberbauera herzogii (O.E.Schulz) Al-Shehbaz","4","4.681686","0.086065","0.043032","0.055042"
"Oenothera picensis Phil.","8","4.260788","0.195764","0.069213","0.027521"
"Croton roraimensis Croizat","4","4.094458","0.376332","0.188166","0.055042"
"Heteropholis sulcata (Stapf) C.E.Hubb.","12","4.538246","0.189935","0.05483","0.018347"
"Aristida subspicata Trin. & Rupr.","3","4.021234","0.11239","0.064888","0.073389"
"Impatiens anovensis H.Perrier","2","3.76093","0.032895","0.02326","0.110084"
"Warea amplexifolia (Nutt.) Nutt.","1","3.931826",NA,NA,"0.220168"
"Primula latisecta W.W.Sm.","1","4.51086",NA,NA,"0.220168"
"Lycium deserti Phil.","2","5.192633","0.470679","0.33282","0.110084"
"Abutilon menziesii Seem.","3","3.728307","0.514633","0.297124","0.073389"
"Nolana lycioides I.M.Johnst.","4","4.660581","0.547981","0.273991","0.055042"
"Croton pseudofragrans Croizat","4","2.877711","0.340791","0.170396","0.055042"
"Lepidium serra H.Mann","1","3.258097",NA,NA,"0.220168"
"Chamaecrista mollicaulis (Harms) H.S.Irwin & Barneby","1","4.382027",NA,NA,"0.220168"
"Salvia filipes Benth.","2","4.279551","0.127133","0.089897","0.110084"
"Glossoloma carpishense (J.L.Clark & I.Salinas) J.L.Clark","4","3.883739","0.148122","0.074061","0.055042"
"Cymopterus davisii R.L.Hartm.","2","3.215666","0.113379","0.080171","0.110084"
"Hypericum gleasonii N.Robson","3","3.648862","0.214792","0.12401","0.073389"
"Primula geraniifolia Hook.fil.","7","4.380995","0.32128","0.121432","0.031453"
"Kokia drynarioides (Seem.) Lewton","1","3.135494",NA,NA,"0.220168"
"Croton priscus Croizat","3","3.812666","0.258256","0.149104","0.073389"
"Nolana scaposa Ferreyra","2","4.219075","0.041607","0.029421","0.110084"
"Lilaeopsis attenuata (Hook. & Arn.) Fernald","4","4.214178","0.120955","0.060477","0.055042"
"Croton scaber Willd.","2","3.466712","0.815067","0.576339","0.110084"
"Larnax suffruticosa (Dammer) Hunz.","4","3.63031","0.416404","0.208202","0.055042"
"Lomatium greenmanii Mathias","3","3.295837","0","0","0.073389"
"Cardamine longii Fernald","7","2.631033","0.380365","0.143764","0.031453"
"Epilobium nummularifolium R.Cunn. ex A.Cunn.","22","2.930062","0.231109","0.049273","0.010008"
"Gilia valdiviensis Griseb.","5","4.693591","0.134389","0.060101","0.044034"
"Nolana arequipensis M.O.Dillon & Quip.","2","4.523911","0.114918","0.081259","0.110084"
"Cirsium inamoenum (Greene) D.J.Keil","14","3.703709","0.398704","0.106558","0.015726"
"Fuertesimalva chilensis (A.Braun & C.D.Bouché) Fryxell","10","4.65049","0.235595","0.074502","0.022017"
"Lycium vimineum Miers","5","3.749916","0.222935","0.0997","0.044034"
"Croton lasiopetaloides Croizat","3","4.457838","0.033773","0.019499","0.073389"
"Schizopetalon walkeri Sims","3","4.595691","0.135464","0.07821","0.073389"
"Draba murrayi G.A.Mulligan","3","4.187813","0.14385","0.083052","0.073389"
"Draba ventosa A.Gray","17","3.491085","0.422458","0.102461","0.012951"
"Draba stenopetala Trautv.","47","3.90376","0.308467","0.044995","0.004684"
"Draba ruaxes Payson & H.St.John","34","3.784359","0.355492","0.060966","0.006476"
"Draba porsildii G.A.Mulligan","42","3.771162","0.395364","0.061006","0.005242"
"Draba paysonii J.F.Macbr.","15","3.501749","0.433355","0.111892","0.014678"
"Braya glabella Richardson","103","4.176199","0.227542","0.02242","0.002138"
"Thelypodium laciniatum (Hook.) Endl.","43","3.554232","0.339824","0.051823","0.00512"
"Draba grandis Langsd. ex Fisch.","7","3.387618","0.373814","0.141288","0.031453"
"Orcuttia viscida (Hoover) Reeder","1","4.465908",NA,NA,"0.220168"
"Taraxia ovata (Nutt.) Small","12","4.431495","0.118976","0.034345","0.018347"
"Linanthus killipii Mason","1","4.369448",NA,NA,"0.220168"
"Linanthus filiformis (Parry ex A.Gray) J.M.Porter & L.A.Johnson","22","3.854346","0.326449","0.069599","0.010008"
"Tuctoria fragilis (Swallen) Reeder","1","4.488636",NA,NA,"0.220168"
"Croton masonii I.M.Johnst.","1","4.718499",NA,NA,"0.220168"
"Leptosiphon melingii (Wiggins) J.M.Porter & L.A.Johnson","4","4.185143","0.203595","0.101798","0.055042"
"Tetrapteron graciliflorum (Hook. & Arn.) W.L.Wagner & Hoch","23","4.442106","0.088222","0.018396","0.009573"
"Leptosiphon bolanderi (A.Gray) J.M.Porter & L.A.Johnson","23","4.262627","0.298649","0.062273","0.009573"
"Navarretia prostrata (A.Gray) Greene","10","4.47704","0.141924","0.04488","0.022017"
"Polemonium eximium Greene","2","4.110739","0.023186","0.016395","0.110084"
"Leptosiphon laxus (Vasey & Rose) M.Porter & L.A.Johnson","2","4.436314","0.041853","0.029595","0.110084"
"Stenotis mucronata (Benth.) Terrell","3","4.616382","0.162962","0.094086","0.073389"
"Navarretia mellita (Greene) Greene","14","4.482287","0.070963","0.018966","0.015726"
"Leptosiphon jamauensis (Moran) J.M.Porter & L.A.Johnson","1","4.276666",NA,NA,"0.220168"
"Linanthus jamauensis Moran","1","4.110874",NA,NA,"0.220168"
"Stenotis australis (I.M.Johnst.) Terrell","2","4.82197","0.096703","0.068379","0.110084"
"Clarkia imbricata H. & Lewis","1","4.543295",NA,NA,"0.220168"
"Aliciella latifolia (S.Watson) J.M.Porter","20","3.987225","0.267992","0.059925","0.011008"
"Linanthus maculatus (Parish) Milliken","1","4.317488",NA,NA,"0.220168"
"Aphyllon vallicolum (Jeps.) A.C.Schneid.","6","4.52884","0.02015","0.008226","0.036695"
"Navarretia eriocephala Mason","4","4.427404","0.033775","0.016888","0.055042"
"Holmgrenanthe petrophila (Coville & C.V.Morton) Elisens","1","3.555348",NA,NA,"0.220168"
"Aliciella subnuda (Torr. ex A.Gray) J.M.Porter","16","3.592925","0.278147","0.069537","0.01376"
"Linanthus uncialis (Brandegee) Moran","3","4.524612","0.048748","0.028145","0.073389"
"Clarkia heterandra (Torr.) F.H.Lewis & P.H.Raven","16","4.437304","0.099993","0.024998","0.01376"
"Cymopterus gilmanii Morton","5","3.640524","0.246844","0.110392","0.044034"
"Ipomopsis roseata (Rydb.) V.E.Grant","10","3.262622","0.156094","0.049361","0.022017"
"Leptosiphon rattanii (A.Gray) J.M.Porter & L.A.Johnson","5","4.441179","0.060716","0.027153","0.044034"
"Leptosiphon acicularis (Greene) Jeps.","6","4.472799","0.042383","0.017303","0.036695"
"Navarretia subuligera Greene","5","4.395686","0.127116","0.056848","0.044034"
"Leptosiphon ambiguus (Rattan) J.M.Porter & L.A.Johnson","6","4.470601","0.049874","0.020361","0.036695"
"Streptanthus glandulosus subsp. glandulosus","9","4.464501","0.056243","0.018748","0.024463"
"Chylismia arenaria A.Nelson","7","3.989502","0.104447","0.039477","0.031453"
"Saltugilia latimeri T.L.Weese & L.A.Johnson","6","4.288669","0.236767","0.09666","0.036695"
"Aliciella mcvickerae (M.E.Jones) J.M.Porter","8","3.455061","0.40385","0.142783","0.027521"
"Thysanocarpus conchuliferus Greene","2","4.610145","0.007036","0.004975","0.110084"
"Epilobium cleistogamum (Curran) Hoch & P.H.Raven","14","4.439309","0.074998","0.020044","0.015726"
"Lepidium tiehmii (Rollins) Al-Shehbaz","1","3.73767",NA,NA,"0.220168"
"Perideridia bacigalupii T.I.Chuang & Constance","3","4.410662","0.018502","0.010682","0.073389"
"Clarkia rostrata W.S.Davis","1","4.418841",NA,NA,"0.220168"
"Erysimum quadrangulum Desf.","2","2.967447","0.109001","0.077075","0.110084"
"Erysimum diffusum Ehrh.","37","3.348148","0.391902","0.064428","0.00595"
"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.","20","3.079898","0.602272","0.134672","0.011008"
"Cymbalaria pubescens (J. & C.Presl) Cufod.","4","4.123823","0.092571","0.046286","0.055042"
"Cardamine waldsteinii Dyer","3","3.573422","0.38736","0.223642","0.073389"
"Androsace wulfeniana Koch","2","3.580035","0.118125","0.083527","0.110084"
"Festuca intercedens Lüdi ex Bech.","4","3.630014","0.051262","0.025631","0.055042"
"Arabis procurrens Waldst. & Kit.","12","3.453189","0.224055","0.064679","0.018347"
"Poa stiriaca Fritsch & Hayek","6","3.523791","0.234673","0.095805","0.036695"
"Linaria angustissima (Loisel.) Borbás","20","3.295434","0.359419","0.080369","0.011008"
"Avena nuda L.","4","3.358261","0.591733","0.295866","0.055042"
"Arabis vochinensis Spreng.","1","3.044522",NA,NA,"0.220168"
"Arabis stellulata Bertol.","11","3.288174","0.263354","0.079404","0.020015"
"Vulpia sicula (C.Presl) Link","14","3.937494","0.191661","0.051224","0.015726"
"Poa variegata Lam.","12","3.337776","0.384558","0.111012","0.018347"
"Braya alpina Sternb. & Hoppe","3","3.541668","0.200798","0.115931","0.073389"
"Antirrhinum siculum Mill.","9","3.887309","0.414821","0.138274","0.024463"
"Festuca pseudovina Hack. ex Wiesb.","35","3.661634","0.431222","0.07289","0.006291"
"Festuca violacea Ser. ex Gaudin","12","3.076265","0.423321","0.122202","0.018347"
"Festuca carpatica F.Dietr.","5","3.531042","0.309208","0.138282","0.044034"
"Solanum sejunctum Brennan, Martine & Symon","1","4.691348",NA,NA,"0.220168"
"Solanum dissectum Symon","2","3.891612","0.028866","0.020411","0.110084"
"Hedyotis novoguineensis Merr. & L.M.Perry","3","4.446684","0.151178","0.087283","0.073389"
"Oryza officinalis Wall. ex Watt","17","4.343661","0.291543","0.07071","0.012951"
"Solanum serpens A.R.Bean","1","3.73767",NA,NA,"0.220168"
"Chamaecrista cinerascens (Vogel) H.S.Irwin & Barneby","2","4.465644","0.032516","0.022992","0.110084"
