"species","n","mean","sd","se"
"Chloris canterae Arechav.",70,425.742857142857,100.432786048469,12.004013920029
"Salvia manantlanensis Ramamoorthy",2,757.5,123.743686707646,87.5
"Salvia tiliifolia Vahl",123,556.219512195122,299.793550182301,27.0314740868528
"Vaseyochloa multinervosa (Vasey) Hitchc.",6,306.833333333333,69.8037725819075,28.497270824492
"Lycium parishii A.Gray",12,115.666666666667,84.110677447076,24.2806611328956
"Salvia elegans Vahl",57,696.210526315789,273.345198868319,36.2054560549468
"Croton salutaris Casar.",16,764.25,157.064530262777,39.2661325656942
"Ipomopsis tenuifolia (A.Gray) V.E.Grant",13,131.076923076923,107.596051304917,29.8417753859485
"Thelypodium wrightii A.Gray",48,190.229166666667,80.3498307491586,11.5974991030919
"Draba helleriana Greene",35,259.971428571429,93.6264435102057,15.8257574175499
"Oenothera brachycarpa A.Gray",42,216.380952380952,70.63300975722,10.8989100234442
"Cestrum oblongifolium Schltdl.",27,650.888888888889,360.964661953891,69.4676815823405
"Eragrostis obtusiflora (E.Fourn.) Scribn.",19,267.315789473684,94.1222919820444,21.59313468864
"Salvia lycioides A.Gray",33,222.242424242424,78.3306414753473,13.6356144575346
"Calamagrostis purpurascens R.Br.",407,194.356265356265,145.237781436035,7.19916954609821
"Sida aggregata C.Presl",63,737.587301587302,294.900892861217,37.1540201867468
"Vulpia octoflora (Walter) Rydb.",486,277.026748971193,174.989594107489,7.9376891825942
"Salvia thyrsiflora Benth.",15,888.733333333333,324.152624252101,83.6958476905212
"Croton punctatus Jacq.",83,630.060240963855,335.225601116388,36.7957900361394
"Solanum tampicense Dunal",51,814.235294117647,298.993617874047,41.867480836051
"Erysimum capitatum (Douglas ex Hook.) Greene",250,285.568,233.341996488633,14.7578436535019
"Andropogon gerardii Vitman",499,319.775551102204,126.773102040816,5.67514346150999
"Muhlenbergia arenacea (Buckley) Hitchc.",57,196.017543859649,52.1941742876917,6.913287269434
"Croton argyranthemus Michx.",51,394.627450980392,135.169073501939,18.9274561601283
"Oenothera curtiflora W.L.Wagner & Hoch",168,247.029761904762,88.4570619200965,6.82461049103754
"Digitaria californica (Benth.) Henrard",195,242.25641025641,128.912204989655,9.23159474383121
"Muhlenbergia villiflora Hitchc.",19,214.894736842105,64.8510213547962,14.877844656366
"Elymus elymoides (Raf.) Swezey",275,220.665454545455,184.794788747523,11.1435450452459
"Piptochaetium seleri (Pilg.) Henrard",17,547.764705882353,266.604465784935,64.6610807466269
"Croton willdenowii G.L.Webster",66,402.742424242424,69.8332763099833,8.59588210096756
"Metcalfia mexicana (Scribn.) Conert",14,216.714285714286,87.8157411607076,23.4697440420707
"Muhlenbergia utilis (Torr.) Hitchc.",50,320.9,157.445844268914,22.266204830438
"Aristida ternipes Cav.",174,455.459770114943,278.320574702692,21.0994283169867
"Cirsium ochrocentrum A.Gray",126,204.111111111111,77.0813826780213,6.86695535428493
"Lycium puberulum A.Gray",12,167.25,51.4430399921735,14.850326493707
"Salvia helianthemifolia Benth.",21,563.809523809524,250.691168382059,54.7052978651289
"Lycium brevipes Benth.",45,153.066666666667,125.847201724227,18.7601931889
"Tripsacum dactyloides (L.) L.",251,436.486055776892,183.284878821961,11.5688389684881
"Houstonia rubra Cav.",47,204.68085106383,88.6576479407749,12.9320470631045
"Solanum appendiculatum Humb. & Bonpl. ex Dunal",54,838.203703703704,446.8857597308,60.8134491475813
"Aristida desmantha Trin. & Rupr.",24,362.375,58.776520378686,11.9977069820065
"Oenothera heterophylla Spach",15,348.266666666667,63.5322940003931,16.4039677739917
"Salvia vitifolia Benth.",17,760.647058823529,304.285832149738,73.8001544901375
"Muhlenbergia glauca (Nees) Mez",31,309.612903225806,137.225040819659,24.6463449020513
"Aristida pansa Wooton & Standl.",71,251.985915492958,172.701434600522,20.4958894927665
"Bouteloua warnockii Gould & Kapadia",9,147.666666666667,49.7569090679877,16.5856363559959
"Phlox nana Nutt.",44,222.204545454545,71.5628133734841,10.7885000410034
"Phlox roemeriana Scheele",18,266.277777777778,44.6038847629633,10.5132364610516
"Muhlenbergia rigida (Kunth) Kunth",158,408.196202531646,212.739410549089,16.9246387693579
"Paspalum conjugatum P.J.Bergius",485,782.971134020619,347.425685007672,15.7757876992581
"Calibrachoa parviflora (Juss.) D' Arcy",118,288.169491525424,141.208478056216,12.9992940730605
"Croton schiedeanus Schltdl.",123,996.252032520325,432.104336093061,38.9615358863244
"Galium mexicanum var. asperrimum (A.Gray) L.C.Higgins & S.L.Welsh",20,356.6,177.797164147653,39.756654524084
"Navarretia fossalis Moran",7,191.571428571429,43.2737685858194,16.3559471386625
"Ludwigia palustris (L.) Elliott",404,383.477722772277,170.808069261456,8.4980190651556
"Oenothera sinuosa W.L.Wagner & Hoch",21,287.285714285714,52.807331742044,11.523504521741
"Salvia occidentalis Sw.",138,795.239130434783,383.271407225113,32.6262288453474
"Croton texensis (Klotzsch) Müll.Arg.",180,229.822222222222,88.3919758963186,6.58834889232304
"Agrostis scabra Willd.",939,306.911608093717,217.256109523384,7.08988518326354
"Muhlenbergia setifolia Vasey",34,263.058823529412,149.244347373079,25.5951944150002
"Pseudabutilon umbellatum (L.) Fryxell",40,545.025,224.589481624608,35.5107150225148
"Muhlenbergia depauperata Scribn.",67,255.507462686567,127.192096802117,15.538987792828
"Tauschia texana A.Gray",7,330.714285714286,52.1303311764987,19.7034131509218
"Salvia longispicata M.Martens & Galeotti",34,805.441176470588,324.455832655276,55.6437162416145
"Loeselia ciliata L.",69,688.130434782609,301.921050892227,36.3470232762127
"Loeselia involucrata G.Don",10,517.5,260.869166867651,82.4940738612309
"Chamaesaracha coronopus (Dunal) A.Gray",115,190.017391304348,77.6854863060578,7.2442089510886
"Streptanthus platycarpus A.Gray",11,207.636363636364,72.483477741169,21.8545908334123
"Salvia compsostachys Epling",5,464.2,141.664039191321,63.3540843197974
"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.",241,514.286307053942,310.266170978063,19.9860009983532
"Eragrostis spectabilis (Pursh) Steud.",303,352.590759075908,98.6846817109362,5.66928683485009
"Piptochaetium avenaceum (L.) Parodi",101,415.019801980198,90.713502875594,9.02633090154368
"Croton caboensis Croizat",7,199.857142857143,94.3140650016892,35.6473658757215
"Solanum carolinense L.",269,359.89219330855,110.350220526157,6.72817169169344
"Luehea candida (DC.) Mart.",81,769.851851851852,287.778565528737,31.9753961698597
"Muhlenbergia asperifolia (Nees & Meyen ex Trin.) Parodi",376,189.021276595745,112.996705908178,5.82736016154757
"Andropogon ternarius Michx.",135,421.007407407407,95.6145477203423,8.22919002168978
"Croton gracilipes Baill.",79,582.075949367089,171.876876933483,19.3376594686813
"Croton pseudoniveus Lundell",26,763.923076923077,274.110039666835,53.757401582034
"Croton andinus Müll.Arg.",37,437.27027027027,136.724916173691,22.4774377583646
"Brachypodium mexicanum (Roem. & Schult.) Link",95,553.631578947368,337.568875639731,34.6338358744089
"Croton oerstedianus Müll.Arg.",16,725.375,354.415739868684,88.603934967171
"Croton lundellii Standl.",21,729.428571428571,324.461950223531,70.8034022396345
"Streptanthus carinatus C.Wright",19,191.315789473684,59.6965033701295,13.6953171301647
"Lepidium lasiocarpum Nutt.",135,170.118518518519,149.82243479512,12.8946621077722
"Stipa leucotricha Trin. & Rupr.",27,302.518518518519,86.4733708990454,16.6418079887661
"Hochreutinera amplexifolia (DC.) Fryxell",26,778.807692307692,192.736923132184,37.7988204631093
"Trepocarpus aethusae Nutt. ex DC.",59,408.694915254237,63.2924940359107,8.23998087179551
"Poa autumnalis Muhl. ex Elliott",89,400.651685393258,67.2954984857483,7.13330857288644
"Muhlenbergia dubia E.Fourn.",73,394.301369863014,228.624794813802,26.7585082624873
"Croton matourensis Aubl.",133,1053.70676691729,366.597971153499,31.7880755594515
"Plectocephalus americanus (Nutt.) D.Don",84,262.940476190476,85.6540184233038,9.34561959528409
"Clarkia epilobioides (Nutt.) A.Nelson & J.F.Macbr.",30,221.033333333333,116.74418935059,21.3144753216575
"Ipomopsis sonorae (Rose) A.D.Grant",7,293.857142857143,152.462485627808,57.6254030339913
"Croton alamosanus Rose",36,525.166666666667,176.981112793751,29.4968521322918
"Ludwigia peploides (Kunth) P.H.Raven",261,478.773946360153,272.438967497135,16.8635487339958
"Cirsium neomexicanum A.Gray",86,154.93023255814,86.6556119085163,9.34431494573622
"Daucosma laciniatum Engelm. & A.Gray",8,258.5,65.3189974553455,23.0937530204908
"Salvia lasiocephala Hook. & Arn.",82,887.682926829268,373.890123096817,41.2892568778937
"Salvia bupleuroides C.Presl ex Benth.",4,798.25,215.503093558615,107.751546779308
"Galium circaezans Michx.",139,330.374100719424,64.9709269854764,5.51076210201267
"Pappophorum bicolor E.Fourn.",50,222.7,83.7275099257547,11.840858008073
"Physalis mollis Nutt.",32,335.65625,131.653653484461,23.2732977867115
"Lycianthes peduncularis (Schltdl.) Bitter",9,413.333333333333,195.668725145333,65.2229083817778
"Billieturnera helleri (Rose ex A.Heller) Fryxell",13,269.615384615385,71.1272784773166,19.727157664167
"Munroa squarrosa (Nutt.) Torr.",120,161.933333333333,62.6310704075234,5.71740834381581
"Oenothera linifolia Nutt.",69,390.492753623188,52.021664940565,6.26267251281196
"Hypericum galioides Lam.",46,476.891304347826,75.3634831292449,11.1117393752225
"Maurandya scandens (Cav.) Pers.",30,545.633333333333,358.09009493695,65.3780075387114
"Agalinis purpurea (L.) Pennell",143,382.006993006993,106.035504052971,8.86713430413712
"Didymaea alsinoides (Cham. & Schltdl.) Standl.",13,687.230769230769,208.063353270966,57.7063914433421
"Olmeca recta Soderstr.",5,1316.4,424.326878714983,189.764749097402
"Lupinus bicolor Lindl.",78,339.24358974359,212.691666710864,24.0825889570647
"Lycium fremontii A.Gray",47,115.936170212766,74.4146444958831,10.8544914867108
"Solanum refractum Hook. & Arn.",34,736.617647058824,190.52940832512,32.6755239557973
"Solanum bicorne Dunal",16,658.75,200.15777110403,50.0394427760075
"Bouteloua repens (Kunth) Scribn. & Merr.",171,510.93567251462,259.030321781716,19.80854378876
"Opizia stolonifera J.Presl",36,570.861111111111,182.765447309273,30.4609078848789
"Muhlenbergia fragilis Swallen",89,340.247191011236,219.331851151446,23.2491297238403
"Solanum cardiophyllum Lindl.",20,483.6,251.589766338609,56.2571819976418
"Oenothera calcicola (P.H.Raven & D.P.Greg.) W.L.Wagner & Hoch",15,202.533333333333,58.8276740836763,15.1892401348131
"Bromus pubescens Muhl. ex Willd.",191,327.015706806283,64.0124557319894,4.63177873900728
"Salvia farinacea Benth.",45,243.355555555556,94.1886780388549,14.0408191203814
"Schizachyrium sanguineum (Retz.) Alston",495,663.363636363636,276.392794429705,12.4229322660225
"Salvia engelmannii A.Gray",8,250,59.7853302599033,21.1373062211275
"Uniola paniculata L.",46,517.586956521739,144.279601405197,21.2728666644311
"Ipomopsis rubra (L.) Wherry",66,360.257575757576,123.396211213007,15.1890236194096
"Oxypolis rigidior (L.) Raf.",116,376.629310344828,84.8673164080428,7.87973251028519
"Lepidium austrinum Small",58,291.5,129.743911056128,17.0362101460492
"Solanum ehrenbergii (Bitter) Rydb.",10,348.1,146.799523159988,46.4220852612202
"Pavonia schiedeana Steud.",115,939.782608695652,335.802515653845,31.3137460466404
"Cobaea pachysepala Standl.",7,1108.57142857143,385.030239999777,145.527751754132
"Salvia microphylla Kunth",75,476.973333333333,240.863871688314,27.8125642314607
"Salvia neurepia Fernald",1,763,NA,NA
"Sporobolus atrovirens (Kunth) Kunth",38,422.342105263158,175.131344735777,28.4100556275792
"Hordeum jubatum L.",723,232.540802213001,119.049673903036,4.42750501200002
"Hypericum sphaerocarpum Michx.",65,365.323076923077,59.6398324560408,7.39741078962988
"Muhlenbergia capillaris (Lam.) Trin.",157,437.668789808917,130.140426548571,10.3863367567436
"Phlox cuspidata Scheele",18,315.888888888889,55.0688220629304,12.9798458375512
"Datura stramonium L.",102,554.803921568627,281.883447552834,27.9106203000232
"Periptera punicea (Lag.) DC.",34,640.735294117647,243.619836583936,41.7804572867942
"Melica mutica Walter",101,404.821782178218,80.8950426218571,8.049357591237
"Aristida hamulosa Henrard",78,268.974358974359,164.331702434157,18.606901264808
"Maurandella antirrhiniflora (Humb. & Bonpl. ex Willd.) Rothm.",62,195.91935483871,85.0117250133232,10.7964998731973
"Muhlenbergia longiligula Hitchc.",44,321.181818181818,149.501695211245,22.5382285698987
"Oenothera serrulata Nutt.",179,254.854748603352,65.5588861066813,4.90010121178609
"Oenothera filiformis (Small) W.L.Wagner & Hoch",61,366.901639344262,55.9039965530291,7.15777329442922
"Oenothera spachiana Torr. & A.Gray",19,380.473684210526,42.7477984112147,9.80701754385965
"Cestrum aurantiacum Lindl.",41,910.219512195122,334.682947892115,52.2686950122799
"Cestrum regelii Planch.",5,1170.4,523.785547719675,234.244018066631
"Gilia diegensis (Munz) A.D.Grant & V.E.Grant",10,187.3,94.5328279253062,29.8939049900737
"Leptochloa viscida (Scribn.) Beal",48,193.1875,123.965962426892,17.8929454443792
"Cestrum elegans (Brongn.) Schltdl.",12,830.083333333333,333.913559400506,96.3925417029741
"Solanum donianum Walp.",32,639.875,215.147623737749,38.0330859252835
"Schizachyrium brevifolium (Sw.) Buse",345,784.550724637681,278.776226017907,15.0088074812118
"Salvia herbacea Benth.",7,720.571428571429,228.747937799708,86.4585937624141
"Maurandya barclaiana Lindl.",25,376.48,199.322627917655,39.864525583531
"Bakeridesia gaumeri (Standl.) D.M.Bates",11,559.363636363636,74.3064906011214,22.4042498919991
"Solanum tridynamum Dunal",67,532.701492537313,245.873521004341,30.0382314430286
"Salvia fulgens Cav.",22,605.590909090909,235.012189975817,50.104767255145
"Salvia cardinalis Kunth",11,552.454545454545,232.035067882578,69.9612053064688
"Arundinella berteroniana (Schult.) Hitchc. & Chase",142,852.288732394366,366.019543348815,30.7156777550593
"Salvia chamaedryoides Cav.",21,318.952380952381,225.93084698431,49.3021527681469
"Columnea erythrophaea Decne. ex Houllet",4,1034.75,298.69312568811,149.346562844055
"Arracacia nelsonii J.M.Coult. & Rose",10,903.2,272.664547669028,86.2241007813683
"Lupinus excubitus M.E.Jones",31,206.322580645161,186.086966603749,33.4222058401128
"Bromus carinatus Hook. & Arn.",245,404.195918367347,309.852202974563,19.7957311094053
"Croton lindheimerianus Scheele",58,243.51724137931,82.0079673877089,10.7681736637565
"Triplasis purpurea (Walter) Chapm.",157,346.496815286624,127.532581267158,10.178208045162
"Schizachyrium scoparium (Michx.) Nash",385,310.750649350649,117.193683862816,5.97274318349132
"Bastardiastrum cinctum (Brandegee) D.M.Bates",12,437.916666666667,193.558287360838,55.8754646558313
"Eragrostis sessilispica Buckley",48,262.770833333333,61.777996352531,8.91688570603237
"Spartina alterniflora Loisel.",105,489.980952380952,241.527111909917,23.5706326131937
"Setaria grisebachii E.Fourn.",157,342.636942675159,196.271076048298,15.6641371594494
"Loeselia pumila (Mart. & Galeotti) Walp.",35,543.457142857143,148.760831114745,25.1451698707153
"Muhlenbergia rigens (Benth.) Hitchc.",119,262.932773109244,155.937934801129,14.2948070461879
"Eragrostis reptans (Michx.) Nees",58,339.120689655172,136.94487014549,17.9817423972422
"Ipomopsis pinnata (Cav.) V.E.Grant",27,390.481481481481,121.658213030279,23.4131340140535
"Ptilimnium nuttallii (DC.) Britton",57,382.912280701754,41.7450941094341,5.52927278966709
"Croton niveus Jacq.",94,649.765957446809,278.043101227977,28.677956198222
"Abutilon abutiloides (Jacq.) Garcke",77,363.519480519481,209.056502711689,23.8241995616599
"Brachiaria arizonica (Scribn. & Merr.) S.T.Blake",60,242.716666666667,178.437007986597,23.0361186759724
"Bouteloua triaena (Trin.) Scribn.",38,491.947368421053,184.512644753601,29.9319034485248
"Physalis crassifolia Benth.",85,140,115.157449152185,12.4905790829061
"Axonopus furcatus (Flüggé) Hitchc.",49,469.163265306122,97.7927968842746,13.9703995548964
"Cestrum fasciculatum (Schltdl.) Miers",20,789.35,322.992956579551,72.2234207165515
"Physalis heterophylla Nees",104,295.057692307692,66.4842235352784,6.51931448370095
"Melica imperfecta Trin.",48,221.3125,146.268356731219,21.1120187831733
"Eriochloa acuminata (J.Presl) Kunth",91,307.406593406593,197.866227426623,20.7420165910699
"Croton yecorensis V.W.Steinmann & Felger",2,616,100.40916292849,71
"Salvia melissodora Lag.",38,494.894736842105,192.729300353614,31.2648209969009
"Croton organensis Baill.",9,809.444444444444,106.215713422157,35.4052378073857
"Salvia hispanica L.",58,644.551724137931,251.097812242092,32.9707580243894
"Brachiaria meziana Hitchc.",34,380.911764705882,191.127811852326,32.7781493140575
"Schizachyrium tenerum Nees",164,620.896341463415,241.007410697416,18.8195169858239
"Oenothera kunthiana (Spach) Munz",94,395.202127659574,211.642962678513,21.8293048327775
"Aristida dichotoma Michx.",125,358.44,68.0090601174911,6.08291526034319
"Glyceria striata (Lam.) Hitchc.",743,290.619111709287,147.268733259899,5.40276582824505
"Paspalum nutans Lam.",63,816,304.901147386197,38.4139338305775
"Hypericum silenoides Juss.",82,589.707317073171,300.464639681421,33.1807686915482
"Salvia misella Kunth",142,626.232394366197,255.953637908832,21.4791521521312
"Muhlenbergia setarioides E.Fourn.",9,931.777777777778,322.623921066688,107.541307022229
"Enantiophylla heydeana J.M.Coult. & Rose",20,818.1,230.177940321236,51.4693521479173
"Houstonia pusilla Schoepf",124,398.298387096774,63.5780014926559,5.70947308017361
"Trichospermum mexicanum (DC.) Baill.",56,1147.625,396.866799843703,53.0335569000188
"Trichospermum grewiifolium (A.Rich.) Kosterm.",61,1029.50819672131,322.804100704582,41.330829883759
"Salvia clinopodioides Kunth",8,705.5,200.722978967816,70.9662897840537
"Oenothera primiveris A.Gray",70,132.057142857143,78.8640153635019,9.42605274094446
"Neogoezia gracilipes (Hemsl.) Hemsl.",8,725.625,249.613379620793,88.2516567023775
"Panicum obtusum Kunth",176,234.568181818182,97.2348315550167,7.32935120048636
"Pennisetum nervosum (Nees) Trin.",32,540.59375,202.371083516268,35.7744913676056
"Salvia recurva Benth.",13,941.307692307692,358.164390705205,99.3369289025334
"Aristida jorullensis Kunth",48,737.291666666667,224.455080881083,32.3973003419181
"Physalis lagascae Roem. & Schult.",96,673.833333333333,293.081582558658,29.912513761504
"Physalis minima L.",7,586,208.755039859321,78.9019886284484
"Muhlenbergia polycaulis Scribn.",61,331.475409836066,184.241382119343,23.5896917210852
"Salvia connivens Epling",8,462.5,207.504216824623,73.3638194207472
"Oenothera tetraptera Cav.",59,452.64406779661,240.19336769906,31.2705129655573
"Polemonium grandiflorum Benth.",14,559.857142857143,313.095182662706,83.6782073552322
"Achimenes grandiflora (Schiede) A.DC.",64,782.75,287.394148905987,35.9242686132484
"Salvia involucrata Cav.",14,494.142857142857,195.232743605739,52.1781455180397
"Fuchsia fulgens Moc. & Sessé ex DC.",14,727.785714285714,192.299117391242,51.3941009326463
"Bouchetia erecta DC.",6,368.5,219.786032313248,89.7272719597188
"Enteropogon chlorideus (J.Presl) Clayton",32,493.8125,235.424042609734,41.6174842459233
"Croton chichenensis Lundell",17,544.882352941176,157.769167755039,38.2646437129305
"Salvia sessei Benth.",22,581.090909090909,205.240836252927,43.7574933145486
"Salvia henryi A.Gray",25,181.8,64.3311744024621,12.8662348804924
"Solanum citrullifolium A.Br.",51,230.372549019608,94.839645883842,13.2802067307413
"Physalis acutifolia (Miers) Sandwith",62,256.983870967742,189.707841981717,24.0929200246101
"Chasmanthium sessiliflorum (Poir.) Yates",74,439.297297297297,81.6156595452508,9.48762770665486
"Chasmanthium laxum (L.) H.O.Yates",85,426.576470588235,80.946392676851,8.779869011079
"Bromus marginatus Nees ex Steud.",137,277.14598540146,207.142375736295,17.6973674947946
"Salvia pubescens Benth.",9,479,115.32345815141,38.4411527171366
"Salvia lavanduloides Kunth",67,717.417910447761,307.814492996347,37.6055255741815
"Salvia agnes Epling",8,708.5,288.11654387963,101.864580974659
"Ipomopsis macombii (Torr.) V.E.Grant",21,303.190476190476,122.017465572605,26.6263939091968
"Echinochloa muricata (P.Beauv.) Fernald",312,310.294871794872,104.269667568776,5.90310749730085
"Festuca tolucensis Kunth",14,716.214285714286,459.424251489996,122.786296017902
"Lepidium thurberi Wooton",32,204.4375,73.7134545866409,13.0308209007251
"Pennisetum purpureum Schumach.",347,776.749279538905,371.352010322132,19.93522041942
"Zeugites americanus Willd.",36,840.361111111111,350.362681703059,58.3937802838431
"Salvia lyrata L.",81,434.444444444444,98.5299446868819,10.9477716318758
"Bakeridesia gloriosa D.M.Bates",7,837.142857142857,370.267663801665,139.948022421154
"Panicum rigidulum Bosc ex Nees",133,419.451127819549,149.816274663407,12.9907185357604
"Salvia cedrosensis Greene",5,48.6,13.5203550249245,6.04648658313239
"Kohleria spicata (Kunth) Oerst.",98,986.989795918367,394.237734935889,39.8240251103989
"Physalis caudella Standl.",18,420.666666666667,192.804686298916,45.4445003755029
"Datura discolor Bernh.",111,360.288288288288,300.11350541806,28.4855133300863
"Salvia thymoides Benth.",4,372,144.404524398187,72.2022621990936
"Salvia languidula Epling",13,721.923076923077,165.739485105623,45.9678624551787
"Arracacia aegopodioides (Kunth) J.M.Coult. & Rose",30,729.3,380.407961590421,69.4526738725442
"Bothriochloa springfieldii (Gould) Parodi",89,240.741573033708,141.243063231912,14.9717347591431
"Corchorus siliquosus L.",137,712.810218978102,275.327039035792,23.522776417671
"Lopezia laciniata (Rose) M.E.Jones",7,743.571428571429,256.712457263542,97.0281886245183
"Festuca arizonica Vasey",59,211.271186440678,102.925790224781,13.399796541205
"Setaria magna Griseb.",50,482.72,152.263740038829,21.5333446220564
"Salvia mellifera Greene",25,225.8,104.308836314731,20.8617672629462
"Heliocarpus appendiculatus Turcz.",53,1007.54716981132,348.315151619342,47.8447656583059
"Oplismenus compositus (L.) P.Beauv.",315,891.177777777778,393.821065953406,22.1893032994827
"Salvia langlassei Fernald",10,826.9,194.917332904662,61.6382727424014
"Lupinus elegans Kunth",39,737.615384615385,296.321892487901,47.4494775761172
"Salvia alamosana Rose",13,697.384615384615,233.582083524379,64.7840137828353
"Oryza latifolia Desv.",161,872.88198757764,363.736088718215,28.6664196643534
"Phlox pattersonii Prather",3,287,81.4616474176652,47.0319040652194
"Festuca subverticillata (Pers.) E.B.Alexeev",245,328.844897959184,65.9498103417167,4.21337882935134
"Steinchisma hians Raf.",1,401,NA,NA
"Sporobolus giganteus Nash",69,167.927536231884,69.8724297308147,8.41165206031959
"Lycurus setosus (Nutt.) C.Reeder",109,250.844036697248,133.439067403366,12.7811446234341
"Croton suaveolens Torr.",23,214.913043478261,82.109081018915,17.1209269174239
"Spermacoce verticillata L.",265,734.803773584906,282.209583870092,17.3359969295139
"Trichoneura elegans Swallen",11,288.545454545455,67.4764605419751,20.3449183453593
"Muhlenbergia schreberi J.F.Gmel.",233,365.068669527897,113.586684604063,7.44131112384202
"Leersia virginica Willd.",267,351.741573033708,75.1095733047894,4.59663123756796
"Lycium pallidum Miers",77,153.441558441558,64.6363295080727,7.36599337097507
"Salvia whitehousei Alziar",5,174.4,20.0823305420462,8.98109124772708
"Festuca amplissima Rupr. ex Galeotti",9,622.222222222222,197.326998772202,65.7756662574005
"Eucodonia verticillata (M.Martens & Galeotti) Wiehler",10,713.2,164.922742855893,52.1531505386886
"Dayia scabra (Brandegee) J.M.Porter",2,54,25.4558441227157,18
"Scleropogon brevifolius Phil.",105,200.438095238095,103.803616711995,10.1301957121558
"Muhlenbergia reverchonii Vasey & Scribn.",16,305.4375,100.906536788588,25.226634197147
"Croton cupulifer McVaugh",2,701,55.1543289325507,39
"Croton ehrenbergii Schltdl.",7,423.428571428571,339.926882894374,128.480285154842
"Poa arida Vasey",144,223.027777777778,60.6680690941669,5.05567242451391
"Epifagus virginiana (L.) Barton",177,348.937853107345,83.0703534109444,6.24395011861276
"Paspalum humboldtianum Flüggé",131,605.709923664122,281.189902667756,24.567675865294
"Salvia sharpii Epling & Mathias",5,508.8,221.670250597594,99.1339497851266
"Muhlenbergia minutissima (Steud.) Swallen",126,311.912698412698,193.162315986997,17.208266820455
"Salvia tricuspidata M.Martens & Galeotti",3,751.333333333333,417.674913459419,241.144723719549
"Oenothera hartwegii Benth.",38,208.578947368421,60.8900788878626,9.87767512995331
"Croton coryi Croizat",2,289.5,33.2340187157677,23.5
"Solanum lanceolatum Cav.",95,699.431578947368,332.548401616506,34.1187461079055
"Brachyelytrum erectum (Schreb.) P.Beauv.",192,343.557291666667,70.6433920977524,5.09824768051321
"Cenchrus myosuroides Kunth",126,382.031746031746,193.51117534687,17.2393456823791
"Solanum morelliforme Bitter & Münch",17,722.941176470588,247.454407565372,60.0165094068631
"Cymopterus macrorhizus Buckley",24,257.458333333333,65.9169300458287,13.4552370019178
"Muhlenbergia pubescens (Kunth) Hitchc.",42,442.857142857143,186.730740206264,28.8131787547276
"Muhlenbergia sinuosa Swallen",33,338.484848484848,159.760586740778,27.8107484539415
"Trisetum viride (Kunth) Kunth",22,520.409090909091,190.879832328118,40.6957169901935
"Luehea speciosa Willd.",129,825.821705426357,330.94706548056,29.1382643748164
"Gilia stellata A.Heller",48,101.041666666667,56.7768900894277,8.19503819422022
"Lycium carolinianum Walter",49,515.877551020408,180.272898759661,25.7532712513801
"Houstonia teretifolia Terrell",1,130,NA,NA
"Salvia cacaliifolia Benth.",14,805.5,409.910637540953,109.553226062309
"Croton brevipes Pax",9,1491.33333333333,357.13827854208,119.04609284736
"Solanum candidum Lindl.",79,831.898734177215,311.576207698061,35.0550621497502
"Oenothera pubescens Willd. ex Spreng.",93,463.989247311828,290.127651613818,30.0848360029107
"Oenothera suffulta (Engelm.) W.L.Wagner & Hoch",16,301.0625,56.3861315691486,14.0965328922871
"Croton lindheimeri (Engelm. & A.Gray) Alph.Wood",50,395.7,87.4571031875581,12.3683021453708
"Cestrum endlicheri Miers",4,889.5,572.928442303225,286.464221151613
"Bouteloua disticha (Kunth) Benth.",33,571.818181818182,191.195327895561,33.2828345097402
"Croton bonplandianus Baill.",85,424.482352941176,127.400999077034,13.8185785281676
"Sida cuspidata (A.Robyns) Krapov.",23,768,331.618345802411,69.1472050655661
"Abutilon malacum S.Watson",70,218.5,122.842865341123,14.6825307108323
"Bromus richardsonii Link",124,279.306451612903,206.411073685866,18.5362616155105
"Bromus mucroglumis Wagnon",11,317.272727272727,120.449234874358,36.3168107603304
"Orcuttia californica Vasey",13,179.769230769231,72.5214380328946,20.1138279536912
"Agrostis exarata Trin.",359,369.077994428969,341.89426236383,18.0444890187539
"Salvia fruticulosa Benth.",6,513.833333333333,255.104227065462,104.14586458958
"Lupinus arizonicus (S.Watson) S.Watson",59,118.779661016949,99.3136910721068,12.9295412861636
"Panicum amarum Elliott",39,473.102564102564,138.190904352942,22.128254386692
"Physalis coztomatl Moc. & Sessé ex Dunal",20,751.45,313.168102664233,70.0265165941859
"Muhlenbergia ciliata (Kunth) Kunth",27,678.777777777778,254.851439882643,49.0461824732026
"Paspalum denticulatum Trin.",110,528.818181818182,220.00376067754,20.9765355299375
"Leptochloa panicea (Retz.) Ohwi",89,603.337078651685,332.267620225714,35.2202973034016
"Oenothera lavandulifolia Torr. & A.Gray",64,199.265625,53.4900204866914,6.68625256083643
"Stipa tenuissima Trin.",43,275.790697674419,173.24488010569,26.4195965335613
"Croton palanostigma Klotzsch",87,974.16091954023,239.053213574038,25.6291946765983
"Aristida eludens Allred & Valdés-Reyna",9,258.666666666667,175.312577985722,58.4375259952408
"Phalaris angusta Nees ex Trin.",127,442.220472440945,190.09942734255,16.8685964288687
"Lepidium alyssoides A.Gray",55,155.745454545455,49.7535474937766,6.70876697547252
"Salvia candicans M.Martens & Galeotti",6,423.333333333333,391.148394687575,159.685663448887
"Fuchsia microphylla Kunth",40,846.3,310.594731409738,49.1093390251506
