"species","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Linanthus demissus (A.Gray) Greene","31","1.007619","0.708204","0.127197","0.009568"
"Thelypodiopsis ambigua (S.Watson) Al-Shehbaz","7","1.835803","0.469691","0.177527","0.042371"
"Polemonium californicum Eastw.","37","2.668745","0.605666","0.099571","0.007805"
"Vulpia microstachys (Nutt.) Munro","115","1.640479","1.000151","0.093265","0.002514"
"Leptosiphon nuttallii (A.Gray) J.M.Porter & L.A.Johnson","35","2.419184","0.627593","0.106083","0.008474"
"Linanthus dichotomus Benth.","45","0.871676","0.777779","0.115944","0.006179"
"Leptosiphon ciliatus (Benth.) Jeps.","42","1.219357","0.943717","0.145619","0.006741"
"Leptosiphon bicolor Nutt.","40","1.169954","1.074939","0.169963","0.007062"
"Leptosiphon septentrionalis (H.Mason) J.M.Porter & L.A.Johnson","89","2.610554","0.554578","0.058785","0.003333"
"Cymopterus newberryi (S.Watson) M.E.Jones","16","2.055388","0.441148","0.110287","0.018537"
"Cymopterus purpureus S.Watson","33","2.418939","0.475015","0.082689","0.008988"
"Collomia tracyi Mason","9","1.778672","0.438083","0.146028","0.032955"
"Muhlenbergia filiculmis Vasey","17","2.779403","0.37852","0.091805","0.017447"
"Aliciella leptomeria (A.Gray) J.M.Porter","85","1.96959","0.731952","0.079391","0.003489"
"Salvia dorrii (Kellogg) Abrams","52","1.774279","0.784098","0.108735","0.005596"
"Blepharidachne kingii (S.Watson) Hack.","22","1.859291","0.727005","0.154998","0.013482"
"Lupinus sulphureus Douglas","17","2.575644","0.554117","0.134393","0.017447"
"Ipomopsis gunnisonii (Torr. & A.Gray) V.E.Grant","20","2.149116","0.451269","0.100907","0.01483"
"Salvia greatae Brandegee","1","0",NA,NA,"0.296594"
"Chylismia claviformis A.Heller","23","0.715886","0.901466","0.187969","0.010985"
"Kelloggia galioides Torr.","70","2.275731","0.612801","0.073244","0.004237"
"Navarretia breweri (A.Gray) Greene","76","2.364069","0.553405","0.06348","0.003903"
"Lupinus neomexicanus Greene","13","2.259766","0.405653","0.112508","0.022815"
"Cymopterus bulbosus A.Nelson","46","2.438091","0.368547","0.054339","0.006448"
"Navarretia propinqua Suksd.","18","2.168238","0.713922","0.168273","0.016477"
"Navarretia intertexta (Benth.) Hook.","62","1.852157","1.090986","0.138555","0.004784"
"Shoshonea pulvinata Evert & Constance","3","2.597174","0.430349","0.248462","0.098865"
"Salvia purpurea Sessé & Moc.","7","2.604954","0.77845","0.294226","0.042371"
"Dunalia spinosa (Meyen) Dammer","12","1.939923","1.444026","0.416854","0.016477"
"Muhlenbergia curtifolia Scribn.","14","2.144863","0.421776","0.112724","0.021185"
"Polemonium vanbruntiae Britton","18","4.262226","0.132151","0.031148","0.016477"
"Mohavea breviflora Coville","15","0.88751","0.657803","0.169844","0.017447"
"Leptosiphon liniflorus (Benth.) J.M.Porter & L.A.Johnson","30","1.493678","1.11833","0.204178","0.007605"
"Perideridia parishii (J.M.Coult. & Rose) A.Nelson & J.F.Macbr.","28","1.797638","0.793426","0.149943","0.010593"
"Lupinus nevadensis A.Heller","15","2.106532","0.454856","0.117443","0.019773"
"Lupinus nootkatensis Donn ex Sims","101","3.603132","0.700126","0.069665","0.002937"
"Epilobium minutum Lindl. ex Lehm.","78","2.100472","1.149887","0.130199","0.003662"
"Epilobium septentrionale (D.D.Keck) R.N.Bowman & Hoch","6","1.245037","0.835391","0.341047","0.049432"
"Primula angustifolia Torr.","9","3.269577","0.256261","0.08542","0.032955"
"Cymopterus deserticola Brandegee","1","0",NA,NA,"0.296594"
"Oenothera wigginsii W.M.Klein","1","0",NA,NA,"0.042371"
"Muhlenbergia pungens Thurb.","55","2.261311","0.299551","0.040391","0.005393"
"Lycium cooperi A.Gray","14","0.618478","0.690831","0.184632","0.017447"
"Angelica pinnata S.Watson","34","2.933457","0.474281","0.081339","0.008723"
"Spartina gracilis Trin.","151","2.358554","0.462929","0.037673","0.001964"
"Thelypodium flexuosum B.L.Rob.","34","2.085166","0.376758","0.064613","0.008723"
"Camissonia campestris (Greene) Raven","16","0.458559","0.556807","0.139202","0.013482"
"Clarkia gracilis (Piper) A.Nelson & J.F.Macbr.","22","1.22765","0.953962","0.203385","0.013482"
"Oenothera rhombipetala Nutt.","40","3.090713","0.787374","0.124495","0.007415"
"Gilia capitata Sims","49","1.412419","1.164559","0.166366","0.005596"
"Melica scabrosa Trin.","66","1.226253","0.807196","0.099359","0.004362"
"Draba lanceolata Royle","46","1.603015","1.027892","0.151554","0.006448"
"Centaurea tweediei Hook. & Arn.","14","3.759439","0.475945","0.127202","0.021185"
"Linanthus caespitosus (Nutt.) J.M.Porter & L.A.Johnson","27","2.404136","0.281225","0.054122","0.010985"
"Festuca calligera (Piper) Rydb.","14","2.920108","0.351558","0.093958","0.021185"
"Gymnosteris parvula (Rydb.) A.Heller","31","2.422208","0.438548","0.078766","0.009568"
"Collomia debilis (S.Watson) Greene","17","2.969908","0.336348","0.081576","0.017447"
"Collomia larsenii (A.Gray) Payson","12","3.028699","0.534015","0.154157","0.024716"
"Pteryxia petraea (M.E.Jones) J.M.Coult. & Rose","18","2.131672","0.400565","0.094414","0.01561"
"Leptosiphon breviculus (A.Gray) J.M.Porter & L.A.Johnson","4","0.51986","0.346574","0.173287","0.059319"
"Leptosiphon androsaceus Benth.","20","0.328963","0.500614","0.111941","0.013482"
"Leptosiphon montanus (Greene) J.M.Porter & L.A.Johnson","13","0.706303","0.710931","0.197177","0.021185"
"Lomatium howellii (S.Watson) Jeps.","7","2.166634","0.628503","0.237552","0.042371"
"Lomatium ambiguum (Nutt.) J.M.Coult. & Rose","46","2.938284","0.482349","0.071118","0.006448"
"Lupinus pachylobus Greene","13","0.351104","0.408927","0.113416","0.019773"
"Salvia sonomensis Greene","19","0.685825","0.744309","0.170756","0.014124"
"Gilia clokeyi Mason","43","1.675703","0.874656","0.133384","0.006898"
"Allolepis texana (Vasey) Soderstr. & H.F.Decker","11","1.791197","0.948825","0.286082","0.026963"
"Oenothera grandis Smyth","41","3.029489","0.662508","0.103466","0.007234"
"Navarretia capillaris (Kellogg) Kuntze","26","1.737294","0.800232","0.156938","0.010985"
"Linaria canadensis (L.) Chaz.","107","3.95388","0.831555","0.080389","0.002772"
"Panicum rhizogonum Hack.","6","4.838386","0.184118","0.075166","0.049432"
"Croton chilensis Müll.Arg.","0","NaN",NA,NA,"0.296594"
"Polemonium micranthum Benth.","84","2.253012","0.684645","0.074701","0.003531"
"Lomatium dasycarpum (Torr. & Gray) J.M.Coult. & Rose","18","0.452659","0.500395","0.117944","0.011407"
"Lupinus uncialis S.Watson","18","2.168753","0.397999","0.093809","0.016477"
"Gilia angelensis V.E.Grant","16","0.385862","0.635003","0.158751","0.011407"
"Eremothera refracta (S.Watson) W.L.Wagner & Hoch","20","0.746389","0.790387","0.176736","0.013482"
"Linanthus campanulatus (A.Gray) J.M.Porter & L.A.Johnson","11","1.678492","0.400829","0.120854","0.026963"
"Stanleya elata M.E.Jones","16","1.658009","0.702409","0.175602","0.018537"
"Mabrya acerifolia (Pennell) Elisens","1","1.609438",NA,NA,"0.296594"
"Leymus salina (M.E.Jones) Á.Löve","36","2.386195","0.566345","0.094391","0.008239"
"Leptosiphon nudatus (Greene) J.M.Porter & L.A.Johnson","10","1.11519","1.018045","0.321934","0.029659"
"Lomatium juniperinum (M.E.Jones) J.M.Coult. & Rose","11","2.891749","0.335575","0.10118","0.026963"
"Angelica roseana L.F.Hend.","9","2.843781","0.605989","0.201996","0.032955"
"Leymus ambiguus (Vasey & Scribn.) D.R.Dewey","12","2.540978","0.383965","0.110841","0.024716"
"Gayophytum heterozygum F.H.Lewis & Szweyk.","40","1.635235","0.953432","0.150751","0.007415"
"Castilleja sulphurea Rydb.","60","3.082245","0.40835","0.052718","0.004943"
"Gilia ochroleuca M.E.Jones","13","1.048347","0.762362","0.211441","0.021185"
"Lupinus latifolius Lindl. ex J.Agardh","61","1.841647","1.165337","0.149206","0.004563"
"Nolana thinophila I.M.Johnst.","0","NaN",NA,NA,"0.098865"
"Nolana tarapacana (Phil.) I.M.Johnst.","0","NaN",NA,NA,"0.296594"
"Polemonium confertum A.Gray","14","3.210289","0.562047","0.150213","0.021185"
"Lomatium latilobum (Rydb.) Mathias","3","2.320748","0.213458","0.12324","0.098865"
"Collomia tinctoria Kellogg","50","2.124195","0.763665","0.107999","0.005932"
"Lupinus lepidus Douglas ex Lindl.","14","2.728651","0.412236","0.110175","0.021185"
"Loeseliastrum depressum (M.E.Jones ex A.Gray) J.M.Porter & L.A.Johnson","19","1.825203","0.609294","0.139782","0.01561"
"Primula specuicola Rydb.","6","2.031454","0.516345","0.210797","0.049432"
"Aliciella triodon (Eastw.) Brand","36","2.117781","0.480461","0.080077","0.008239"
"Polemonium carneum A.Gray","18","2.402306","0.808646","0.1906","0.016477"
"Leptosiphon harknessii (Curran) J.M.Porter & L.A.Johnson","63","2.379972","0.669889","0.084398","0.004708"
"Salvia funerea M.E.Jones","7","0.946863","0.590547","0.223206","0.032955"
"Eremalche parryi (Greene) Greene","6","0.324318","0.794414","0.324318","0.029659"
"Aliciella hutchinsifolia (Rydb.) J.M.Porter","37","1.801983","0.6851","0.11263","0.007805"
"Phlox stolonifera Sims","24","4.217652","0.206881","0.042229","0.012358"
"Dodecatheon conjugens Greene","31","2.817145","0.564947","0.101467","0.009568"
"Sairocarpus watsonii (Vasey & Rose) D.A.Sutton","2","0.549306","0.776836","0.549306","0.074148"
"Lomatium graveolens (S.Watson) Dorn & R.L.Hartm.","10","3.023392","0.273715","0.086556","0.029659"
"Cymopterus jonesii (J.M.Coult. & Rose) J.M.Coult. & Rose","8","2.433982","0.349909","0.123712","0.037074"
"Orthocarpus bracteosus Benth.","14","2.157275","0.463617","0.123907","0.019773"
"Collomia wilkenii L.A.Johnson & R.L.Johnson","8","2.49618","0.523261","0.185001","0.037074"
"Lepidium flavum Torr.","27","0.923195","0.790593","0.15215","0.010593"
"Stipa breviflora Griseb.","47","0.542144","0.684576","0.099856","0.005393"
"Lilaeopsis occidentalis J.M.Coult. & Rose","30","3.123805","0.96147","0.17554","0.009886"
"Lupinus subsessilis Benth.","4","1.755271","0.315616","0.157808","0.074148"
"Oenothera villaricae W.Dietr.","2","2.967447","1.444671","1.021537","0.148297"
"Polemonium brandegeei (A.Gray) Greene","24","2.78415","0.343465","0.070109","0.012358"
"Puccinellia lemmonii (Vasey) Scribn.","41","2.021944","0.564737","0.088197","0.007234"
"Collomia tenella A.Gray","23","2.680535","0.35584","0.074198","0.012895"
"Hypericum nudiflorum Michx. ex Willd.","20","4.35781","0.098446","0.022013","0.01483"
"Eriastrum densifolium (Benth.) Mason","16","0.569559","0.596982","0.149246","0.01561"
"Leucophysalis nana (A.Gray) Averett","18","2.216368","0.274854","0.064784","0.016477"
"Cymopterus corrugatus M.E.Jones","16","2.032624","0.3867","0.096675","0.018537"
"Salvia congestiflora Epling","6","4.53453","0.174577","0.071271","0.049432"
"Angelica ampla A.Nelson","16","2.902186","0.41316","0.10329","0.018537"
"Angelica genuflexa Nutt.","56","3.490933","0.621224","0.083015","0.005296"
"Epilobium suffruticosum Nutt.","10","2.653496","0.489462","0.154781","0.029659"
"Lomatium junceum Barneby & N.H.Holmgren","2","2.470821","0.237922","0.168236","0.148297"
"Musineon divaricatum (Pursh) Raf.","28","2.260288","0.197614","0.037346","0.010593"
"Poa kelloggii Vasey","11","0.781287","0.710724","0.214291","0.026963"
"Lupinus shockleyi S.Watson","15","0.882911","0.737307","0.190372","0.017447"
"Hypericum virginicum var. fraseri (Spach) Fernald","7","3.60729","0.520525","0.19674","0.042371"
"Hypericum fraseri (Spach) Steud.","40","3.702802","0.564638","0.089277","0.007415"
"Epilobium obcordatum A.Gray","25","2.52089","0.520672","0.104134","0.011864"
"Lupinus breweri A.Gray","19","1.67374","0.888588","0.203856","0.01561"
"Navarretia sinistra (M.E.Jones) L.A.Johnson","20","2.02677","0.628305","0.140493","0.01483"
"Oenothera humifusa Nutt.","26","4.108194","0.253207","0.049658","0.011407"
"Oryctes nevadensis S.Watson","6","1.658713","0.19062","0.07782","0.049432"
"Aletes sessiliflorus Theob. & Tseng","9","2.546832","0.378362","0.126121","0.032955"
"Zeugites latifolius (E.Fourn.) Hemsl.","9","0.982335","0.296109","0.098703","0.032955"
"Tauschia arguta (Torr. & Gray) J.F.Macbr.","8","0.70787","0.339647","0.120083","0.022815"
"Salvia vaseyi (Porter) Parish","4","0.173287","0.346574","0.173287","0.074148"
"Lomatium concinnum (Osterh.) Mathias","1","3.135494",NA,NA,"0.296594"
"Danthonia parryi Scribn.","29","2.906343","0.385703","0.071623","0.010227"
"Eremothera minor (A.Nelson) W.L.Wagner & Hoch","11","2.184108","0.480577","0.144899","0.026963"
"Hypericum densiflorum Pursh","38","4.315211","0.171302","0.027789","0.007805"
"Allophyllum integrifolium (Brand) A.D.Grant & V.E.Grant","14","1.421975","0.825585","0.220647","0.021185"
"Gilia brecciarum M.E.Jones","17","1.016086","0.974921","0.236453","0.017447"
"Douglasia laevigata A.Gray","15","3.823423","0.718126","0.185419","0.019773"
"Neogaerrhinum filipes (A.Gray) Rothm.","13","0.688183","0.635564","0.176274","0.021185"
"Schizanthus litoralis Phil.","1","1.386294",NA,NA,"0.074148"
"Clarkia dudleyana (Abrams) J.F.Macbr.","12","0.346574","0.46732","0.134904","0.019773"
"Orobanche ballotae A.Pujadas","11","1.322254","0.68057","0.2052","0.026963"
"Hormathophylla longicaulis (Boiss.) Cullen & T.R.Dudley","6","1.499194","0.537543","0.219451","0.049432"
"Erysimum myriophyllum Lange","8","1.756824","0.947796","0.335096","0.037074"
"Sesleria insularis Sommier","5","2.308419","0.186174","0.08326","0.059319"
"Malope trifida Cav.","9","0.552201","0.713729","0.23791","0.026963"
"Ferula loscosii (Lange) Willk.","9","2.078233","0.682182","0.227394","0.032955"
"Hormathophylla purpurea (Lag. & Rodr.) P.Küpfer","2","1.497866","0.157786","0.111572","0.148297"
"Linaria salzmannii Boiss.","4","1.471526","0.621503","0.310752","0.074148"
"Alyssum cuneifolium Ten.","10","3.961356","0.381883","0.120762","0.029659"
"Coincya rupestris Porta & Rigo ex Rouy","1","2.564949",NA,NA,"0.296594"
"Chaenorhinum reyesii (C.Vicioso & Pau) Benedí","13","2.066963","0.964579","0.267526","0.022815"
"Linaria thymifolia (Vahl) DC.","2","3.971536","0.264948","0.187347","0.148297"
"Solanum lidii Sunding","3","0.462098","0.800377","0.462098","0.074148"
"Trochiscanthes nodiflorus (Vill.) Koch","3","3.960944","0.096375","0.055642","0.098865"
"Androsace brevis (Hegetschw.) Ces.","1","4.219508",NA,NA,"0.296594"
"Oreochloa disticha (Wulfen) Link","24","4.041299","0.304325","0.06212","0.012358"
"Cardamine kitaibelii Bech.","3","4.115996","0.280698","0.162061","0.098865"
"Neogoezia breedlovei Constance","2","1.732868","0.490129","0.346574","0.148297"
"Semiarundinaria yashadake (Makino) Makino","10","4.271071","0.432872","0.136886","0.029659"
"Chaenorhinum tenellum (Cav.) Lange","1","2.302585",NA,NA,"0.296594"
"Androsace cylindrica subsp. cylindrica","1","4.290459",NA,NA,"0.296594"
"Androsace cylindrica subsp. willkommii P.Monts.","2","3.863327","0.395708","0.279808","0.148297"
"Androsace ciliata DC.","2","4.327781","0.195341","0.138127","0.148297"
"Lepidium hirtum subsp. hirtum","15","2.904926","0.49624","0.128129","0.019773"
"Chamaecrista rossicorum (H.S.Irwin & Barneby) Rando","6","1.932976","0.377721","0.154204","0.049432"
"Solanum buddlejifolium Sendtn.","14","2.354263","1.166864","0.311858","0.021185"
"Panicum tuerckheimii Hack.","4","3.908605","0.309121","0.15456","0.074148"
"Salvia ramamoorthyana Espejo","3","1.572833","0.323094","0.186538","0.098865"
"Oenothera anomala Curtis","6","1.807249","0.396754","0.161974","0.049432"
"Solanum hougasii Correll","6","1.763688","0.589609","0.240707","0.049432"
"Megacorax gracielanus S.González & W.L.Wagner","1","0.693147",NA,NA,"0.296594"
"Muhlenbergia articulata Scribn.","10","2.020776","0.774407","0.244889","0.029659"
"Bakeridesia subcordata (Hochr.) D.M.Bates","3","2.250367","0.669085","0.386296","0.098865"
"Salvia palealis Epling","5","1.776367","1.202502","0.537775","0.059319"
"Glyceria leptostachya Buckley","25","2.627207","1.181666","0.236333","0.011864"
"Aubrieta vulcanica Hayek & Siehe","1","2.079442",NA,NA,"0.296594"
"Cardamine nuttallii Greene","31","2.411174","1.011991","0.181759","0.009568"
"Rehmannia chingii H.L.Li","5","3.714885","0.235727","0.10542","0.059319"
"Abutilon sandwicense (O.Deg.) Christoph.","2","4.327607","0.111881","0.079112","0.148297"
"Arabis surculosa N.Terracc.","2","4.102336","0.03507","0.024798","0.148297"
"Pentameris velutina (H.P.Linder) Galley & H.P.Linder","2","2.012676","0.885837","0.626381","0.148297"
"Lomatium idahoense Mathias & Constance","4","2.696731","0.597758","0.298879","0.074148"
"Cardamine barbaraeoides Halácsy","1","3.135494",NA,NA,"0.296594"
"Draba lapaziana Al-Shehbaz","4","1.644813","0.755055","0.377528","0.074148"
"Conostomium quadrangulare (Rendle) Cufod.","8","2.689911","0.979552","0.346324","0.032955"
"Kelloggia chinensis Franch.","11","0.427316","0.825352","0.248853","0.024716"
"Epilobium torreyi (S.Watson) Hoch & P.H.Raven","52","1.586725","0.939548","0.130292","0.005492"
"Primula suffrutescens A.Gray","8","1.967013","0.422617","0.149418","0.037074"
"Angelica breweri A.Gray","11","1.632459","0.588965","0.17758","0.026963"
"Perideridia lemmonii (J.M.Coult. & Rose) T.I.Chuang & Constance","16","1.895155","0.570986","0.142746","0.018537"
"Taraxia tanacetifolia (Torr. & A.Gray) Piper","35","2.186985","0.43316","0.073217","0.008474"
"Taraxia subacaulis (Pursh) Rydb.","34","2.43869","0.452481","0.0776","0.008723"
"Navarretia leptalea (A.Gray) L.A.Johnson","15","1.656917","0.551691","0.142446","0.019773"
"Streptanthus tortuosus Kellogg","24","1.574284","0.836949","0.170841","0.011407"
"Navarretia divaricata (Torr. ex Gray) Greene","34","1.884706","0.876259","0.150277","0.008723"
"Polemonium occidentale Greene","105","2.748642","0.51841","0.050592","0.002825"
"Impatiens brachycentra Kar. & Kir.","29","2.000569","1.208938","0.224494","0.010227"
"Linaria venosa Lindl.","10","1.353134","0.952223","0.301119","0.022815"
"Draba korshinskyi (O.Fedtsch.) Pohle","11","1.237523","0.557818","0.168188","0.024716"
"Elymus cognatus (Hack.) Cope","16","1.488614","0.864444","0.216111","0.018537"
"Draba setosa Royle","13","2.352335","0.860178","0.23857","0.022815"
"Draba affghanica Boiss.","3","2.8066","0.28906","0.166889","0.098865"
"Draba trinervis O.E.Schulz","4","2.632504","0.700923","0.350461","0.074148"
"Draba winterbottomii (Hook.f. & Thomson) Pohle","9","1.581879","0.652409","0.21747","0.032955"
"Draba falconeri O.E.Schulz","3","3.135028","0.215345","0.124329","0.098865"
"Draba gracillima Hook.f. & Thomson","6","1.825205","0.745078","0.304177","0.049432"
"Elymus fedtschenkoi Tzvelev","13","1.589523","0.710944","0.19718","0.022815"
"Stipa brandisii Mez","18","1.318848","1.147171","0.270391","0.016477"
"Stipa turkestanica Hack.","14","1.60199","0.784726","0.209727","0.019773"
"Calamagrostis emodensis Griseb.","23","2.06897","0.779152","0.162464","0.012895"
"Heracleum candicans Wall. ex DC.","47","1.23143","1.000119","0.145882","0.005596"
"Leiospora pamirica (Botsch. & Vved.) Botsch. & Pachom.","16","0.792753","0.547776","0.136944","0.018537"
"Aegopodium kashmiricum (R.R.Stewart ex Dunn) Pimenov","10","1.350602","1.178734","0.372748","0.029659"
"Draba cachemirica Gand.","6","2.30408","0.873949","0.356788","0.049432"
"Echinops niveus Wall. ex DC.","9","2.863958","0.501492","0.167164","0.032955"
"Impatiens urticifolia Wall.","6","1.82688","0.82664","0.337474","0.049432"
"Angelica paeoniifolia R.H.Shan & C.C.Yuan","4","0.997246","0.740788","0.370394","0.059319"
"Draba bhutanica H.Hara","1","2.890372",NA,NA,"0.296594"
"Cardamine franchetiana Diels","7","1.081786","0.623201","0.235548","0.042371"
"Angelica nitida H.Wolff","6","0.529676","0.439311","0.179348","0.049432"
"Cortiella caespitosa R.H.Shan & M.L.Sheh","12","0.773942","0.678126","0.195758","0.022815"
"Orinus thoroldii (Stapf ex Hemsl.) Bor","22","0.669414","0.669687","0.142778","0.010985"
"Duthiea brachypodium (P.Candargy) Keng & Keng f.","18","0.988333","0.90533","0.213388","0.01483"
"Heracleum souliei Boiss.","10","0.676157","0.706889","0.223538","0.029659"
"Androsace stenophylla (Petitm.) Hand.-Mazz.","6","0.634444","0.719594","0.293773","0.037074"
"Thamnocalamus spathiflorus (Trin.) Munro","1","2.639057",NA,NA,"0.296594"
"Primula warshenewskiana B.Fedtsch.","6","0.981017","1.031138","0.42096","0.049432"
"Salvia rhytidea Benth.","8","0.547753","0.549264","0.194194","0.026963"
"Secale segetale (Zhuk.) Roshev.","12","1.329309","0.955932","0.275954","0.022815"
"Crambe kotschyana Boiss.","16","1.231653","1.20789","0.301972","0.014124"
"Bunium hissaricum Korovin","6","1.443115","0.652593","0.26642","0.042371"
"Arabis bijuga G.Watt","5","3.007777","0.989777","0.442642","0.059319"
"Stipa mongholica Turcz. ex Trin.","24","1.431784","1.136719","0.232032","0.012358"
"Stipa subsessiliflora (Rupr.) Roshev.","39","0.496632","0.691982","0.110806","0.006448"
"Aulacospermum simplex Rupr.","5","1.217809","1.308371","0.585121","0.059319"
"Draba jucunda W.W.Sm.","3","2.342438","0.686807","0.396528","0.098865"
"Corallodiscus kingianus (Craib) B.L.Burtt","16","0.486452","0.739175","0.184794","0.013482"
"Primula walshii Craib","15","0.931296","0.7922","0.204545","0.016477"
"Impatiens sulcata Wall.","18","2.166622","0.975054","0.229822","0.01561"
"Salvia przewalskii Maxim.","30","0.843452","0.86031","0.15707","0.009568"
"Primula tenuiloba (Watt) Pax","2","2.012676","0.885837","0.626381","0.148297"
"Salvia wardii E.Peter","6","0.566866","0.685517","0.279861","0.049432"
"Linaria bamianica Patzak","0","NaN",NA,NA,"0.074148"
"Linaria striatella Kuprian.","2","1.589027","0.286707","0.202732","0.098865"
"Lolium persicum Boiss. & Hohen.","10","1.273877","1.261627","0.398961","0.018537"
"Trachyspermum ammi (L.) Sprague","8","1.942024","1.272908","0.450041","0.032955"
"Sisymbriopsis mollipila (Maxim.) Botsch.","6","0.462098","0.35794","0.146128","0.049432"
"Primula reptans Hook.fil. ex Watt","5","2.593226","0.915855","0.409583","0.059319"
"Bupleurum microcephalum Diels","18","1.09146","0.757729","0.178598","0.01483"
"Cortia depressa (D.Don) C.Norman","13","1.610559","1.053401","0.292161","0.021185"
"Notopterygium weberbauerianum (Fedde ex H.Wolff) Pimenov & Kljuykov","4","0.621227","0.45613","0.228065","0.074148"
"Notopterygium incisum C.C.Ting & H.T.Chang","22","1.056465","1.087645","0.231887","0.012895"
"Stephanachne nigrescens Keng","6","0.91344","0.578571","0.236201","0.042371"
"Primula muscoides Hook.fil. ex Watt","3","2.109312","0.515459","0.2976","0.098865"
"Cyclorhiza peucedanifolia (Franch.) Constance","8","0.805715","0.763244","0.269848","0.032955"
"Semenovia radiata (Rech.fil. & Riedl) Alava","4","1.062124","0.884097","0.442048","0.074148"
"Vicatia coniifolia Wall. ex DC.","7","2.097276","0.635635","0.240247","0.037074"
"Draba olgae Regel & Schmalh.","3","1.110735","1.001794","0.578386","0.098865"
"Primula elliptica Royle","5","2.453978","1.047051","0.468255","0.059319"
"Pleurospermum foetens Franch.","13","0.835071","0.690574","0.191531","0.021185"
"Primula fasciculata Balf.fil. & Kingdon-Ward","8","0.621227","0.629209","0.222459","0.029659"
"Draba mongolica Turcz.","17","0.472358","0.706392","0.171325","0.016477"
"Primula alpicola (W.W.Sm.) Stapf","2","0.693147","0.980258","0.693147","0.148297"
"Oenanthe linearis Wall.","17","2.192919","0.960965","0.233068","0.017447"
"Oenanthe sinensis Dunn","28","2.963194","0.74411","0.140624","0.010593"
"Primula pumilio Maxim.","3","0.828302","0.903494","0.521633","0.059319"
"Stephanachne pappophorea (Hack.) Keng","5","0.496981","0.482934","0.215975","0.049432"
"Cymbopogon jwarancusa (Jones) Schult.","20","1.806107","0.877732","0.196267","0.012895"
"Impatiens balfourii Hook.fil.","6","3.194302","0.513507","0.209638","0.049432"
"Atelanthera perpusilla Hook.f. & Thomson","2","2.191013","1.138044","0.804719","0.098865"
"Arcyosperma primulifolium (Thomson) O.E.Schulz","7","2.952456","0.288131","0.108903","0.042371"
"Elymus batalinii (Krasn.) Á.Löve","1","0",NA,NA,"0.296594"
"Angelica apaensis R.H.Shan & C.Q.Yuan","8","1.158387","1.048744","0.370787","0.037074"
"Salvia castanea Diels","9","0.821131","0.932452","0.310817","0.032955"
"Salvia tricuspis Franch.","5","0.91287","0.762443","0.340975","0.059319"
"Androsace cuttingii C.E.C.Fisch.","4","0.173287","0.346574","0.173287","0.037074"
"Impatiens bicornuta Wall.","3","2.158991","0.493675","0.285023","0.098865"
"Salvia hylocharis Diels","3","1.155245","0.800377","0.462098","0.098865"
"Androsace limprichtii Pax & K.Hoffm.","6","0.770829","1.109003","0.452749","0.042371"
"Chamaesium paradoxum H.Wolff","16","0.684452","0.630599","0.15765","0.018537"
"Festuca modesta Steud.","11","1.754761","0.608614","0.183504","0.026963"
"Erysimum deflexum Hook.f. & Thomson","6","0.835106","0.732608","0.299086","0.026963"
"Primula amethystina Franch.","11","2.039209","0.556297","0.16773","0.026963"
"Pimpinella acuminata (Edgew.) C.B.Clarke","6","1.845115","1.114397","0.454951","0.049432"
"Triticum durum Desf.","15","2.09074","1.117349","0.288498","0.016477"
"Triticum turgidum L.","12","1.411746","1.229428","0.354905","0.019773"
"Triticum polonicum L.","1","3.367296",NA,NA,"0.296594"
"Lycium barbarum L.","35","0.747738","0.900647","0.152237","0.008016"
"Cortiella hookeri (C.B.Clarke) C.Norman","5","1.880126","0.742124","0.331888","0.032955"
"Heracleum obtusifolium Wall. ex DC.","2","0.89588","0.286707","0.202732","0.148297"
"Corallodiscus conchifolius Batalin","1","1.791759",NA,NA,"0.296594"
"Androsace globifera Duby","5","1.31585","1.082556","0.484134","0.049432"
"Sporobolus teretifolius R.M.Harper","6","4.225784","0.203346","0.083016","0.049432"
"Hypericum dolabriforme Vent.","4","4.28555","0.062765","0.031382","0.074148"
"Hypericum suffruticosum W.P.Adams & N.Robson","15","4.22216","0.221518","0.057196","0.019773"
"Hypericum nitidum Lam.","15","4.109508","0.318736","0.082297","0.019773"
"Hypericum denticulatum Walter","20","4.238213","0.0981","0.021936","0.01483"
"Spartina bakeri Merr.","13","3.921505","0.159453","0.044224","0.022815"
"Hypericum tenuifolium Pursh","20","4.068232","0.234038","0.052332","0.01483"
"Aegilops columnaris Zhuk.","7","1.721346","1.229922","0.464867","0.032955"
"Erysimum gabrielianiae Polatschek","2","2.787975","0.551655","0.390079","0.148297"
"Secale vavilovii Grossh.","2","3.188363","0.203422","0.143841","0.148297"
"Sinningia reitzii (Hoehne) L.E.Skog","4","4.480984","0.114159","0.05708","0.074148"
"Lilaeopsis brasiliensis (Glaz.) Affolter","13","4.187934","0.618505","0.171542","0.022815"
"Lupinus linearis Desr.","12","4.361666","0.249241","0.07195","0.024716"
"Sinningia polyantha (DC.) Wiehler","2","4.67592","0.157786","0.111572","0.148297"
"Sinningia hatschbachii Chautems","2","4.583664","0.072216","0.051064","0.148297"
"Abutilon costicalyx K.Schum. ex C.Takeuchi & G.L.Esteves","4","4.130207","0.260481","0.130241","0.074148"
"Petunia bonjardinensis T.Ando & Hashim.","3","4.616882","0.21248","0.122675","0.098865"
