"species","n","mean","sd","se"
"Alyssum siculum Jord.",13,239.692307692308,56.1536354052947,15.5742162890385
"Arabis bryoides Boiss.",7,275.428571428571,36.1425748153852,13.6606092432936
"Cynara humilis L.",35,264.571428571429,49.9583860441313,8.44450850491346
"Arabis sudetica Tausch",13,280,24.3823706804732,6.76245290044738
"Arabis abietina Bornm.",1,305,NA,NA
"Aubrieta gracilis Spruner ex Boiss.",3,284.666666666667,3.05505046330389,1.76383420737639
"Galium thymifolium Boiss. & Heldr.",4,252,43.764521399569,21.8822606997845
"Galium intricatum Margot & Reut.",13,276.538461538462,34.5316651413727,9.57736071495168
"Galium graecum L.",6,184.333333333333,61.1315521369012,24.9568516532924
"Galium asparagifolium Boiss. & Heldr.",10,282.9,31.984197487023,10.1142913191626
"Rubia tenuifolia d'Urv.",18,214.944444444444,61.5987702534071,14.5189693863121
"Galium divaricatum Pourr. ex Lam.",105,240.514285714286,52.0995929198836,5.08439965311033
"Stipa ambigua Speg.",6,230.833333333333,15.765997166899,6.43644139084462
"Orobanche reticulata Wallr.",46,270.152173913043,39.0685820868917,5.76034816708948
"Aeluropus lagopoides (L.) Thwaites",34,265.558823529412,98.9503062228929,16.9698375166441
"Achimenes candida Lindl.",12,111.5,30.0983237225778,8.6886376516934
"Panicum repens L.",288,173.399305555556,68.8530495950648,4.05720485617034
"Alopecurus japonicus Steud.",36,267.027777777778,34.8281381407219,5.80468969012031
"Cirsium erisithales (Jacq.) Scop.",30,274.6,21.5816013595233,3.9402432972317
"Soldanella alpina L.",24,269.583333333333,14.5121138803195,2.96227284132867
"Primula glutinosa Wulfen",9,277.222222222222,6.28048122713892,2.09349374237964
"Arabis pumila Jacq.",14,273.785714285714,7.56691758632548,2.02234379157031
"Oenanthe lachenalii C.C.Gmel.",105,231.12380952381,42.7786555417929,4.17476930638759
"Oenanthe foucaudii Tess.",1,222,NA,NA
"Brachypodium phoenicoides (L.) Roem. & Schult.",87,243.494252873563,46.1150920065494,4.94405681854199
"Salvia tobeyi Hedge",1,307,NA,NA
"Draba lacaitae Boiss.",3,288.666666666667,0.577350269189626,0.333333333333333
"Cardamine plumierii Vill.",7,238.714285714286,55.4037131298204,20.940635235867
"Draba parnassica Boiss. & Heldr.",2,277.5,12.0208152801713,8.5
"Didesmus aegyptius (L.) Desv.",6,182.166666666667,50.2570061450806,20.517336842561
"Draba macrocarpa Adams",16,319.875,109.012461061416,27.2531152653539
"Erysimum smyrnaeum Boiss. & Balansa",5,308.4,82.8691740033651,37.0602212621565
"Erysimum pectinatum Bory & Chaub.",2,257.5,41.7193000900063,29.5
"Muhlenbergia andina (Nutt.) Hitchc.",77,345.831168831169,49.7330776819726,5.66761020174955
"Erucastrum supinum (L.) Al-Shehbaz & S.I.Warwick",7,213.571428571429,30.4404179935008,11.5053965450941
"Poa flexuosa Sm.",58,207.551724137931,46.0835139733624,6.0510618334834
"Festuca quadriflora Honck.",19,270,9.38675189355248,2.15346857432023
"Setaria pumila (Poir.) Roem. & Schult.",392,226.80612244898,78.841244631239,3.98208419399547
"Hackelochloa granularis (L.) Kuntze",203,174.852216748768,59.6609050932589,4.18737464133916
"Lupinus villosus Willd.",33,239.575757575758,27.487531608702,4.784965070451
"Ptilostemon afer (Jacq.) Greuter",12,280.333333333333,39.7865517099647,11.4853881699376
"Linaria alpina (L.) Mill.",43,261.279069767442,21.9277228112153,3.34394637935998
"Linaria filicaulis Boiss. ex Leresche & Levier",3,206.666666666667,18.2300118851671,10.5251022692313
"Linaria faucicola Leresche & Levier",1,212,NA,NA
"Centaurea sulphurea Willd.",28,267.678571428571,43.4818425888397,8.21729585978049
"Conopodium bourgaei Coss.",26,253.576923076923,34.9344220812918,6.85120384186898
"Mantisalca salmantica (L.) Briq. & Cavill.",106,252.367924528302,45.1660060689765,4.38691031539393
"Androsace helvetica (L.) All.",20,269,8.62676374033617,1.9290030149222
"Myrrhis odorata (L.) Scop.",33,255.242424242424,26.1450644279067,4.5512715304207
"Carum multiflorum (Sibth. & Sm.) Boiss.",18,219.055555555556,56.4128398215515,13.2966338612699
"Primula villosa Wulfen",9,280.777777777778,7.66122995637414,2.55374331879138
"Kickxia cirrhosa (L.) Fritsch",30,231.066666666667,55.9901058582942,10.2223479918966
"Rubia peregrina L.",143,229.874125874126,48.9083458894902,4.08992134727493
"Lecokia cretica (Lam.) DC.",11,212,68.3388615649983,20.6049420373763
"Stipa bungeana Trin.",86,363.96511627907,56.9853330303031,6.14488649257908
"Zoysia japonica Steud.",73,302.383561643836,56.0333804622512,6.55821113057913
"Salvia miltiorrhiza Bunge",55,336.109090909091,36.5592733978736,4.9296514193205
"Draba tomentosa Clairv.",15,272,8.07111250961459,2.08395228900691
"Alyssum foliosum Bory & Chaub.",10,213.4,60.8845902781101,19.2533979684972
"Peucedanum praeruptorum Dunn",60,305.95,43.4458263876805,5.60883206872351
"Peucedanum turgeniifolium H.Wolff",12,270.5,16.6869573456201,4.81710965772479
"Nasturtium microphyllum (Boenn. ex Rchb.) Rchb.",43,221.651162790698,41.1928586742724,6.28185205573958
"Iochroma calycina Benth.",3,81.6666666666667,11.6761865920913,6.74124947205223
"Hyoscyamus leptocalyx Stapf",1,397,NA,NA
"Luziola peruviana J.F.Gmel.",81,177.79012345679,48.0691470824537,5.34101634249486
"Guiraoa arvensis Coss.",8,234.125,39.0802745274756,13.8169635645049
"Moricandia moricandioides (Boiss.) Heywood",26,267,38.717437931764,7.59311428963009
"Elymus tibeticus (Melderis) G.Singh",5,242.8,23.7212984467546,10.6084871683007
"Linaria peloponnesiaca Boiss. & Heldr.",10,277.7,34.2411383507552,10.8279986865328
"Grewia biloba G.Don",149,303.58389261745,49.5172779934467,4.05661347494466
"Salvia plebeia R.Br.",219,271.808219178082,76.2895842568314,5.1551723664898
"Solanum lyratum Thunb.",172,285.924418604651,52.4856993857458,4.00199705961655
"Bouvardia glaberrima Engelm.",21,286,41.0438789589873,8.95650867353165
"Muhlenbergia dumosa Scribn. ex Vasey",42,247.238095238095,58.8933759676651,9.08744520238769
"Lupinus huachucanus M.E.Jones",8,291.625,32.5354202589819,11.5030081469401
"Oenothera flava (A.Nelson) Garrett",90,352.1,48.7497738398672,5.13867735840243
"Ornithocarpa torulosa Rollins",7,252.714285714286,25.1907012322291,9.52119011597236
"Pseudocymopterus montanus (A.Gray) J.M.Coult. & Rose",61,344.131147540984,31.8436154824564,4.07715717215657
"Puccinellia fasciculata (Torr.) E.P.Bicknell",53,246.528301886792,47.8815058939915,6.57703065231115
"Aubrieta columnae subsp. columnae",1,245,NA,NA
"Aubrieta italica Boiss.",1,222,NA,NA
"Puccinellia andersonii Swallen",41,416.439024390244,51.6604533373875,8.0680073385706
"Lomatium brandegeei (J.M.Coult. & Rose) J.F.Macbr.",6,282.666666666667,8.40634680861233,3.43187671366233
"Androsace pubescens DC.",9,267.888888888889,10.31315233627,3.43771744542333
"Muhlenbergia sylvatica Torr.",51,358.588235294118,29.3510997889948,4.10997604788481
"Draba densifolia Nutt.",50,343.64,41.5479855352918,5.87577246332908
"Androsace pyrenaica Lam.",1,253,NA,NA
"Physalis ignota Britton",20,97.05,29.9762625387068,6.70289607479287
"Puccinellia banksiensis Consaul",5,444.4,21.4778956138631,9.6052069212485
"Aubrieta parviflora Boiss.",13,375.615384615385,31.396757957732,8.70789389999499
"Aubrieta kotschyi Boiss. & Hohen.",2,378,38.1837661840736,27
"Impatiens capensis Meerb.",415,355.146987951807,55.5707329597028,2.72785999432213
"Glyceria melicaria (Michx.) F.T.Hubb.",100,352.01,39.1406412566248,3.91406412566248
"Eriochloa fatmensis (Hochst. & Steud.) Clayton",141,169.780141843972,59.4714928346324,5.00840319393794
"Digitaria abyssinica (Hochst. ex A.Rich.) Stapf",79,131.493670886076,40.4819913800621,4.55457987070995
"Digitaria ciliaris Vanderyst",1,69,NA,NA
"Arabis aubrietioides Boiss.",5,327.2,14.5842380671738,6.52226954364813
"Croton megistocarpus J.A.González & Poveda",1,61,NA,NA
"Zea diploperennis Iltis, Doebley & R.Guzmán",1,176,NA,NA
"Puccinellia bruggemannii T.J.Sørensen",28,423.785714285714,46.6939262787223,8.82432261933449
"Angelica gigas Nakai",16,358.9375,69.9318418175869,17.4829604543967
"Zizia aurea (L.) W.D.J.Koch",253,353.288537549407,52.1645723282199,3.27955856362972
"Aphyllon uniflorum (L.) Torr. & A.Gray",32,323.15625,58.8777351943237,10.408211454203
"Aphyllon purpureum (A.Heller) Holub",29,295.724137931034,57.1744801661197,10.6170344295447
"Helictotrichon parlatorei (J.Woods) Pilg.",15,276.866666666667,7.08989891794422,1.8306040290328
"Panicum coloratum L.",96,205.666666666667,52.5169980836614,5.35999367198719
"Polemonium viscosum Nutt.",61,352.803278688525,22.1531184201616,2.83641616330146
"Achimenes longiflora DC.",47,114.31914893617,42.2606335386259,6.1643469518073
"Arabis pterosperma Edgew.",22,288.863636363636,35.5424567772999,7.57767724595867
"Aubrieta scyria Halácsy",1,176,NA,NA
"Solanum campylacanthum Hochst. ex A.Rich.",188,170.707446808511,52.7517092798805,3.84731381280459
"Tetrataenium nepalense (Don) Manden.",4,235.25,31.573987183545,15.7869935917725
"Muhlenbergia uniflora (Muhl.) Fernald",120,356.641666666667,66.4860882438724,6.06932171524133
"Epilobium leptophyllum Raf.",295,372.949152542373,50.3811404248044,2.93330340216719
"Podistera yukonensis Mathias & Constance",11,414.909090909091,26.4176249706689,7.96521362545748
"Poa stenantha Trin.",99,243.909090909091,74.3639822446833,7.47386142491713
"Poa secunda J.Presl",346,343.615606936416,63.3443745308376,3.40541467206816
"Melinis repens (Willd.) Zizka",132,161.795454545455,54.6233094326918,4.75434883329287
"Ottochloa nodosa (Kunth) Dandy",112,106.741071428571,49.1703685646919,4.64616311055581
"Brassica rapa subsp. rapa",5,249.2,61.3815933322034,27.4506830516109
"Cardamine rivularis Schur",7,283.142857142857,12.5356634105602,4.73803541479343
"Androsace vitaliana (L.) Lapeyr.",16,263.6875,23.1537433978468,5.78843584946169
"Solanum giganteum Jacq.",79,157.291139240506,52.704097028194,5.92967418956523
"Houstonia longifolia Gaertn.",158,347.993670886076,51.3514798421639,4.08530438416367
"Draba ogilviensis Hultén",10,389.3,48.9377155167668,15.4754644518347
"Aegilops speltoides Tausch",12,346,66.1554642833489,19.0974375561781
"Heracleum platytaenium Boiss.",2,298.5,28.9913780286484,20.5
"Solanum arboreum Humb. & Bonpl. ex Dunal",75,69.52,21.7046264840197,2.50623438864181
"Bambusa tulda Roxb.",8,174.125,27.7511261032773,9.8115047265952
"Eragrostis papposa (Roem. & Schult.) Steud.",37,220.945945945946,66.0075525754212,10.8515747979044
"Aphyllon corymbosum (Rydb.) A.C.Schneid.",12,331.083333333333,19.3506322815811,5.58604637838016
"Poa ammophila A.E.Porsild",3,389.333333333333,4.93288286231625,2.84800124843918
"Poa hartzii subsp. hartzii",44,425.522727272727,56.6759407699285,8.54421955337542
"Osmorhiza longistylis (Torr.) DC.",257,361.875486381323,47.2709946563182,2.94868363151183
"Chamaecrista choriophylla (Vogel) H.S.Irwin & Barneby",4,145,4.89897948556636,2.44948974278318
"Chrysopogon plumulosus Hochst.",39,159.615384615385,48.25841371126,7.72753069314616
"Phlox hoodii Richardson",156,376.230769230769,39.6311780414468,3.17303368644879
"Douglasia gormanii Constance",35,383.571428571429,49.5445644399688,8.37455988702215
"Bromus kalmii A.Gray",113,371.106194690266,45.4926137709382,4.27958511316366
"Arabis parvula Dufour",19,263.736842105263,33.5092725231277,7.68755434736199
"Pternopetalum delavayi (Franch.) Hand.-Mazz.",15,238.066666666667,11.3481695608125,2.93008478126433
"Pternopetalum cardiocarpum (Franch.) Hand.-Mazz.",15,254.933333333333,22.936143238711,5.92208671931703
"Festuca roemeri (Pavlick) E.B.Alexeev",32,237.5,46.0868744872117,8.14708536840016
"Festuca idahoensis Elmer",201,338.004975124378,45.6555032293411,3.22029090426338
"Lupinus argenteus Pursh",183,358.262295081967,33.4366228311414,2.47170628256651
"Croton yucatanensis Lundell",13,111.384615384615,25.3098744285653,7.01969615598054
"Solanum johnsonianum A.R.Bean",2,219.5,7.77817459305202,5.5
"Enneapogon cenchroides (Licht.) C.E.Hubb.",101,215.544554455446,54.5751820432099,5.43043357954743
"Cicuta douglasii (DC.) J.M.Coult. & Rose",138,293.81884057971,72.5362467163626,6.17469537340315
"Cynodon radiatus Roth",6,129.166666666667,36.6246729223165,14.9519601093339
"Phlox alyssifolia Greene",15,388.133333333333,30.4698133208841,7.86727197025552
"Parrya arctica R.Br.",89,442.23595505618,50.7780425147949,5.38246174165554
"Primula egaliksensis Wormsk. ex Hornem.",106,387.283018867925,89.9550951167654,8.73721121339172
"Draba micropetala Hook.",75,337.573333333333,117.814119895906,13.604002767248
"Arabis amplexicaulis Edgew.",13,302.769230769231,27.7583436289999,7.6987793289468
"Primula scotica Hook.",5,97.4,5.3665631459995,2.4
"Solanum bolivianum Britton ex Rusby",9,122.666666666667,12.4699639133399,4.15665463777998
"Solanum cheesmaniae (Riley) Fosberg",4,127.75,144.167437377516,72.083718688758
"Iochroma umbellatum (Ruiz & Pav.) Hunz.",11,114.181818181818,6.61540900955008,1.9946208654013
"Solanum pimpinellifolium L.",50,132.54,74.6953567936496,10.5635186623877
"Solanum habrochaites S.Knapp & D.M.Spooner",29,99.3793103448276,18.2373513762738,3.38659113127088
"Solanum galapagense S.C.Darwin & Peralta",4,81.5,51.6817182376902,25.8408591188451
"Anagallis tenella (L.) L.",102,214.28431372549,54.9363948059648,5.43951363371226
"Orobanche rapum-genistae Thuill.",72,233.125,47.1574938408745,5.55756394644086
"Solanum ochranthum Humb. & Bonpl. ex Dunal",21,94.0476190476191,22.8877176461005,4.99450945704914
"Solanum rovirosanum Donn.Sm.",32,97.25,42.1495034983959,7.45104993684047
"Stipa chingii Hitchc.",3,299.666666666667,70.3586052543208,40.6215596833887
"Elymus magellanicus (É.Desv.) Á.Löve",18,171.611111111111,56.3467613651385,13.2810590197299
"Solanum tuberosum L.",30,117.233333333333,54.8010088840766,10.0052495799499
"Solanum neorickii D.M.Spooner, G.J.Anderson & R.K.Jansen",9,115.888888888889,8.66666666666667,2.88888888888889
"Solanum pennellii Correll",19,113.789473684211,57.7317349156793,13.2445683333013
"Physochlaina praealta (Decne.) Miers",24,321.25,31.6643401128558,6.46345635986985
"Schultesianthus leucanthus (Donn.Sm.) Hunz.",24,82.8333333333333,25.1078831664768,5.12512518994028
"Perotis indica (L.) Kuntze",101,129.019801980198,70.5088618824641,7.01589398124313
"Apluda mutica L.",172,156.610465116279,89.8098348709565,6.84793570981409
"Festuca longifolia Thuill.",6,190.166666666667,45.4110852839554,18.5389979352835
"Bromus interruptus (Hack.) Druce",9,185.111111111111,9.43986817233753,3.14662272411251
"Dimeria sinensis Rendle",8,265.125,30.2628367096392,10.6995285276635
"Solanum jamesii Torr.",54,345.759259259259,20.3950929958379,2.77542061646744
"Lycianthes biflora (Lour.) Bitter",131,183.748091603053,76.4954843827097,6.68344150214246
"Solanum viarum Dunal",213,160.366197183099,58.0411953823641,3.97691717808898
"Lycianthes radiata (Sendtn.) Bitter",45,95.0888888888889,20.4426272798046,3.04740694908898
"Lycium boerhaaviifolium L.fil.",12,167.916666666667,71.0741716714861,20.5173460734811
"Solanum anceps Ruiz & Pav.",105,94.4095238095238,19.39800507095,1.89305145637961
"Festuca pratensis Huds.",196,275.44387755102,59.403202134749,4.24308586676779
"Orobanche artemisiae-campestris Gaudin",30,241,46.3561921616103,8.46344404231937
"Thysanocarpus laciniatus Nutt.",50,280.06,77.453451458648,10.9535721505426
"Solanum anguivi Lam.",207,131.164251207729,40.9615267902105,2.8470229191813
"Solanum circinatum Bohs",106,84.1415094339623,35.2920977744163,3.42787156212208
"Solanum scabrum Mill.",70,177.928571428571,87.6641022540958,10.4778643025711
"Solanum violaceum Ortega",72,164.291666666667,72.7992488546607,8.5794737550696
"Solanum acaule Bitter",43,177.953488372093,46.7536367255568,7.12986275849738
"Didymocarpus aromaticus Wall. ex D.Don",6,260.333333333333,37.1680866694355,15.1738078426097
"Jaltomata viridiflora (Kunth) M.Nee & Mione",19,85.5263157894737,20.0454162703171,4.59873388439569
"Aniselytron treutleri (Kuntze) Soják",6,190.666666666667,59.0717078360417,24.1159237388448
"Oreocharis convexa (Craib) Mich.Möller & A.Weber",3,215.666666666667,3.78593889720018,2.185812841434
"Solanum valdiviense Dunal",13,187.384615384615,38.4047272731246,10.6515548771893
"Przewalskia tangutica Maxim.",32,317.28125,42.6404581278724,7.5378392737799
"Petunia integrifolia (Hook.) Schinz & Thell.",63,186.539682539683,26.2087312444914,3.30198976435489
"Solanum palitans C.V.Morton",35,193.171428571429,40.6697500782654,6.87444246347829
"Solanum peruvianum L.",34,122.411764705882,54.6698729549709,9.37580586169821
"Solanum juglandifolium Humb. & Bonpl. ex Dunal",28,81.7857142857143,18.4197099403252,3.48099798028892
"Solanum myriacanthum Dunal",49,154.265306122449,60.5477688517518,8.64968126453598
"Salvia holwayi S.F.Blake",7,130.285714285714,9.05012496625112,3.42062571353676
"Arabis scabra All.",29,247.344827586207,32.2825426752038,5.99471767928708
"Langloisia punctata A.Heller",6,365,17.572706109191,7.17402722790112
"Langloisia setosissima (Torr. & A.Gray) Greene",37,358.837837837838,23.406449151075,3.84799653685108
"Trianaea speciosa (Drake) Soler.",19,96.1052631578947,19.6465850491521,4.50723572710164
"Witheringia cuneata (Standl.) Hunz.",22,92,37.7081524594452,8.03940511680029
"Eragrostis japonica (Thunb.) Trin.",184,221.896739130435,75.0210548968302,5.53062554339629
"Solanum aculeastrum Dunal",90,155.166666666667,47.0066335266164,4.95493423603137
"Solanum crispum Ruiz & Pav.",33,204.363636363636,59.2683611749442,10.31729738567
"Lycium elongatum Miers",30,232.133333333333,18.2506180024476,3.33209172278347
"Nierembergia rigida Miers",29,237.827586206897,10.6773089356998,1.98272649363563
"Hedyotis pulchella Stapf",7,70.7142857142857,7.01698619338069,2.65217148869416
"Solanum albidum Dunal",43,118.488372093023,23.608283547279,3.60022948896681
"Lycianthes synanthera (Sendtn.) Bitter",23,62.9565217391304,16.4578753209232,3.43170422916668
"Solanum bonariense L.",56,207.482142857143,50.8795336854805,6.79906368035328
"Pomatosace filicula Maxim.",25,334.64,29.5365310533696,5.90730621067392
"Solanum supinum Dunal",32,263.21875,21.2082369497356,3.74912204104228
"Stipa neesiana Trin. & Rupr.",16,198.4375,36.3959132321199,9.09897830802997
"Nicotiana glutinosa L.",16,114.25,18.0166589577535,4.50416473943838
"Lycianthes amatitlanensis (Coult. & Donn.Sm.) Bitter",58,93.448275862069,34.5356019781434,4.53474670241318
"Mandragora caulescens C.B.Clarke",38,254.368421052632,37.3655579613615,6.06149391383595
"Mandragora chinghaiensis Kuang & A.M.Lu",7,288.857142857143,39.62082184672,14.975263049488
"Solanum chilense Dunal",18,182.666666666667,43.1481715242066,10.1701215601889
"Solanum retroflexum Dunal",65,224.230769230769,49.9129771548596,6.19094287396024
"Lycianthes multiflora Bitter",18,78.3333333333333,22.1943288993859,5.23125348954679
"Solanum wendlandii Hook.fil.",90,126.5,49.5871154885209,5.2269409180513
"Iochroma edule S.Leiva",3,101.333333333333,26.1597655443112,15.1033476789456
"Juanulloa mexicana (Schltdl.) Miers",39,110.564102564103,35.3723017358846,5.66410137280369
"Salvia leucochlamys Epling",1,131,NA,NA
"Solanum schimperianum Hochst. ex A.Rich.",19,179.052631578947,35.3010444985706,8.09861503003692
"Solanum multifidum Lam.",11,105.454545454545,36.453706632834,10.9912061017091
"Solanum asperolanatum Ruiz & Pav.",78,109.192307692308,29.2219707826761,3.30873664096685
"Lycianthes heteroclita (Sendtn.) Bitter",59,103.389830508475,32.6866085355606,4.25543396890114
"Androsace mariae Kanitz",53,322.150943396226,58.4387898792782,8.02718513429659
"Larnax psilophyta N.W.Sawyer",1,115,NA,NA
"Microchloa indica (L.f.) P.Beauv.",124,175.911290322581,43.6642794786147,3.92116805176905
"Arundo donax L.",90,252.677777777778,51.9082656226353,5.4716116252182
"Solanum pallidum Rusby",19,119,14.4913767461894,3.32454983102184
"Solanum humile Lam.",22,242.409090909091,33.5795559840594,7.15918539070479
"Solanum hayesii Fernald",26,58.0384615384615,21.587923974724,4.23374021557981
"Stipa purpurea Griseb.",82,337.30487804878,47.5113213342169,5.24674772076999
"Solanum kwebense N.E.Br. ex C.H.Wright",11,222.363636363636,39.8504020739383,12.0153483112776
"Solanum glabratum Dunal",16,200.9375,51.4619195781373,12.8654798945343
"Nicotiana tabacum L.",12,128.166666666667,15.3849592036173,4.44125516883994
"Solanum lepidotum Humb. & Bonpl. ex Dunal",94,88.4148936170213,29.4214498500479,3.0345908471077
"Salvia nervata M.Martens & Galeotti",6,132,17.9443584449264,7.32575365861197
"Salvia curtiflora Epling",5,135.8,34.5933519624797,15.4706173115361
"Primula bracteata Franch.",11,244.181818181818,30.1357534560468,9.08627154439666
"Primula forrestii Balf.fil.",3,222.666666666667,3.78593889720018,2.185812841434
"Stipa hyalina Nees",5,220.2,13.2174127574197,5.91100668245266
"Impatiens glandulifera Royle",14,306.928571428571,12.9047652839161,3.44894359636777
"Solanum montanum L.",15,97.0666666666667,36.3916526273867,9.3962843044556
"Croton torreyanus Müll.Arg.",23,233.826086956522,54.9691253621795,11.4618549661247
"Ichnanthus nemorosus (Sw.) Döll",126,108.904761904762,47.8590310928132,4.26362136219686
"Croton arboreus Millsp.",25,133.44,35.4343054115641,7.08686108231282
"Salvia hintonii Epling",2,155,28.2842712474619,20
"Salvia laevis Benth.",26,193.846153846154,34.8191812743405,6.82860326019949
"Croton icche Lundell",14,125.714285714286,18.6524016660613,4.98506403392093
"Croton heterochrous Müll.Arg.",4,114,10.0332779621949,5.01663898109747
"Croton payaquensis Standl.",11,111.818181818182,12.7578852622069,3.84664713937684
"Solanum adhaerens Willd. ex Roem. & Schult.",44,94.2954545454545,31.3083535516348,4.71991188793471
"Neobrittonia acerifolia (G.Don) Hochr.",23,143.695652173913,44.2846523615418,9.23398833888814
"Croton repens Schltdl.",48,143.395833333333,34.8221863633025,5.026149667656
"Piptochaetium virescens (Kunth) Parodi",45,194.955555555556,40.0209919664643,5.96597723759914
"Spermacoce remota Lam.",134,104.231343283582,45.8354221918521,3.95957740047322
"Lupinus nanus Douglas ex Benth.",33,271.393939393939,58.6877006886555,10.2162173693107
"Lupinus montanus Kunth",43,192.581395348837,58.6179042037903,8.9391465869716
"Fuchsia thymifolia Kunth",36,173.25,28.7107496045844,4.7851249340974
"Muhlenbergia quadridentata (Kunth) Trin.",42,197.142857142857,47.8893905601543,7.38949339107479
"Salvia curviflora Benth.",9,195.555555555556,17.889320215642,5.96310673854734
"Croton ovalifolius Vahl",19,95.8947368421053,35.4195406470655,8.12579991090472
"Croton suberosus Kunth",18,135.111111111111,44.3871853379128,10.4621599167407
"Salvia protracta Benth.",7,157.428571428571,9.62387903181704,3.63748436656528
"Salvia inconspicua Benth.",17,153,27.6518534640989,6.70655956332832
"Cardamine obliqua Hochst. ex A.Rich.",26,140.884615384615,34.9300179479793,6.8503401202651
"Merinthopodium neuranthum Donn.Sm.",19,73.6315789473684,24.148178045641,5.53997198797771
"Fuchsia splendens Zucc.",16,130.125,22.5325690205681,5.63314225514203
"Croton jutiapensis Croizat",7,107.571428571429,23.0640928924677,8.71740771553743
"Nicotiana plumbaginifolia Viv.",43,172.46511627907,38.4524126663999,5.86393795746532
"Muhlenbergia cenchroides (Humb. & Bonpl. ex Willd.) P.M.Peterson",56,167.125,61.4826102539276,8.21595938624112
"Muhlenbergia geminiflora (Kunth) P.M.Peterson",30,199.866666666667,40.4225383813956,7.38011203436958
"Salvia patens Cav.",21,182.428571428571,28.0812596380067,6.12783323337494
"Besleria solanoides Kunth",72,77.4861111111111,21.9762952032575,2.58993122726347
"Croton pachypodus G.L.Webster",26,78.4230769230769,27.4796988002752,5.38921232347136
"Chaunanthus petiolatus (Hemsl.) O.E.Schulz",2,183,11.3137084989848,8
"Nicotiana stocktonii Brandegee",1,58,NA,NA
"Nicotiana nesophila I.M.Johnst.",2,145.5,125.157900270019,88.5
"Solanum fructo-tecto Cav.",14,199.285714285714,38.7227394362867,10.3490874319932
"Ludwigia peruviana (L.) Hara",210,127.352380952381,44.0335846059722,3.03860601909691
"Lithachne humilis Soderstr.",2,106,1.4142135623731,1
"Panicum polygonatum Schrad.",139,107.258992805755,37.1410039685225,3.15025884033006
"Navarretia atractyloides (Benth.) Hook. & Arn.",28,249.392857142857,61.0745381181815,11.5420028070602
"Camissonia strigulosa (Fisch. & C.A.Mey.) Raven",26,260.038461538462,55.9810544875537,10.9787880470591
"Salvia munzii Epling",13,219.384615384615,43.9251986554765,12.1826581567125
"Lasiacis rugelii (Griseb.) Hitchc.",38,119.105263157895,27.4125533224945,4.44690335679787
"Croton macrodontus Müll.Arg.",7,151.857142857143,15.214341605084,5.75048060694794
"Kohleria allenii Standl. & L.O.Williams",2,60,7.07106781186548,5
"Prionosciadium acuminatum B.L.Rob. ex J.M.Coult. & Rose",6,181.833333333333,30.3540222485697,12.3919776916807
"Triumfetta lappula L.",148,99.6689189189189,37.9850290082196,3.12235015085796
"Stenotis brevipes (Rose) Terrell",11,213.363636363636,18.8110219141477,5.67173651021645
"Lycianthes rzedowskii E.Dean",7,176.285714285714,27.0968281398044,10.2416383680828
"Solanum aturense Humb. & Bonpl. ex Dunal",99,77.5454545454545,25.4936057318232,2.56220378077913
"Muhlenbergia plumiseta Columbus",7,176.285714285714,14.0797050834915,5.32162831200719
"Muhlenbergia implicata (Kunth) Trin.",60,199.416666666667,53.4609921682699,6.90178441131449
"Cestrum luteovirescens Francey",11,122.090909090909,18.2617334634724,5.50611981089232
"Linanthus bigelovii (A.Gray) Greene",72,327.916666666667,42.822841739519,5.04672029728203
"Muhlenbergia peruviana (P.Beauv.) Steud.",110,194.518181818182,61.9851612633812,5.9100532352989
"Ludwigia suffruticosa Walter",43,189.209302325581,52.5178237950539,8.00889304572536
"Croton ramillatus Croizat",10,147.1,28.6877829204156,9.07187350489902
"Smithiantha multiflora (M.Martens & Galeotti) Fritsch",4,155,5.59761854124889,2.79880927062444
"Croton glandulosepalus Millsp.",15,118.133333333333,23.9310517548903,6.17897099359453
"Hypericum philonotis Cham. & Schltdl.",19,189.473684210526,25.4391832963172,5.83614890499235
"Galium grande McClatchie",1,281,NA,NA
"Solanum cordovense Moc. & Sessé",59,91.3898305084746,38.7916703417346,5.05024531691755
"Salvia apiana Jeps.",22,269.818181818182,52.800285319969,11.257058653998
"Linanthus jonesii (A.Gray) Greene",40,320.9,61.2986802886343,9.6921723637276
"Lycianthes stephanocalyx Bitter",25,146.72,27.7346353861016,5.54692707722032
"Lupinus concinnus J.Agardh",89,295.696629213483,72.9268631909553,7.73023203779265
"Plowmania nyctaginoides (Standl.) Hunz. & Subils",3,118.666666666667,10.5987420637231,6.11918658356194
"Panicum granuliferum Kunth",10,84,36.5513337649941,11.5585466214399
"Episcia lilacina Hanst.",28,59.6785714285714,22.5717843719864,4.26566629251788
"Croton ameliae Lundell",3,112,21.6564078277077,12.5033328890074
"Solanum lumholtzianum Bartlett",17,273.705882352941,59.0876094307029,14.3308502851783
"Salvia tubifera Cav.",11,161.363636363636,31.007330511583,9.3490619143145
"Ernodea littoralis Sw.",45,104.733333333333,46.6969923111659,6.96117661017014
"Lycianthes geminiflora Bitter",13,142.153846153846,14.7413599205668,4.08851762028256
"Solanum demissum Lindl.",24,201.375,47.1738804848615,9.62932803124566
"Muhlenbergia gigantea (E.Fourn.) Hitchc.",44,174,34.2324475478497,5.16073564416996
"Croton watsonii Standl.",15,161.466666666667,41.8191116026883,10.7976481860267
