"species","n_bio_6","mean_bio_6","sd_bio_6","se_bio_6","within_sp_var_bio_6"
"Bromus laevipes Shear","38","5.611746","0.018804","0.00305","1.3e-05"
"Poa wheeleri Vasey","145","5.571308","0.018765","0.001558","4e-06"
"Thysanocarpus radians Benth.","16","5.621734","0.00723","0.001808","3.2e-05"
"Athysanus pusillus (Hook.) Greene","93","5.61147","0.017973","0.001864","5e-06"
"Hierochloe occidentalis Buckley","14","5.624521","0.011754","0.003141","3.6e-05"
"Draba lemmonii S.Watson","4","5.557756","0.009898","0.004949","0.000127"
"Lepidium jaredii Brandegee","2","5.622387","0.004091","0.002893","0.000254"
"Draba breweri S.Watson","5","5.558163","0.006125","0.002739","0.000102"
"Draba corrugata S.Watson","6","5.59415","0.024547","0.010021","8.5e-05"
"Lepidium dictyotum A.Gray","36","5.61273","0.018995","0.003166","1.4e-05"
"Draba albertina Greene","127","5.56344","0.019003","0.001686","4e-06"
"Lupinus odoratus A.Heller","16","5.610229","0.011918","0.00298","3.2e-05"
"Lupinus andersonii S.Watson","37","5.599598","0.019696","0.003238","1.4e-05"
"Tuctoria greenei (Vasey) Reeder","8","5.617845","0.015707","0.005553","6.4e-05"
"Streptanthus farnsworthianus J.T.Howell","2","5.604514","0.001041","0.000736","0.000254"
"Streptanthus fenestratus (Greene) J.T.Howell","1","5.582932",NA,NA,"0.000508"
"Agrostis pallens Trin.","80","5.607326","0.02263","0.00253","6e-06"
"Streptanthus diversifolius S.Watson","5","5.613149","0.006324","0.002828","0.000102"
"Agrostis idahoensis Nash","102","5.575304","0.020951","0.002074","5e-06"
"Streptanthus coulteri A.Gray","1","5.609289",NA,NA,"0.000508"
"Lupinus benthamii A.Heller","20","5.622964","0.009442","0.002111","2.5e-05"
"Primula marginata Curtis","2","5.585892","0.030495","0.021563","0.000254"
"Androsace vandellii (Turra) Chiov.","11","5.573386","0.017017","0.005131","4.6e-05"
"Androsace chaixii Gren. & Godr.","3","5.601664","0.008599","0.004965","0.000169"
"Seseli galloprovinciale Reduron","4","5.609594","0.012742","0.006371","0.000127"
"Aristida effusa Henrard","27","5.636387","0.011234","0.002162","1.9e-05"
"Oenothera albicaulis Pursh","139","5.591528","0.016755","0.001421","4e-06"
"Oenothera nuttallii Sweet","57","5.563812","0.014743","0.001953","9e-06"
"Neogoezia minor Hemsl.","2","5.622749","0.00409","0.002892","0.000254"
"Nototriche pediculariifolia (Meyen) A.W.Hill","6","5.601601","0.02538","0.010361","8.5e-05"
"Ipomopsis congesta (Hook.) V.E.Grant","71","5.578825","0.010222","0.001213","7e-06"
"Bastardia bivalvis (Cav.) Kunth","24","5.66909","0.015528","0.00317","2.1e-05"
"Lomatium californicum (Nutt. ex Torr. & Gray) Mathias & Constance","22","5.614213","0.009419","0.002008","2.3e-05"
"Alloteropsis semialata subsp. semialata","23","5.647156","0.022807","0.004756","2.2e-05"
"Alloteropsis semialata subsp. eckloniana (Nees) Gibbs Russ.","46","5.633847","0.017938","0.002645","1.1e-05"
"Chondrosum trifidum (Thurb. ex S.Watson) Clayton","6","5.640039","0.009082","0.003708","8.5e-05"
"Gesneria humilis L.","9","5.677744","0.006246","0.002082","5.6e-05"
"Jaltomata herrerae (C.V.Morton) Mione","6","5.614712","0.01167","0.004764","8.5e-05"
"Stipa obtusa (Nees & Meyen) Hitchc.","11","5.600465","0.007466","0.002251","4.6e-05"
"Bromus densus Swallen","5","5.616458","0.02258","0.010098","0.000102"
"Nierembergia repens Ruiz & Pav.","3","5.618096","0.014322","0.008269","0.000169"
"Nierembergia spathulata Kunth","4","5.630236","0.021282","0.010641","0.000127"
"Glossoloma bolivianum (Britton ex Rusby) J.L.Clark","9","5.641797","0.014273","0.004758","5.6e-05"
"Salvia caudata Epling","2","5.638888","0.001509","0.001067","0.000254"
"Mostacillastrum andinum (Phil.) Al-Shehbaz","7","5.584639","0.016591","0.006271","7.3e-05"
"Muhlenbergia reederorum Soderstr.","5","5.614165","0.007155","0.0032","0.000102"
"Croton francoanus Müll.Arg.","7","5.653941","0.013278","0.005019","7.3e-05"
"Croton vitifolius Lundell","2","5.66244","0","0","0.000254"
"Kosteletzkya reflexiflora Hochr.","6","5.651079","0.017245","0.00704","8.5e-05"
"Draba sphaerocarpa J.F.Macbr. & Payson","4","5.574375","0.012404","0.006202","0.000127"
"Hordeum arizonicum Covas","19","5.621939","0.016519","0.00379","2.7e-05"
"Poa flabellata (Lam.) Raspail","3","5.614765","0.003472","0.002005","0.000169"
"Galvezia leucantha subsp. porphyrantha Tye & H.Jäger","1","5.68409",NA,NA,"0.000508"
"Saltugilia caruifolia (Abrams) L.A.Johnson","9","5.61475","0.011535","0.003845","5.6e-05"
"Acanthogilia gloriosa (Brandegee) A.G.Day & Moran","6","5.647726","0.006109","0.002494","8.5e-05"
"Lycium infaustum Miers","31","5.630414","0.010342","0.001857","1.6e-05"
"Poa cusickii Vasey","126","5.56709","0.017655","0.001573","4e-06"
"Cardamine griffithii Hook.f. & Thomson","25","5.603844","0.014173","0.002835","2e-05"
"Saintpaulia teitensis B.L.Burtt","1","5.661049",NA,NA,"0.000508"
"Glossoloma chrysanthum (Planch. & Linden) J.L.Clark","1","5.632823",NA,NA,"0.000508"
"Brayopsis monimocalyx (Gilg & Muschl. ex Hosseus) O.E.Schulz","8","5.585168","0.019062","0.006739","6.4e-05"
"Physalis angustifolia Nutt.","14","5.65373","0.013682","0.003657","3.6e-05"
"Nassella pampagrandensis (Speg.) Barkworth","8","5.61563","0.010634","0.00376","6.4e-05"
"Rytidosperma violaceum (É.Desv.) Nicora","10","5.586161","0.0204","0.006451","5.1e-05"
"Galium eriocarpum Bartl. ex DC.","7","5.592124","0.019772","0.007473","7.3e-05"
"Menonvillea spathulata (Gillies & Hook.) Rollins","6","5.583641","0.020128","0.008217","8.5e-05"
"Corytoplectus riceanus (Rusby) Wiehler","4","5.654844","0.016176","0.008088","0.000127"
"Setaria appendiculata (Hack.) Stapf","14","5.636291","0.016678","0.004457","3.6e-05"
"Eragrostis tenella (L.) P.Beauv.","20","5.66901","0.021385","0.004782","2.5e-05"
"Collomia heterophylla Douglas ex Hook.","61","5.610025","0.012753","0.001633","8e-06"
"Dactyloctenium australe Steud.","29","5.654975","0.0157","0.002915","1.8e-05"
"Androsace barbulata Ovcz.","2","5.583501","0.03854","0.027252","0.000254"
"Solanum pseudolulo Heiser","20","5.673693","0.023072","0.005159","2.5e-05"
"Solanum chmielewskii (C.M.Rick, Kesicki, Fobes & M.Holle) D.M.Spooner, G.J.Anderson & R.K.Jansen","7","5.643086","0.027029","0.010216","7.3e-05"
"Onuris papillosa O.E.Schulz","7","5.60471","0.005948","0.002248","7.3e-05"
"Physalis arenicola Kearney","17","5.650531","0.013731","0.00333","3e-05"
"Muhlenbergia virescens (Kunth) Kunth","7","5.619265","0.017097","0.006462","7.3e-05"
"Pimpinella betsileensis Sales & Hedge","3","5.644681","0.000736","0.000425","0.000169"
"Glossoloma grandicalyx (J.L.Clark & L.E.Skog) J.L.Clark","5","5.656789","0.013762","0.006155","0.000102"
"Larnax peruviana (Zahlbr.) Hunz.","11","5.66494","0.016108","0.004857","4.6e-05"
"Protoschwenkia mandonii Soler.","3","5.638523","0.019575","0.011302","0.000169"
"Rhipidocladum martinezii Davidse & R.W.Pohl","1","5.64915",NA,NA,"0.000508"
"Gloxiniopsis racemosa (Benth.) Roalson & Boggan","5","5.683357","0.011465","0.005127","0.000102"
"Salvia peninsularis Brandegee","7","5.64515","0.006634","0.002507","7.3e-05"
"Solanum oxycarpum Schiede","14","5.643338","0.013747","0.003674","3.6e-05"
"Capsicum recurvatum Witasek","15","5.650196","0.0084","0.002169","3.4e-05"
"Lupinus hirsutissimus Benth.","28","5.630054","0.014956","0.002826","1.8e-05"
"Leymus innovatus (Beal) Pilg.","164","5.530074","0.022854","0.001785","3e-06"
"Croton huberi Steyerm.","1","5.660701",NA,NA,"0.000508"
"Festuca argentina (Speg.) Parodi","33","5.60498","0.012016","0.002092","1.5e-05"
"Elymus patagonicus Speg.","15","5.604991","0.005594","0.001444","3.4e-05"
"Nassella trichotoma (Nees) Hack. & Arechav.","48","5.623146","0.010344","0.001493","1.1e-05"
"Stipa papposa Nees","9","5.625899","0.011819","0.00394","5.6e-05"
"Piptochaetium medium (Speg.) Torres","14","5.627811","0.009421","0.002518","3.6e-05"
"Collomia biflora (Ruiz & Pav.) Brand","27","5.60598","0.012397","0.002386","1.9e-05"
"Collomia cavanillesii Hook. & Arn.","3","5.598798","0.012977","0.007492","0.000169"
"Anthenantia rufa (Elliott) Schult.","9","5.635145","0.006901","0.0023","5.6e-05"
"Capsicum lanceolatum (Greenm. ex Donn.Sm.) Morton & Standl.","14","5.651964","0.012626","0.003374","3.6e-05"
"Baimashania pulvinata Al-Shehbaz","1","5.58781",NA,NA,"0.000508"
"Cynodon plectostachyus (K.Schum.) Pilg.","11","5.659528","0.012015","0.003623","4.6e-05"
"Paspalum bertonii Hack.","4","5.653452","0.002187","0.001094","0.000127"
"Gongylocarpus fruticulosus Brandegee","1","5.667637",NA,NA,"0.000508"
"Jaltomata darcyana Mione","3","5.686654","0.010804","0.006238","0.000169"
"Linaria huteri Lange","2","5.618223","0.002824","0.001997","0.000254"
"Muhlenbergia pubigluma Swallen","12","5.621814","0.011961","0.003453","4.2e-05"
"Abutilon purpusii Standl.","20","5.654879","0.015573","0.003482","2.5e-05"
"Hypericum frondosum Michx.","21","5.615787","0.009137","0.001994","2.4e-05"
"Poa iridifolia Hauman","5","5.623804","0.009144","0.004089","0.000102"
"Salvia chionophylla Fernald","1","5.627441",NA,NA,"0.000508"
"Panicum cipoense Renvoize & Send.","2","5.651961","0.002979","0.002106","0.000254"
"Solanum moxosense M.Nee","3","5.66627","0.017272","0.009972","0.000169"
"Hypericum tetrapetalum Lam.","24","5.643605","0.012351","0.002521","2.1e-05"
"Phlox floridana Benth.","15","5.634612","0.007015","0.001811","3.4e-05"
"Arundinaria tecta Muhl.","36","5.621181","0.009649","0.001608","1.4e-05"
"Thrasyopsis repanda (Nees) Parodi","3","5.644205","0.003748","0.002164","0.000169"
"Phlox condensata (A.Gray) E.Nelson","23","5.559904","0.022035","0.004595","2.2e-05"
"Ipomopsis guttata (A.Gray) Moran","2","5.618933","0.008467","0.005987","0.000254"
"Muhlenbergia brandegeei C.Reeder","2","5.661031","0.008364","0.005914","0.000254"
"Digitaria macroblephara (Hack.) Stapf","14","5.667136","0.011031","0.002948","3.6e-05"
"Puccinellia glaucescens (Phil.) Parodi","28","5.615808","0.01182","0.002234","1.8e-05"
"Szovitsia callicarpa Fisch. & C.A.Mey.","2","5.600765","0.015676","0.011085","0.000254"
"Poa bradei Pilg.","3","5.634243","0.005744","0.003316","0.000169"
"Primula minor Balf.fil. & Kingdon-Ward","2","5.57006","0.001617","0.001143","0.000254"
"Bakeridesia yucatana (Standl.) D.M.Bates","5","5.683065","0.003339","0.001493","0.000102"
"Setaria pampeana Parodi ex Nicora","58","5.626561","0.015527","0.002039","9e-06"
"Oenothera nutans Atk. & Bartlett","12","5.599206","0.013187","0.003807","4.2e-05"
"Glossoloma pycnosuzygium (Donn.Sm.) J.L.Clark","2","5.647388","0.000998","0.000706","0.000254"
"Draba hookeri Walp.","2","5.637454","0.027452","0.019411","0.000254"
"Draba magellanica Lam.","30","5.596674","0.0148","0.002702","1.7e-05"
"Solanum paraibanum Agra","9","5.678607","0.008044","0.002681","5.6e-05"
"Nolana stenophylla I.M.Johnst.","4","5.649674","0.003201","0.0016","0.000127"
"Festuca cuzcoensis Stancík & P.M.Peterson","3","5.62755","0.019785","0.011423","0.000169"
"Nicotiana sylvestris Speg.","10","5.621179","0.016886","0.00534","5.1e-05"
"Hypericum chapmanii W.P.Adams","4","5.639328","0.003541","0.00177","0.000127"
"Draba tibetica Hook.f. & Thomson","16","5.548845","0.028219","0.007055","3.2e-05"
"Sohnsia filifolia (E.Fourn.) Airy Shaw","2","5.636919","0.006804","0.004811","0.000254"
"Oenothera glazioviana Micheli","27","5.613708","0.020326","0.003912","1.9e-05"
"Solanum okadae Hawkes & Hjert.","4","5.594168","0.026608","0.013304","0.000127"
"Streptocarpus betsiliensis Humbert","1","5.639244",NA,NA,"0.000508"
"Lycianthes pringlei (B.L.Rob. & Greenm.) Bitter","6","5.641123","0.006127","0.002501","8.5e-05"
"Iochroma stenanthum S.Leiva, Quip. & N.W.Sawyer","2","5.656087","0.017799","0.012586","0.000254"
"Hyobanche atropurpurea Bolus","4","5.619753","0.016676","0.008338","0.000127"
"Salvia spathacea Greene","10","5.632912","0.00652","0.002062","5.1e-05"
"Muhlenbergia decumbens Swallen","2","5.604321","0.005988","0.004234","0.000254"
"Cryptotaenia calycina C.C.Towns.","4","5.643718","0.011419","0.00571","0.000127"
"Galium multiflorum Kellogg","40","5.585818","0.012948","0.002047","1.3e-05"
"Salvia podadena Briq.","14","5.642315","0.019398","0.005184","3.6e-05"
"Salvia betulifolia Epling","7","5.616346","0.009065","0.003426","7.3e-05"
"Panicum natalense Hochst.","29","5.632991","0.021033","0.003906","1.8e-05"
"Pseudorontium cyathiferum (Benth.) Rothm.","25","5.652816","0.011087","0.002217","2e-05"
"Hordeum patagonicum (Hauman) Covas","8","5.602756","0.004417","0.001562","6.4e-05"
"Oenothera stubbei W.Dietr., P.H.Raven & W.L.Wagner","1","5.615862",NA,NA,"0.000508"
"Oenothera nana Griseb.","11","5.592699","0.017219","0.005192","4.6e-05"
"Cleistogenes songorica (Roshev.) Ohwi","17","5.539034","0.025382","0.006156","3e-05"
"Perideridia oregana (Nutt. ex Torr. & Gray) Mathias","28","5.604648","0.015545","0.002938","1.8e-05"
"Aschersoniodoxa mandoniana (Wedd.) Gilg & Muschl.","2","5.595069","0.00762","0.005388","0.000254"
"Nierembergia rivularis Miers","6","5.630823","0.014697","0.006","8.5e-05"
"Echinochloa chacoensis Michael ex Renvoize","4","5.649332","0.021266","0.010633","0.000127"
"Centaurea cineraria L.","5","5.631763","0.011981","0.005358","0.000102"
"Heliophila trifurca Burch. ex DC.","19","5.624549","0.00775","0.001778","2.7e-05"
"Croton erythroxyloides Baill.","17","5.651287","0.014388","0.00349","3e-05"
"Hypericum virginicum L.","73","5.584686","0.043466","0.005087","7e-06"
"Heliophila crithmifolia Willd.","13","5.628406","0.011269","0.003125","3.9e-05"
"Croton bixoides Vahl","2","5.696758","0.000237","0.000168","0.000254"
"Croton helicoideus Müll.Arg.","4","5.667867","0.008846","0.004423","0.000127"
"Croton micans Sw.","1","5.694237",NA,NA,"0.000508"
"Croton celtidifolius Baill.","43","5.6511","0.009734","0.001484","1.2e-05"
"Heliophila pectinata Burch. ex DC.","7","5.615765","0.010273","0.003883","7.3e-05"
"Carlina gummifera (L.) Less.","23","5.625502","0.011202","0.002336","2.2e-05"
"Heliophila suavissima Burch. ex DC.","21","5.614155","0.011066","0.002415","2.4e-05"
"Heliophila glauca Burch. ex DC.","4","5.625177","0.016615","0.008308","0.000127"
"Erysimum bonannianum C.Presl.","3","5.627546","0.006839","0.003948","0.000169"
"Brassica fruticulosa Cirillo","24","5.629511","0.009292","0.001897","2.1e-05"
"Lycium tetrandrum Thunb.","13","5.644012","0.01587","0.004402","3.9e-05"
"Phlox maculata L.","52","5.59508","0.015468","0.002145","1e-05"
"Heliophila subulata Burch. ex DC.","18","5.638831","0.017029","0.004014","2.8e-05"
"Gilia achilleifolia Benth.","18","5.622841","0.010593","0.002497","2.8e-05"
"Solanum guineense L.","15","5.631416","0.012327","0.003183","3.4e-05"
"Navarretia pubescens (Benth.) Hook. & Arn.","23","5.618853","0.007519","0.001568","2.2e-05"
"Lepidium capense Thunb.","4","5.632095","0.016498","0.008249","0.000127"
"Heliophila amplexicaulis L.f.","9","5.625168","0.0085","0.002833","5.6e-05"
"Croton elliottii Chapm.","4","5.625909","0.002434","0.001217","0.000127"
"Monophyllaea horsfieldii R.Br.","2","5.685109","0.000961","0.00068","0.000254"
"Heliophila pusilla L.f.","8","5.63102","0.015266","0.005397","6.4e-05"
"Gilia tricolor Benth.","27","5.624148","0.010205","0.001964","1.9e-05"
"Lycium rachidocladum Dunal","2","5.6185","0.018738","0.01325","0.000254"
"Anagallis crassifolia Thore","7","5.629393","0.015425","0.00583","7.3e-05"
"Arabis caerulea All.","11","5.571984","0.018256","0.005504","4.6e-05"
"Solanum pinnatisectum Dunal","8","5.642255","0.014726","0.005206","6.4e-05"
"Heliophila seselifolia Burch. ex DC.","19","5.625067","0.009495","0.002178","2.7e-05"
"Croton laevigatus Vahl","1","5.672464",NA,NA,"0.000508"
"Douglasia nivalis Lindl.","5","5.592062","0.014279","0.006386","0.000102"
"Androsace hausmannii Leyb.","3","5.555594","0.005561","0.003211","0.000169"
"Galium noricum Ehrend.","3","5.570393","0.012058","0.006962","0.000169"
"Orobanche lucorum A.Braun","4","5.590702","0.003706","0.001853","0.000127"
"Oreocharis craibii Mich.Möller & A.Weber","3","5.614353","0.01242","0.007171","0.000169"
"Solanum sitiens I.M.Johnst.","3","5.603273","0.006336","0.003658","0.000169"
"Solanum lycopersicoides Dunal","6","5.626793","0.020139","0.008222","8.5e-05"
"Androsace elatior Pax & K.Hoffm.","3","5.55131","0.009924","0.00573","0.000169"
"Nierembergia aristata D.Don","37","5.631918","0.013096","0.002153","1.4e-05"
"Lycium ferocissimum Miers","15","5.633861","0.015164","0.003915","3.4e-05"
"Salvia prasiifolia Benth.","1","5.633896",NA,NA,"0.000508"
"Oldenlandia pringlei B.L.Rob.","3","5.641107","0.009683","0.00559","0.000169"
"Salvia eremostachya Jeps.","12","5.631679","0.012378","0.003573","4.2e-05"
"Salvia rosei Fernald","2","5.648419","0.010463","0.007398","0.000254"
"Aletes filifolius Mathias, Constance & Theob.","10","5.597707","0.013817","0.004369","5.1e-05"
"Houstonia acerosa (A.Gray) Benth. & Hook.f.","21","5.611935","0.01365","0.002979","2.4e-05"
"Ipomopsis pumila (Nutt.) V.E.Grant","53","5.59001","0.013767","0.001891","1e-05"
"Oxypolis filiformis (Walter) Britton","25","5.640059","0.010407","0.002081","2e-05"
"Linanthus bellus (A.Gray) Greene","8","5.622419","0.015725","0.00556","6.4e-05"
"Salvia clevelandii (A.Gray) Greene","11","5.63364","0.007953","0.002398","4.6e-05"
"Streptanthus hyacinthoides Hook.","17","5.613528","0.014912","0.003617","3e-05"
"Salvia mohavensis Greene","16","5.619374","0.012656","0.003164","3.2e-05"
"Phymosia umbellata (Cav.) Kearney","17","5.652112","0.010971","0.002661","3e-05"
"Dayia grantii J.M.Porter","1","5.655117",NA,NA,"0.000508"
"Salvia summa A.Nelson","4","5.604973","0.001734","0.000867","0.000127"
"Lupinus leucophyllus Douglas ex Lindl.","66","5.586437","0.016298","0.002006","8e-06"
"Salvia gravida Epling","6","5.639889","0.012581","0.005136","8.5e-05"
"Stipa pulchra Hitchc.","24","5.631542","0.012346","0.00252","2.1e-05"
"Sphaeralcea wrightii A.Gray","8","5.611248","0.015002","0.005304","6.4e-05"
"Solanum davisense Whalen","1","5.607822",NA,NA,"0.000508"
"Salvia muscarioides Fernald","4","5.612926","0.00726","0.00363","0.000127"
"Ipomopsis laxiflora (J.M.Coult.) V.E.Grant","51","5.595242","0.018818","0.002635","1e-05"
"Ipomopsis effusa (A.Gray) Moran","8","5.625244","0.017074","0.006037","6.4e-05"
"Festuca hintoniana E.B.Alexeev","3","5.589549","0.004299","0.002482","0.000169"
"Browallia eludens Van Devender & P.D.Jenkins","4","5.611209","0.001987","0.000994","0.000127"
"Giliastrum purpusii (Brandegee) J.M.Porter","1","5.638888",NA,NA,"0.000508"
"Giliastrum rigidulum Rydb.","30","5.615102","0.013796","0.002519","1.7e-05"
"Croton echinocarpus Baill.","5","5.6528","0.003519","0.001574","0.000102"
"Salvia melissiflora Benth.","18","5.64255","0.011781","0.002777","2.8e-05"
"Polemonium acutiflorum Willd.","57","5.547494","0.023388","0.003098","9e-06"
"Festuca edlundiae S.G.Aiken, Consaul & Lefk.","31","5.474139","0.021454","0.003853","1.6e-05"
"Epilobium luteum Pursh","56","5.581919","0.020233","0.002704","9e-06"
"Poa lindebergii Tzvelev","3","5.5574","0.004553","0.002629","0.000169"
"Cardamine purpurea Cham. & Schltdl.","78","5.519671","0.018132","0.002053","7e-06"
"Podistera macounii (J.M.Coult. & Rose) Mathias & Constance","50","5.526619","0.021865","0.003092","1e-05"
"Draba palanderiana Kjellm.","108","5.512148","0.02346","0.002257","5e-06"
"Avena brevis Roth","5","5.604033","0.009975","0.004461","0.000102"
"Briza itatiaiae Ekman","2","5.63782","0.002014","0.001424","0.000254"
"Nematanthus brasiliensis (Vell.) Chautems","2","5.658351","0.018499","0.013081","0.000254"
"Nematanthus fornix (Vell.) Chautems","7","5.641015","0.003387","0.00128","7.3e-05"
"Sinningia gigantifolia Chautems","7","5.647527","0.012133","0.004586","7.3e-05"
"Sinningia bulbosa (Ker.-Gawl.) Wiehler","1","5.668328",NA,NA,"0.000508"
"Chamaecrista olesiphylla (Vogel) H.S.Irwin & Barneby","4","5.652382","0.007168","0.003584","0.000127"
"Vanhouttea hilariana Chautems","2","5.644384","0.002751","0.001945","0.000254"
"Solanum enantiophyllanthum Bitter","9","5.635651","0.01261","0.004203","5.6e-05"
"Nematanthus tessmannii (Hoehne) Chautems","14","5.649463","0.005566","0.001488","3.6e-05"
"Croton laureltyanus Ahumada","5","5.642572","0.004658","0.002083","0.000102"
"Sinningia tuberosa (Mart.) H.E.Moore","2","5.649498","0.003982","0.002816","0.000254"
"Bakeridesia pickelii H.C.Monteiro","4","5.679292","0.008418","0.004209","0.000127"
"Croton hemiargyreus Müll.Arg.","7","5.663901","0.013345","0.005044","7.3e-05"
"Petunia reitzii L.B.Sm. & Downs","2","5.634253","0.001011","0.000715","0.000254"
"Stipa sellowiana Trin. & Rupr.","8","5.637488","0.006857","0.002424","6.4e-05"
"Lupinus paranensis C.P.Sm.","10","5.637952","0.005056","0.001599","5.1e-05"
"Vanhouttea pendula Chautems","4","5.655714","0.006343","0.003171","0.000127"
"Croton alchorneicarpus Croizat","6","5.639936","0.006772","0.002765","8.5e-05"
"Sinningia aghensis Chautems","4","5.668584","0.002647","0.001324","0.000127"
"Chamaecrista scabra (Pohl ex Benth.) H.S.Irwin & Barneby","11","5.664922","0.004574","0.001379","4.6e-05"
"Latua pubiflora (Griseb.) Baill.","3","5.619317","0.013051","0.007535","0.000169"
"Fuchsia glazioviana Taub.","3","5.651067","0.015153","0.008749","0.000169"
"Nematanthus wiehleri Chautems & M.Peixoto","2","5.662439","0.001474","0.001042","0.000254"
"Nierembergia hatschbachii A.A.Cocucci & Hunz.","1","5.638888",NA,NA,"0.000508"
"Chamaecrista cardiostegia H.S.Irwin & Barneby","10","5.657607","0.011725","0.003708","5.1e-05"
"Croton campanulatus Caruzo & Cordeiro","1","5.649502",NA,NA,"0.000508"
"Capsicum villosum Sendtn.","9","5.647368","0.011557","0.003852","5.6e-05"
"Chusquea oligophylla Rupr.","16","5.655103","0.008757","0.002189","3.2e-05"
"Fuchsia coccinea Dryand.","4","5.657907","0.004165","0.002082","0.000127"
"Sinningia calcaria (Dusén ex Malme) Chautems","1","5.655117",NA,NA,"0.000508"
"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby","1","5.662787",NA,NA,"0.000508"
"Vanhouttea gardneri (Hook.) Fritsch","3","5.659179","0.006117","0.003532","0.000169"
"Vanhouttea lanata Fritsch","1","5.650206",NA,NA,"0.000508"
"Chamaecrista nanodes (H.S.Irwin & Barneby) H.S.Irwin & Barneby","3","5.667176","0.00072","0.000416","0.000169"
"Centrochloa singularis Swallen","4","5.687734","0.003011","0.001505","0.000127"
"Chusquea urelytra Hack.","15","5.653858","0.009832","0.002539","3.4e-05"
"Sinningia valsuganensis Chautems","1","5.663134",NA,NA,"0.000508"
"Paliavana werdermannii Mansf.","7","5.657644","0.006807","0.002573","7.3e-05"
"Chamaecrista simplifacta H.S.Irwin & Barneby","2","5.658073","0.007648","0.005408","0.000254"
"Salvia deserta Schangin","10","5.54634","0.010329","0.003266","5.1e-05"
"Saussurea manshurica Kom.","13","5.548462","0.041098","0.011399","3.9e-05"
"Psammochloa villosa (Trin.) Bor","6","5.537545","0.020982","0.008566","8.5e-05"
"Elymus schrenkianus (Fisch. & C.A.Mey. ex Schrenk) Tzvelev","69","5.530515","0.024266","0.002921","7e-06"
"Heliophila coronopifolia L.","5","5.637296","0.008059","0.003604","0.000102"
"Neotorularia torulosa (Desf.) Hedge & J.Léonard","38","5.609989","0.01626","0.002638","1.3e-05"
"Semenovia frigida (Boiss. & Hausskn.) Manden.","2","5.56796","0.00351","0.002482","0.000254"
"Heracleum ligusticifolium M.Bieb.","1","5.597866",NA,NA,"0.000508"
"Cutandia memphitica (Spreng.) Benth.","8","5.620713","0.020519","0.007255","6.4e-05"
"Crambe orientalis L.","16","5.589577","0.020456","0.005114","3.2e-05"
"Crambe orientalis subsp. orientalis","2","5.585661","0.018833","0.013317","0.000254"
"Galagania fragrantissima Lipsky","7","5.576813","0.008219","0.003106","7.3e-05"
"Paraligusticum discolor (Ledeb.) Tikhom.","4","5.562293","0.033049","0.016524","0.000127"
"Pastinacopsis glacialis Golosk.","1","5.54146",NA,NA,"0.000508"
"Asperula prostrata (Adams) K.Koch","9","5.568191","0.014201","0.004734","5.6e-05"
"Saussurea elegans Ledeb.","11","5.556522","0.013093","0.003948","4.6e-05"
"Grammosciadium daucoides DC.","7","5.576548","0.007297","0.002758","7.3e-05"
"Heracleum anisactis Boiss. & Hohen.","1","5.56739",NA,NA,"0.000508"
"Semenovia heterodonta (Korovin) Manden.","1","5.555862",NA,NA,"0.000508"
"Neotorularia contortuplicata (Stephan) Hedge & J.Léonard","9","5.593503","0.015964","0.005321","5.6e-05"
"Bunium afghanicum Beauverd","1","5.608189",NA,NA,"0.000508"
"Draba ussuriensis Pohle","5","5.541845","0.024564","0.010985","0.000102"
"Primula eximia Greene","58","5.543589","0.034626","0.004547","9e-06"
"Cardamine glanduligera O.Schwarz","12","5.586128","0.007725","0.00223","4.2e-05"
"Oreoschimperella verrucosa (J.Gay ex A.Rich.) Rauschert","4","5.648304","0.011985","0.005993","0.000127"
"Chamaesium thalictrifolium H.Wolff","17","5.567021","0.024362","0.005909","3e-05"
"Parrya schugnana Lipsch.","1","5.551214",NA,NA,"0.000508"
"Grammosciadium pterocarpum Boiss.","4","5.577643","0.01659","0.008295","0.000127"
"Calamagrostis anthoxanthoides (Munro ex Hook.f.) Regel","9","5.530024","0.022208","0.007403","5.6e-05"
"Cymatocarpus pilosissimus (Trautv.) O.E.Schulz","3","5.603893","0.004867","0.00281","0.000169"
"Aulacospermum turkestanicum (Franch.) Schischk.","2","5.557511","0.018825","0.013311","0.000254"
"Echinops tschimganicus B.Fedtsch.","1","5.514839",NA,NA,"0.000508"
"Echinophora platyloba DC.","3","5.592911","0.002183","0.00126","0.000169"
"Ferula gummosa Boiss.","4","5.591123","0.011657","0.005829","0.000127"
"Heracleum crenatifolium Boiss.","1","5.573864",NA,NA,"0.000508"
"Artedia squamata L.","9","5.616955","0.018929","0.00631","5.6e-05"
"Pimpinella eriocarpa Banks & Sol.","10","5.609566","0.027659","0.008747","5.1e-05"
"Calyptrosciadium bungei (Boiss.) Pimenov","5","5.571935","0.016185","0.007238","0.000102"
"Draba melanopus Kom.","10","5.548519","0.014113","0.004463","5.1e-05"
"Streptoloma desertorum Bunge","4","5.599783","0.008513","0.004256","0.000127"
"Galagania tenuisecta (Regel & Schmalh.) M.G.Vassiljeva & Pimenov","6","5.584132","0.011261","0.004597","8.5e-05"
"Salvia margaritae Botsch.","2","5.578592","0.004541","0.003211","0.000254"
"Linaria sessilis Kuprian.","2","5.542679","0.024643","0.017425","0.000254"
