"species","n_bio_5","mean_bio_5","sd_bio_5","se_bio_5","within_sp_var_bio_5"
"Oryza eichingeri Peter","31","5.713333","0.010556","0.001896","5e-06"
"Oryza brachyantha A.Chev. & Roehr.","25","5.72916","0.013584","0.002717","6e-06"
"Niphogeton josei Mathias & Constance","2","5.644563","5e-04","0.000354","8.1e-05"
"Salvia rubescens Kunth","4","5.679925","0.025589","0.012794","4e-05"
"Salvia bogotensis Benth.","4","5.689053","0.018149","0.009074","4e-05"
"Hypericum lycopodioides Triana & Planch.","5","5.675222","0.025561","0.011431","3.2e-05"
"Draba litamo L.Uribe","1","5.639599",NA,NA,"0.000162"
"Paspalum thunbergii Kunth ex Steud.","120","5.709885","0.010422","0.000951","1e-06"
"Croton minimus P.I.Forst.","3","5.71609","0.004112","0.002374","5.4e-05"
"Sorghum angustum S.T.Blake","18","5.718527","0.005839","0.001376","9e-06"
"Lepidium pedicellosum F.Muell.","24","5.737901","0.005581","0.001139","7e-06"
"Ancistrachne uncinulata (R.Br.) S.T.Blake","64","5.71743","0.006183","0.000773","3e-06"
"Solanum capense L.","45","5.710768","0.013556","0.002021","4e-06"
"Poa amplexicaulis C.M.Weiller & Stajsic","1","5.691204",NA,NA,"0.000162"
"Plinthanthesis paradoxa (R.Br.) S.T.Blake","8","5.693638","0.004875","0.001724","2e-05"
"Paspalidium flavidum (Retz.) A.Camus","49","5.71413","0.012597","0.0018","3e-06"
"Lycium horridum Thunb.","46","5.713849","0.009241","0.001363","4e-06"
"Lycium tenue Willd.","3","5.707672","0.01191","0.006876","5.4e-05"
"Nicotiana quadrivalvis Pursh","34","5.71594","0.014389","0.002468","5e-06"
"Barbarea australis Hook.f.","4","5.677262","0.003764","0.001882","4e-05"
"Schizanthus pinnatus Ruiz & Pav.","18","5.700213","0.009725","0.002292","9e-06"
"Lepidium pseudopapillosum Thell.","4","5.714447","0.008721","0.00436","4e-05"
"Corchorus capsularis L.","53","5.720609","0.009024","0.00124","3e-06"
"Rhaponticum australe (Gaudich.) Soják","21","5.707209","0.008654","0.001888","8e-06"
"Eriachne glauca R.Br.","44","5.73337","0.006778","0.001022","4e-06"
"Grewia occidentalis L.","44","5.703785","0.006509","0.000981","4e-06"
"Oryza sativa L.","51","5.71361","0.010615","0.001486","3e-06"
"Anisotome procumbens (F.Muell.) C.J.Webb","3","5.66278","0.004431","0.002558","5.4e-05"
"Anisodontea capensis (L.) D.M.Bates","12","5.70226","0.006791","0.00196","1.3e-05"
"Lupinus albus L.","13","5.703337","0.012608","0.003497","1.2e-05"
"Rytidosperma pauciflorum (R.Br.) Connor & Edgar","5","5.660204","0.004874","0.00218","3.2e-05"
"Rytidosperma acerosum (Vickery) Connor & Edgar","32","5.712674","0.010944","0.001935","5e-06"
"Lycium afrum L.","8","5.703011","0.006977","0.002467","2e-05"
"Poa cookii (Hook.f.) Hook.f.","3","5.634241","0.006241","0.003603","5.4e-05"
"Enneapogon asperatus C.E.Hubb.","7","5.732604","0.006889","0.002604","2.3e-05"
"Aristida longicollis (Domin) Henrard","17","5.729569","0.007255","0.00176","1e-05"
"Aristida macroclada Henrard","14","5.725517","0.007601","0.002031","1.2e-05"
"Lenbrassia australiana (C.T.White) G.W.Gillett","6","5.711935","0.014813","0.006047","2.7e-05"
"Salvia azurea Lam.","59","5.719534","0.005123","0.000667","3e-06"
"Poa orba N.G.Walsh","1","5.6939",NA,NA,"0.000162"
"Sorghum interjectum Lazarides","27","5.733561","0.007376","0.00142","6e-06"
"Solanum lythrocarpum A.R.Bean","1","5.710261",NA,NA,"0.000162"
"Nicotiana occidentalis H.-M.Wheeler","43","5.731436","0.009113","0.00139","4e-06"
"Ottochloa gracillima C.E.Hubb.","14","5.706412","0.00472","0.001261","1.2e-05"
"Chrysopogon benthamianus Henrard","1","5.725055",NA,NA,"0.000162"
"Rytidosperma dimidiatum (Vickery) Connor & Edgar","12","5.680508","0.011739","0.003389","1.3e-05"
"Symonanthus bancroftii (F.Muell.) Haegi","3","5.714416","0.009677","0.005587","5.4e-05"
"Solanum gympiense Symon","8","5.718433","0.008623","0.003049","2e-05"
"Vestia foetida Hoffmanns.","6","5.698944","0.010827","0.00442","2.7e-05"
"Vestia lycioides Willd.","2","5.707897","0.013145","0.009295","8.1e-05"
"Nicotiana amplexicaulis N.T.Burb.","8","5.718541","0.003913","0.001383","2e-05"
"Fuchsia pachyrrhiza P.E.Berry & B.A.Stein","2","5.667591","0.029569","0.020908","8.1e-05"
"Sorghum amplum Lazarides","9","5.731695","0.010018","0.003339","1.8e-05"
"Sorghum matarankense E.D.Garber & Snyder","14","5.73438","0.00153","0.000409","1.2e-05"
"Poa homomalla Nees","9","5.707693","0.017545","0.005848","1.8e-05"
"Nicotiana miersii J.Rémy","2","5.701109","0.003545","0.002507","8.1e-05"
"Nicotiana langsdorffii Weinm.","33","5.700124","0.009225","0.001606","5e-06"
"Chrysopogon setifolius Stapf","22","5.726004","0.007832","0.00167","7e-06"
"Lupinus cosentinii Guss.","14","5.713178","0.008811","0.002355","1.2e-05"
"Eriachne festucacea F.Muell.","34","5.73401","0.005797","0.000994","5e-06"
"Lepidium cardamines L.","8","5.71862","0.004786","0.001692","2e-05"
"Linaria warionis Pomel","1","5.74156",NA,NA,"0.000162"
"Erysimum incanum Kunze","27","5.709699","0.011075","0.002131","6e-06"
"Antirrhinum litigiosum Pau","27","5.70884","0.008456","0.001627","6e-06"
"Erucaria erucarioides (Coss. & Durieu) Müll.Berol.","5","5.742438","0.007078","0.003165","3.2e-05"
"Antirrhinum valentinum Font Quer","5","5.709723","0.004592","0.002054","3.2e-05"
"Erysimum semperflorens (Schousb.) Wettst.","4","5.715519","0.008506","0.004253","4e-05"
"Linaria bubanii Font Quer","3","5.701254","0.008704","0.005025","5.4e-05"
"Rostraria pumila (Desf.) Tzvelev","28","5.724281","0.018589","0.003513","6e-06"
"Spartina densiflora Brongn.","24","5.705314","0.008741","0.001784","7e-06"
"Mibora minima P.Beauv.","9","5.708415","0.016134","0.005378","1.8e-05"
"Catapodium rigidum (L.) Dony","19","5.70455","0.015789","0.003622","9e-06"
"Festuca capillifolia Dufour ex Roem. & Schult.","7","5.709521","0.008489","0.003209","2.3e-05"
"Diplotaxis siifolia Kunze","23","5.720317","0.009683","0.002019","7e-06"
"Linaria oblongifolia subsp. haenseleri (Boiss. & Reut.) Valdés","14","5.717636","0.01031","0.002755","1.2e-05"
"Linaria oblongifolia (Boiss.) Boiss. & Reut.","11","5.709788","0.010745","0.00324","1.5e-05"
"Linaria benitoi Fern.Casas","2","5.709761","0.003983","0.002816","8.1e-05"
"Antirrhinum linkianum Boiss. & Reut.","2","5.697258","0.003321","0.002348","8.1e-05"
"Avena longiglumis Durieu","20","5.713809","0.009084","0.002031","8e-06"
"Rostraria salzmannii (Boiss.) Holub","10","5.709048","0.010945","0.003461","1.6e-05"
"Koeleria vallesiana Asch. & Graebn.","19","5.70122","0.011214","0.002573","9e-06"
"Galium minutulum Jord.","18","5.71178","0.011532","0.002718","9e-06"
"Bupleurum lancifolium Hornem.","48","5.71694","0.008991","0.001298","3e-06"
"Meum athamanticum Garsault","2","5.69253","0.009535","0.006742","8.1e-05"
"Orobanche haenseleri Reut.","8","5.696306","0.016281","0.005756","2e-05"
"Linaria simplex Desf.","41","5.706583","0.010396","0.001624","4e-06"
"Linaria munbyana Boiss. & Reut.","11","5.709109","0.009102","0.002744","1.5e-05"
"Phalaris canariensis L.","6","5.694803","0.011038","0.004506","2.7e-05"
"Anarrhinum pedatum Desf.","11","5.711657","0.006461","0.001948","1.5e-05"
"Airopsis tenella (Cav.) Coss. & Durieu","28","5.709316","0.010998","0.002078","6e-06"
"Aristida congesta Roem. & Schult.","46","5.714847","0.008277","0.00122","4e-06"
"Linaria tristis (L.) Mill.","22","5.705237","0.012501","0.002665","7e-06"
"Linaria tristis subsp. pectinata (Pau & Font Quer) Maire","7","5.707992","0.014627","0.005528","2.3e-05"
"Linaria tristis subsp. mesatlantica D.A.Sutton","4","5.718079","0.006763","0.003382","4e-05"
"Linaria aeruginea Loscos & J.Pardo","4","5.707347","0.005822","0.002911","4e-05"
"Festuca valentina (St.-Yves) Markgr.-Dann.","7","5.700476","0.009528","0.003601","2.3e-05"
"Linaria atlantica Boiss. & Reut.","4","5.711324","0.006031","0.003016","4e-05"
"Anarrhinum laxiflorum Boiss.","15","5.708297","0.015197","0.003924","1.1e-05"
"Agrostis tenerrima Trin.","24","5.713462","0.010314","0.002105","7e-06"
"Oryzopsis exigua Thurb.","36","5.68826","0.011215","0.001869","4e-06"
"Hypericum linoides A.St.-Hil.","7","5.703262","0.006878","0.0026","2.3e-05"
"Galium maritimum L.","8","5.704817","0.003851","0.001362","2e-05"
"Antirrhinum hispanicum Chav.","12","5.714587","0.007426","0.002144","1.3e-05"
"Linaria ficalhoana Rouy","1","5.703282",NA,NA,"0.000162"
"Orobanche densiflora Salzm. ex Reut.","3","5.709431","0.01312","0.007575","5.4e-05"
"Lupinus mexicanus Cerv. ex Lag.","21","5.694276","0.020612","0.004498","8e-06"
"Bupleurum gibraltaricum Lam.","15","5.712222","0.00996","0.002572","1.1e-05"
"Daucus aureus Desf.","20","5.718447","0.012699","0.00284","8e-06"
"Antirrhinum tortuosum Bosc ex Vent.","9","5.706775","0.014626","0.004875","1.8e-05"
"Barbarea verna (Mill.) Asch.","30","5.698809","0.008944","0.001633","5e-06"
"Elymus panormitanus (Parl.) Tzvelev","18","5.705169","0.011","0.002593","9e-06"
"Seseli elatum L.","14","5.705423","0.007354","0.001965","1.2e-05"
"Seseli longifolium L.","1","5.716534",NA,NA,"0.000162"
"Helictotrichon sarracenorum (Gand.) Holub","3","5.719925","0.003689","0.00213","5.4e-05"
"Lupinus gibertianus C.P.Sm.","27","5.704549","0.011774","0.002266","6e-06"
"Micraira lazaridis L.G.Clark, Wendel & Craven","5","5.724203","0.002519","0.001127","3.2e-05"
"Anthocercis intricata F.Muell.","4","5.712903","0.003594","0.001797","4e-05"
"Anthocercis gracilis Benth.","1","5.713568",NA,NA,"0.000162"
"Nicotiana umbratica N.T.Burb.","4","5.739539","0.005766","0.002883","4e-05"
"Hemarthria uncinata R.Br.","9","5.702886","0.011853","0.003951","1.8e-05"
"Sorghum ecarinatum Lazarides","8","5.737329","0.004567","0.001615","2e-05"
"Lepidium biplicatum Hewson","5","5.722662","0.010017","0.00448","3.2e-05"
"Sorghum bulbosum Lazarides","11","5.73541","0.002803","0.000845","1.5e-05"
"Micraira spiciforma Lazarides","4","5.72496","0.005913","0.002956","4e-05"
"Setaria faberi R.A.W.Herrm.","79","5.708879","0.011125","0.001252","2e-06"
"Eragrostis ferruginea (Thunb.) P.Beauv.","161","5.706445","0.013661","0.001077","1e-06"
"Muhlenbergia japonica Steud.","100","5.701573","0.013569","0.001357","2e-06"
"Circaea mollis Siebold & Zucc.","133","5.707549","0.011809","0.001024","1e-06"
"Cardamine scutata Thunb.","56","5.705471","0.009946","0.001329","3e-06"
"Chamaele decumbens (Thunb.) Makino","48","5.705914","0.008152","0.001177","3e-06"
"Phragmites japonicus Steud.","47","5.704483","0.008296","0.00121","3e-06"
"Hedyotis lindleyana Hook. ex Wight & Arn.","27","5.708624","0.009313","0.001792","6e-06"
"Neanotis hirsuta (L.f.) W.H.Lewis","67","5.708771","0.014668","0.001792","2e-06"
"Eragrostis multicaulis Steud.","61","5.707322","0.008602","0.001101","3e-06"
"Poa acroleuca Steud.","101","5.709592","0.012961","0.00129","2e-06"
"Angelica pubescens Maxim.","27","5.706515","0.006848","0.001318","6e-06"
"Impatiens textorii Miq.","58","5.70286","0.008042","0.001056","3e-06"
"Pseudosasa japonica (Siebold & Zucc. ex Steud.) Makino","17","5.710461","0.005629","0.001365","1e-05"
"Lysimachia japonica Thunb.","66","5.703387","0.0117","0.00144","2e-06"
"Festuca parvigluma Steud.","109","5.703389","0.014953","0.001432","1e-06"
"Galium pseudoasprellum Makino","58","5.701407","0.010213","0.001341","3e-06"
"Zizania latifolia Turcz., 1838","15","5.712671","0.005839","0.001508","1.1e-05"
"Lycium chinense Mill.","226","5.711018","0.011203","0.000745","1e-06"
"Microstegium japonicum (Miq.) Koidz.","48","5.706492","0.007844","0.001132","3e-06"
"Salvia glabrescens Makino","16","5.706484","0.007165","0.001791","1e-05"
"Angelica polymorpha Maxim.","66","5.703057","0.00938","0.001155","2e-06"
"Lysimachia fortunei Maxim.","118","5.715902","0.007775","0.000716","1e-06"
"Trisetum bifidum (Thunb.) Ohwi","85","5.702843","0.013826","0.0015","2e-06"
"Petunia altiplana T.Ando & Hashim.","13","5.698271","0.006894","0.001912","1.2e-05"
"Lysimachia waianaeensis H.St.John","1","5.691879",NA,NA,"0.000162"
"Lysimachia ovoidea H.St.John","1","5.694574",NA,NA,"0.000162"
"Perideridia bolanderi (A.Gray) A.Nelson & J.F.Macbr.","38","5.707643","0.012049","0.001955","4e-06"
"Croton poecilanthus Urb.","1","5.710924",NA,NA,"0.000162"
"Lysimachia kalalauensis Skottsb.","1","5.679319",NA,NA,"0.000162"
"Lysimachia daphnoides (A.Gray) Hillebr.","1","5.701613",NA,NA,"0.000162"
"Solanum lasiophyllum Dunal","33","5.723207","0.017389","0.003027","5e-06"
"Solanum tetramerum A.DC.Dunal","5","5.710778","0.005843","0.002613","3.2e-05"
"Oenothera simulans (Small) W.L.Wagner & Hoch","26","5.714658","0.001153","0.000226","6e-06"
"Rhammatophyllum ghoranum (Rech.f.) Al-Shehbaz & O.Appel","1","5.694237",NA,NA,"0.000162"
"Arcytophyllum aristatum Standl.","5","5.672192","0.029124","0.013025","3.2e-05"
"Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","24","5.698674","0.019529","0.003986","7e-06"
"Solanum nakurense C.H.Wright","13","5.698321","0.01273","0.003531","1.2e-05"
"Petunia littoralis L.B.Sm. & Downs","2","5.70578","0.001647","0.001165","8.1e-05"
"Carduus nyassanus R.E.Fr.","13","5.686712","0.019325","0.00536","1.2e-05"
"Pentameris natalensis (Stapf) Galley & H.P.Linder","9","5.694201","0.008994","0.002998","1.8e-05"
"Psathyrostachys lanuginosa (Trin.) Nevski","2","5.708427","0.006804","0.004811","8.1e-05"
"Chondrosum gracile Kunth","51","5.712154","0.009134","0.001279","3e-06"
"Cousinia microcarpa Boiss.","22","5.715931","0.015188","0.003238","7e-06"
"Petunia mantiqueirensis T.Ando & Hashim.","3","5.69643","0.011966","0.006909","5.4e-05"
"Impatiens hoehnelii T.C.E.Fr.","3","5.689845","0.004909","0.002834","5.4e-05"
"Amphiasma luzuloides (K.Schum.) Bremek.","4","5.701049","0.012959","0.00648","4e-05"
"Streptocarpus erubescens Hilliard & B.L.Burtt","4","5.713296","0.007948","0.003974","4e-05"
"Rytidosperma davyi (C.E.Hubb.) Cope","7","5.695459","0.013193","0.004986","2.3e-05"
"Streptocarpus buchananii C.B.Clarke","9","5.697173","0.005566","0.001855","1.8e-05"
"Aristida stipitata Hack.","45","5.719541","0.007947","0.001185","4e-06"
"Vulpiella stipoides (L.) Maire","17","5.717147","0.009849","0.002389","1e-05"
"Anagallis djalonis A.Chev.","30","5.711089","0.019236","0.003512","5e-06"
"Lintonia nutans Stapf","19","5.715817","0.007169","0.001645","9e-06"
"Pentameris longiglumis (Nees) Steud.","1","5.673495",NA,NA,"0.000162"
"Snowdenia petitiana (A.Rich.) C.E.Hubb.","7","5.696005","0.00473","0.001788","2.3e-05"
"Dendrocalamus membranaceus Munro","18","5.722139","0.007866","0.001854","9e-06"
"Brachychloa fragilis S.M.Phillips","3","5.712685","0.002478","0.001431","5.4e-05"
"Bromus suksdorfii Vasey","30","5.69596","0.011043","0.002016","5e-06"
"Acanthonema strigosum Hook.fil.","11","5.703393","0.004749","0.001432","1.5e-05"
"Oldenlandia taborensis Bremek.","4","5.717598","0.003854","0.001927","4e-05"
"Brachiaria praetervisa (Domin) C.E.Hubb.","11","5.7274","0.007477","0.002254","1.5e-05"
"Eleusine intermedia (Chiov.) S.M.Phillips","6","5.713427","0.008635","0.003525","2.7e-05"
"Tragus pedunculatus Pilg.","6","5.718163","0.006098","0.002489","2.7e-05"
"Cortaderia archboldii (Hitchc.) Connor & Edgar","15","5.667055","0.012711","0.003282","1.1e-05"
"Lamprothyrsus peruvianus Hitchc.","3","5.686213","0.020586","0.011885","5.4e-05"
"Lamprothyrsus hieronymi (Kuntze) Pilg.","9","5.687751","0.022414","0.007471","1.8e-05"
"Rytidosperma oreoboloides (F.Muell.) H.P.Linder","17","5.663747","0.02075","0.005033","1e-05"
"Rytidosperma vestitum (Pilg.) Connor & Edgar","9","5.660169","0.022241","0.007414","1.8e-05"
"Panicum acicularifolium Renvoize & Zuloaga","1","5.691879",NA,NA,"0.000162"
"Solanum tegore Aubl.","14","5.71627","0.00346","0.000925","1.2e-05"
"Solanum alandiae Cárdenas","4","5.678693","0.008727","0.004364","4e-05"
"Solanum sparsipilum (Bitter) Juz. & Bukasov","9","5.664425","0.011391","0.003797","1.8e-05"
"Solanum sucrense Hawkes","5","5.67705","0.005521","0.002469","3.2e-05"
"Panicum vaginiviscosum Renvoize & Zuloaga","1","5.69491",NA,NA,"0.000162"
"Eragrostis paniciformis (A.Braun) Steud.","49","5.704029","0.010683","0.001526","3e-06"
"Glyphaea tomentosa Mast.","12","5.718642","0.001706","0.000492","1.3e-05"
"Solanum sessilistellatum Bitter","6","5.688472","0.014221","0.005806","2.7e-05"
"Solanum nigriviolaceum Bitter","4","5.693206","0.00754","0.00377","4e-05"
"Bambusa pachinensis Hayata","4","5.716592","0.008143","0.004071","4e-05"
"Brachiaria lachnantha (Hochst.) Stapf","9","5.710945","0.005895","0.001965","1.8e-05"
"Melocalamus compactiflorus (Kurz) Benth.","2","5.691646","0.015985","0.011303","8.1e-05"
"Cephalostachyum pergracile Munro","6","5.719679","0.008676","0.003542","2.7e-05"
"Streptocarpus elongatus Engl.","6","5.701065","0.010598","0.004327","2.7e-05"
"Salvia scapiformis Hance","22","5.710889","0.017204","0.003668","7e-06"
"Panicum euprepes Renvoize","7","5.701931","0.00624","0.002358","2.3e-05"
"Panicum molinioides Trin.","5","5.702074","0.004334","0.001938","3.2e-05"
"Solanum leptophyes Bitter","7","5.665029","0.009359","0.003537","2.3e-05"
"Eleusine africana Kenn.-O'Byrne","30","5.714198","0.016951","0.003095","5e-06"
"Ichnanthus pallens (Sw.) Munro","10","5.712114","0.008594","0.002718","1.6e-05"
"Brachiaria mollis (Sw.) Parodi","32","5.721266","0.007737","0.001368","5e-06"
"Petunia exserta Stehmann","1","5.706612",NA,NA,"0.000162"
"Nicotiana forgetiana Hort.Sand. ex Hemsl.","7","5.69622","0.00898","0.003394","2.3e-05"
"Nierembergia scoparia Sendtn.","16","5.708682","0.00737","0.001842","1e-05"
"Oenothera parodiana Munz","41","5.707902","0.008869","0.001385","4e-06"
"Modiolastrum lateritum (Hook.) Krapov.","2","5.704948","0.001883","0.001331","8.1e-05"
"Briza uniolae (Nees) Steud.","37","5.705179","0.015808","0.002599","4e-06"
"Croton montevidensis Spreng.","11","5.701719","0.005825","0.001756","1.5e-05"
"Croton gnaphalii Baill.","7","5.707931","0.004657","0.00176","2.3e-05"
"Lupinus rubriflorus Planchuelo","4","5.692441","0.008579","0.004289","4e-05"
"Salvia procurrens Benth.","27","5.702477","0.009046","0.001741","6e-06"
"Briza rufa (J.Presl) Steud.","14","5.700541","0.006843","0.001829","1.2e-05"
"Paspalum haumanii Parodi","18","5.712949","0.00542","0.001278","9e-06"
"Lupinus multiflorus Desr.","13","5.702965","0.011496","0.003188","1.2e-05"
"Galium humile Cham. & Schltdl.","17","5.700283","0.013959","0.003386","1e-05"
"Piptochaetium bicolor (Vahl) É.Desv.","23","5.704665","0.006978","0.001455","7e-06"
"Nematanthus australis Chautems","8","5.693979","0.003739","0.001322","2e-05"
"Briza lamarckiana Nees","11","5.703552","0.008649","0.002608","1.5e-05"
"Solanum cylindricum Vell.","16","5.701536","0.008717","0.002179","1e-05"
"Paspalum rufum Nees ex Steud.","28","5.715377","0.003046","0.000576","6e-06"
"Sinningia nivalis Chautems","6","5.701827","0.004583","0.001871","2.7e-05"
"Paspalum quadrifarium Lam.","54","5.70756","0.00598","0.000814","3e-06"
"Lupinus albescens Hook. & Arn.","18","5.711772","0.005803","0.001368","9e-06"
"Cryptotaenia elegans Webb ex Bolle","2","5.681025","0","0","8.1e-05"
"Impatiens clavigera Hook.fil.","17","5.710869","0.008631","0.002093","1e-05"
"Aegilops crassa Boiss.","20","5.735143","0.01249","0.002793","8e-06"
"Pogonatherum paniceum (Lam.) Hack.","77","5.710647","0.011893","0.001355","2e-06"
"Psychine stylosa Desf.","12","5.718868","0.01299","0.00375","1.3e-05"
"Hedyotis pinifolia Wall. ex G.Don","17","5.709946","0.011472","0.002782","1e-05"
"Oldenlandia pinifolia (Wall. ex G.Don) Kuntze","1","5.710261",NA,NA,"0.000162"
"Pimpinella heyneana Wall.","3","5.729506","0.017881","0.010324","5.4e-05"
"Stipagrostis subacaulis (Nees) De Winter","16","5.713603","0.007535","0.001884","1e-05"
"Impatiens longiloba Craib","1","5.705281",NA,NA,"0.000162"
"Eulalia siamensis Bor","5","5.714831","0.011886","0.005316","3.2e-05"
"Eragrostis bicolor Nees","26","5.716334","0.008589","0.001684","6e-06"
"Schizostachyum zollingeri Steud.","10","5.712405","0.003846","0.001216","1.6e-05"
"Lupinus princei Harms","5","5.69765","0.005824","0.002605","3.2e-05"
"Rhynchotechum parviflorum Blume","22","5.700069","0.013423","0.002862","7e-06"
"Seseli webbii Coss.","2","5.68984","0.00717","0.00507","8.1e-05"
"Echinops hoehnelii Schweinf.","11","5.678145","0.016093","0.004852","1.5e-05"
"Impatiens mirabilis Hook.fil.","2","5.709906","0.009839","0.006957","8.1e-05"
"Paraboea glabrisepala B.L.Burtt","2","5.717849","0.001394","0.000986","8.1e-05"
"Agrostis avenacea J.F.Gmel.","23","5.696077","0.014786","0.003083","7e-06"
"Setaria plicata (Lam.) T.Cooke","73","5.708251","0.012072","0.001413","2e-06"
"Seseli yunnanense Franch.","11","5.703996","0.00987","0.002976","1.5e-05"
"Seseli mairei H.Wolff","26","5.69701","0.01513","0.002967","6e-06"
"Grewia flava DC.","62","5.717144","0.008085","0.001027","3e-06"
"Tinguarra montana (Webb ex Christ) A.Hansen & G.Kunkel","1","5.673495",NA,NA,"0.000162"
"Hedyotis trichoclada Merr. & L.M.Perry","6","5.65782","0.025206","0.01029","2.7e-05"
"Apochiton burttii C.E.Hubb.","5","5.712175","0.003578","0.0016","3.2e-05"
"Leersia tisserantii (A.Chev.) Launert","5","5.717893","0.007429","0.003322","3.2e-05"
"Crambe laevigata DC. ex H.Christ","1","5.675897",NA,NA,"0.000162"
"Aegilops searsii Feldman & Kislev","1","5.718507",NA,NA,"0.000162"
"Conium sphaerocarpum Hilliard & B.L.Burtt","10","5.705067","0.005722","0.001809","1.6e-05"
"Arundo formosana Hack.","7","5.709322","0.009727","0.003676","2.3e-05"
"Panicum sumatrense Roth","8","5.733113","0.015613","0.00552","2e-05"
"Eragrostis cylindriflora Hochst.","68","5.718234","0.007327","0.000889","2e-06"
"Brachiaria holosericea (R.Br.) Hughes","5","5.723552","0.01284","0.005742","3.2e-05"
"Trichoneura grandiglumis (Nees) Ekman","40","5.710965","0.008223","0.0013","4e-06"
"Heliophila rigidiuscula Sond.","22","5.69664","0.009361","0.001996","7e-06"
"Besleria rotundifolia Rusby","3","5.703354","0.010899","0.006293","5.4e-05"
"Solanum schomburgkii Sendtn.","12","5.719704","0.003901","0.001126","1.3e-05"
"Odyssea paucinervis (Nees) Stapf","31","5.714675","0.013244","0.002379","5e-06"
"Harveya capensis Hook.","7","5.690201","0.00943","0.003564","2.3e-05"
"Impatiens alboflava Miq.","10","5.695027","0.010686","0.003379","1.6e-05"
"Sporobolus consimilis Fresen.","45","5.715719","0.009812","0.001463","4e-06"
"Gigantochloa ligulata Gamble","3","5.715875","0.000872","0.000503","5.4e-05"
"Epilobium sikkimense Hausskn.","47","5.678195","0.013637","0.001989","3e-06"
"Foleyola billotii Maire","3","5.751565","0.002044","0.00118","5.4e-05"
"Dendrocalamus latiflorus Munro","17","5.712589","0.007522","0.001824","1e-05"
"Croton lachnocarpus Benth.","21","5.720205","0.00327","0.000714","8e-06"
"Colona auriculata (Desf.) Craib","11","5.719178","0.005863","0.001768","1.5e-05"
"Cardamine asarifolia L.","5","5.684736","0.015904","0.007112","3.2e-05"
"Aristida kelleri Hack.","11","5.727013","0.007753","0.002338","1.5e-05"
"Impatiens calcicola Craib","2","5.727011","0.000461","0.000326","8.1e-05"
"Impatiens vaughanii Hook.fil.","3","5.710908","0.006769","0.003908","5.4e-05"
"Impatiens salaengensis T.Shimizu","4","5.720226","0.003125","0.001563","4e-05"
"Petrocosmea kerrii Craib","8","5.709142","0.013854","0.004898","2e-05"
"Neanotis indica (DC.) W.H.Lewis","2","5.690322","0.012184","0.008615","8.1e-05"
"Manettia alba (Aubl.) Wernham","19","5.70901","0.010065","0.002309","9e-06"
"Hedyotis verticillata (L.) Lam.","13","5.7074","0.016934","0.004697","1.2e-05"
"Gigantochloa atter (Hassk.) Kurz","4","5.706521","0.004513","0.002256","4e-05"
"Microstegium geniculatum (Hayata) Honda","6","5.703721","0.012163","0.004966","2.7e-05"
"Loxonia hirsuta Jack","8","5.705106","0.004605","0.001628","2e-05"
"Hedyotis uncinella Hook. & Arn.","48","5.712312","0.01032","0.00149","3e-06"
"Grewia kakothamnos K.Schum.","8","5.711454","0.003938","0.001392","2e-05"
"Cortaderia araucana Stapf","22","5.68602","0.01266","0.002699","7e-06"
"Eulalia quadrinervis (Hack.) Kuntze","75","5.706276","0.014941","0.001725","2e-06"
"Didymocarpus tristis Craib","3","5.719817","0.002803","0.001618","5.4e-05"
"Impatiens kerriae Craib","2","5.70725","0.010335","0.007308","8.1e-05"
"Cymbalaria longipes (Boiss. & Heldr.) A.Chev.","7","5.706592","0.006858","0.002592","2.3e-05"
"Grewia microcarpa K.Schum.","9","5.715423","0.005514","0.001838","1.8e-05"
"Impatiens racemosa DC.","17","5.676581","0.025431","0.006168","1e-05"
"Chondrosum simplex (Lag.) Kunth","11","5.675049","0.009054","0.00273","1.5e-05"
"Polytrias indica (Houtt.) Veldkamp","20","5.712858","0.008283","0.001852","8e-06"
"Impatiens tapanuliensis Grey-Wilson","4","5.697391","0.010113","0.005057","4e-05"
"Mollia glabrescens Benth.","4","5.702562","0.011947","0.005973","4e-05"
"Chaerophyllum azorellaceum (Buwalda) K.F.Chung","4","5.652353","0.011308","0.005654","4e-05"
"Dactyloctenium geminatum Hack.","25","5.713909","0.005594","0.001119","6e-06"
"Stipa keniensis (Pilg.) Freitag","2","5.697078","0.00783","0.005537","8.1e-05"
"Stenosemis caffra (Eckl. & Zeyh.) Sond.","4","5.702945","0.003023","0.001512","4e-05"
"Gigantochloa levis (Blanco) Merr.","9","5.711113","0.008358","0.002786","1.8e-05"
"Elytrophorus globularis Hack.","20","5.721966","0.005841","0.001306","8e-06"
"Panicum rivale Swallen","6","5.715646","0.005053","0.002063","2.7e-05"
"Bambusa polymorpha Munro","2","5.714376","0.008163","0.005772","8.1e-05"
"Phalaris lemmonii Vasey","23","5.715565","0.019522","0.004071","7e-06"
"Pedicularis ingens Maxim.","18","5.663518","0.006644","0.001566","9e-06"
"Draba glomerata Royle","37","5.657499","0.016876","0.002774","4e-06"
"Lomatium parvifolium (Hook. & Arn.) Jeps.","7","5.706904","0.02536","0.009585","2.3e-05"
"Solanum pluviale Standl.","2","5.681025","0.001447","0.001023","8.1e-05"
"Notopterygium forbesii H.Boissieu","29","5.689154","0.018934","0.003516","6e-06"
