"species","n","mean","sd","se"
"Primula tschuktschorum Kjellm.",28,490.035714285714,118.771639632331,22.445730091038
"Cleistogenes squarrosa (Trin.) Keng",141,1006.60992907801,223.952156020931,18.8601738420016
"Cardamine conferta Jurtzev",2,488.5,47.3761543394987,33.5
"Erysimum hieraciifolium L.",357,833.364145658263,251.704965182199,13.3216394270169
"Erysimum robustum D.Don",5,1260.6,319.654970241353,142.954048561067
"Bupleurum longiradiatum Turcz.",66,974.606060606061,188.119755539503,23.155941192025
"Hordeum brachyantherum Nevski",264,1270.11742424242,467.266622417308,28.7582726191117
"Arabis stelleri DC.",21,851.047619047619,227.727134129966,49.6941347593301
"Dupontia fisheri R.Br.",215,323.395348837209,96.6255755347645,6.5898095562786
"Helictotrichon desertorum (Less.) Pilg.",86,851.453488372093,109.932455944735,11.8543215895856
"Poa attenuata Trin.",273,877.923076923077,234.92204107877,14.2181287291623
"Poa sibirica Roshev.",142,710.683098591549,201.797678669929,16.934485008735
"Poa urssulensis Trin.",64,801.53125,217.597704290965,27.1997130363707
"Festuca valesiaca Schleich. ex Gaudin",330,1021.39393939394,203.99645973952,11.2296355193635
"Elymus confusus (Roshev.) Tzvelev",78,683.217948717949,157.777720303942,17.8648089199843
"Trisetum sibiricum Rupr.",335,760.023880597015,236.656841240337,12.9299444777067
"Helictotrichon hookeri (Scribn.) Henrard",119,893.159663865546,140.44807130071,12.8748535871872
"Festuca lenensis Drobow",106,666.896226415094,193.48738997894,18.7931566430951
"Echinops sphaerocephalus L.",170,991.388235294118,236.130246584162,18.1103631937948
"Leymus secalinus (Georgi) Tzvelev",178,1124.44943820225,320.126105492448,23.9944660541422
"Xeranthemum annuum L.",78,1164.52564102564,158.060708734611,17.8968510500819
"Carlina vulgaris L.",267,886.625468164794,173.574782336663,10.6226041693128
"Draba eriopoda Turcz.",20,849.6,178.619383636061,39.9405083909346
"Smelowskia calycina (Stephan) C.A.Mey.",31,877.870967741935,270.854172564683,48.646845468692
"Chorispora tenella (Pall.) DC.",135,1208.72592592593,318.489214176416,27.4111871655988
"Ferulopsis hystrix (Bunge ex Ledeb.) Pimenov",27,934.407407407407,239.601794532136,46.1113868571487
"Primula algida Adams",62,936.774193548387,215.651921981366,27.3878214794686
"Primula nivalis Pall.",48,673.791666666667,127.063388156971,18.3400203391433
"Euphrasia pectinata Ten.",201,1021.45771144279,222.635597901001,15.7035042913529
"Stipa capillata L.",323,1041.38390092879,212.915289458875,11.8469236101982
"Eragrostis pilosa (L.) P.Beauv.",501,1440.66866267465,614.225715837434,27.4415812086977
"Lepidium latifolium L.",221,1167.43891402715,370.013847562367,24.8898248657103
"Lepidium draba L.",167,1261.61077844311,415.544770184518,32.1558197326838
"Lepidium perfoliatum L.",107,1212.65420560748,310.831268393949,30.0491929092777
"Sinapis alba L.",231,1096.45454545455,430.415983180313,28.3192925671262
"Crambe aspera M.Bieb.",11,1153.81818181818,126.396849788132,38.1100841300133
"Crambe tataria Sebeók",36,1027.88888888889,126.60732946009,21.1012215766817
"Cardamine quinquefolia (M.Bieb.) Schmalh.",52,961.788461538462,158.158190422079,21.9325948154387
"Draba sibirica (Pall.) Thell.",82,762.829268292683,199.202719803811,21.9982603461949
"Arabis sagittata (Bertol.) DC.",160,1053.01875,216.594815523445,17.123323660952
"Digitaria sanguinalis (L.) Scop.",223,1316.82062780269,244.884389206584,16.3986716181199
"Erysimum leucanthemum (Stephan) B.Fedtsch.",28,1150.32142857143,151.608182514306,28.6512534039531
"Alyssum lenense Adams",89,928.808988764045,145.608197540562,15.4344380704543
"Phalaris arundinacea L.",1284,989.106697819315,329.500134397136,9.19545205242181
"Leptaleum filifolium (Willd.) DC.",52,1830.38461538462,419.248447743272,58.139299057579
"Hierochloe alpina (Sw. ex Willd.) Roem. & Schult.",418,545.476076555024,149.280884241477,7.30156671919296
"Hierochloe odorata (L.) P.Beauv.",569,779.107205623902,248.503246430947,10.4177980300006
"Stipa lessingiana Trin. & Rupr.",142,1109.11267605634,164.768959179513,13.8271038969395
"Calamagrostis purpurea (Trin.) Trin.",476,670.676470588235,152.218611328165,6.97692861121251
"Trisetum flavescens (L.) P.Beauv.",245,972.367346938776,245.393970114899,15.6776456698705
"Eragrostis minor Host",405,1237.83456790123,353.839281900645,17.5824152764345
"Melica altissima L.",101,975.554455445545,140.651162472802,13.9953137506705
"Aeluropus littoralis (Gouan) Parl.",136,1609.375,469.959792409395,40.2987197360392
"Glyceria nemoralis (R.Uechtr.) R.Uechtr. & Koern.",42,878.285714285714,144.792582634825,22.3419805502166
"Festuca beckeri (Hack.) Trautv.",84,924.333333333333,164.337907346919,17.9307357135214
"Bromus tectorum L.",432,1189.8287037037,365.088551455512,17.5653311217409
"Bromus riparius Rehmann",127,994.007874015748,150.789956723314,13.3804449653007
"Bromus squarrosus L.",256,1149.1640625,244.252465894591,15.2657791184119
"Agropyron cristatum (L.) Gaertn.",369,1038.73441734417,247.012849367082,12.8589753068269
"Agropyron desertorum (Fisch. ex Link) Schult.",70,1109.9,183.537789814128,21.9369617279849
"Agropyron fragile (Roth) P.Candargy",35,1182.42857142857,143.913022284967,24.3257406189959
"Thinopyrum intermedium subsp. intermedium",36,1093.33333333333,283.352279478592,47.2253799130987
"Elymus hispidus (Opiz) Melderis",86,1243.8023255814,292.76820061039,31.570006977599
"Eremopyrum triticeum (Gaertn.) Nevski",68,1176.72058823529,244.228596464444,29.6170676476251
"Secale sylvestre Host",41,1140.85365853659,196.34033729415,30.6632090857051
"Hordeum brevisubulatum (Trin.) Link",196,977.362244897959,255.137723297229,18.2241230926592
"Leymus racemosus (Lam.) Tzvelev",78,1027.17948717949,158.931067601914,17.995399785773
"Psathyrostachys juncea (Fisch.) Nevski",78,1050.92307692308,294.514778992422,33.347232046929
"Onopordum acanthium L.",197,1039.57868020305,312.982868006535,22.2991060422209
"Epilobium parviflorum Schreb.",400,1048.2425,295.92961076931,14.7964805384655
"Circaea lutetiana L.",270,903.251851851852,172.836008335147,10.5184645015901
"Chaerophyllum aromaticum L.",91,819.307692307692,124.932576688183,13.096492575482
"Chaerophyllum hirsutum L.",105,916.952380952381,162.327090311766,15.8415019276776
"Chaerophyllum magellense Ten.",4,1091.75,113.085144913026,56.5425724565128
"Chaerophyllum prescottii DC.",40,881.25,94.5398437235965,14.948061790147
"Physospermum cornubiense (L.) DC.",79,1186,160.964879112471,18.1099637963461
"Pleurospermum uralense Hoffm.",122,789.877049180328,189.787161252664,17.1825222333017
"Trinia hispida Hoffm.",28,1156.07142857143,89.6457755801414,16.9414591623258
"Falcaria vulgaris Bernh.",176,1003.60795454545,227.932420421538,17.1810526385405
"Pimpinella tragium Vill.",106,1232.34905660377,260.085555244271,25.2617422812099
"Sium sisaroideum DC.",54,1083.46296296296,180.085484204707,24.5065303546429
"Kadenia dubia (Schkuhr) Lavrova & V.N.Tikhom.",102,855.892156862745,111.253070431563,11.0156954336423
"Cenolophium denudatum (Fisch. & Hornem.) Tutin",85,821.105882352941,138.78881040472,15.0537600906013
"Conioselinum tataricum Hoffm.",168,766.494047619048,216.664424902311,16.7160232900183
"Conioselinum vaginatum Thell.",11,654.818181818182,176.722844127078,53.2839423503619
"Thysselinum palustre (L.) Hoffm.",89,797.044943820225,94.6983140524255,10.0380012135748
"Xanthoselinum alsaticum (L.) Schur",91,959.736263736264,109.837236669622,11.5140709708201
"Pastinaca sativa L.",235,928.114893617021,191.461315834277,12.4895591222451
"Pastinaca umbrosa Stev. ex DC.",1,1159,NA,NA
"Pastinaca clausii (Ledeb.) Calest.",19,1130.68421052632,87.9021252628797,20.1661305759656
"Primula cortusoides L.",57,820.859649122807,63.5321736817798,8.41504197561935
"Androsace filiformis Retz.",334,821.595808383234,202.75445907074,11.0942303979573
"Androsace maxima L.",269,1137.18959107807,354.992113276147,21.644251148124
"Lysimachia nummularia L.",283,850.802120141343,153.94215684816,9.15091137500289
"Glaux maritima L.",426,1064.97183098592,353.319923888258,17.1184062468699
"Polemonium boreale Adams",177,489.435028248588,141.727160714636,10.6528657411274
"Salvia austriaca Jacq.",18,1041.27777777778,81.5113168292712,19.2124016244743
"Salvia nutans L.",44,1037.13636363636,93.0797584742899,14.0323015652783
"Salvia pratensis L.",259,954.34749034749,190.216978573091,11.8195079465417
"Scopolia carniolica Jacq.",17,865.470588235294,85.3867068452833,20.7093183145149
"Linaria incompleta Kuprian.",9,1038.11111111111,218.941455898857,72.980485299619
"Galium humifusum M.Bieb.",104,1197.20192307692,249.130775491983,24.4292824167331
"Galium rubioides L.",149,925.221476510067,157.496325381312,12.9026017116824
"Galium rivale (Sm.) Griseb.",80,901.9875,220.14738985392,24.6132264391256
"Rapistrum perenne (L.) All.",25,932.64,126.765163458525,25.3530326917051
"Rubia tinctorum L.",42,1403.71428571429,311.76134444235,48.1058198361402
"Erysimum aureum M.Bieb.",19,1063.31578947368,111.804915729527,25.6498067924257
"Erysimum canum (Piller & Mitterp.) Polatschek",17,976.823529411765,86.6308513854314,21.0110676881953
"Erysimum siliculosum (M.Bieb.) DC.",17,1264.76470588235,122.948937272636,29.8194973489717
"Lupinus arcticus S.Watson",197,578.350253807107,141.423932688849,10.0760380017692
"Polypogon viridis (Gouan) Breistr.",155,1516.82580645161,320.104693677113,25.711427723387
"Setaria megaphylla (Steud.) T.Durand & Schinz",145,1576.9724137931,244.47551413484,20.3025863838176
"Bunium pachypodum P.W.Ball",19,1710.89473684211,156.504843637094,35.9046735573015
"Cardamine macrophylla Willd.",185,923.4,298.848354739381,21.971768019307
"Bunium pinnatifolium Kljuykov",1,1805,NA,NA
"Androsace lactiflora Pall.",11,771.272727272727,132.320135209341,39.8960218816798
"Crypsis aculeata (L.) Aiton",108,1408.24074074074,324.944535033357,31.267802462201
"Helictotrichon compressum (Heuff.) Henrard",5,1192.4,111.594354695925,49.9065126010624
"Melica ciliata L.",203,1187.12807881773,296.061144590758,20.7794187367309
"Festuca arundinacea Schreb.",265,1095.78113207547,313.694549039664,19.2701029652494
"Bromus scoparius L.",79,1508.35443037975,279.163679492997,31.4083678175561
"Eremopyrum orientale (L.) Jaub. & Spach",70,1396.7,363.803831118134,43.4828747137852
"Aegilops biuncialis Vis.",80,1507,291.515811499875,32.5924585514867
"Aegilops cylindrica Host",93,1264.44086021505,238.561744006871,24.7377004745771
"Hordeum bulbosum L.",107,1497.6261682243,328.964571223232,31.8022054604759
"Rapistrum rugosum (L.) All.",151,1427.86092715232,270.186208375757,21.9874418095331
"Alyssum minutum Schlecht. ex DC.",52,1351.28846153846,185.436457753737,25.7154098758273
"Alyssum simplex Rudolphi",102,1384.28431372549,216.998214960536,21.4860249373499
"Elaeosticta lutea (Hoffm.) Kljuykov, Pimenov & Tikhom.",16,1151,85.0999412455731,21.2749853113933
"Ferula tatarica Fisch. ex Spreng.",28,1077.64285714286,110.285224249809,20.8419483321418
"Alcea rugosa Alef.",29,1150,75.6467353653056,14.0472461056504
"Chaerophyllum nodosum (L.) Crantz",35,1346.45714285714,182.897326204549,30.9152906840488
"Orlaya daucoides (L.) Greuter",90,1496.13333333333,217.323876773194,22.9079480180352
"Orlaya kochii Heywood",20,1556,185.485422891566,41.4758014420838
"Rumia crithmifolia (Willd.) Koso-Pol.",2,1101.5,150.613744392735,106.5
"Crithmum maritimum L.",68,1294.23529411765,344.087073223644,41.7266866856095
"Seseli gummiferum Pall. ex Sm.",2,1115.5,116.67261889578,82.5
"Laserpitium hispidum M.Bieb.",19,1054.21052631579,122.26727505636,28.0500366354087
"Salvia viridis L.",64,1575.796875,254.639812825476,31.8299766031845
"Salvia scabiosifolia Lam.",2,1217,22.6274169979695,16
"Salvia sclarea L.",103,1340.49514563107,280.136446928586,27.6026643039654
"Orobanche hederae Duby",85,1255.35294117647,241.048785117707,26.1454116561076
"Crucianella angustifolia L.",129,1418.97674418605,240.850428985381,21.2056978489094
"Cortusa matthioli L.",77,933.155844155844,355.99708251817,40.56963274172
"Cortusa brotheri Pax ex Lipsky",14,1086.57142857143,197.137482009857,52.6872082694427
"Cortusa turkestanica Losinsk.",2,1216,352.139177030901,249
"Galium verticillatum Danthoine ex Lam.",52,1374.28846153846,169.208229593872,23.4649595396612
"Crupina vulgaris (Pers.) Cass.",145,1323.67586206897,210.896133030464,17.513970566813
"Carthamus lanatus L.",158,1388.32911392405,283.720335143134,22.5715779291899
"Clypeola jonthlaspi L.",100,1464.63,245.837741306141,24.5837741306141
"Orobanche crenata Forssk.",75,1550.77333333333,338.234349164828,39.0559385078983
"Centaurea iberica Trevis. ex Spreng.",59,1430.93220338983,451.973445375247,58.8419306456543
"Carthamus oxyacanthus M.Bieb.",16,2092.125,462.086553941286,115.521638485322
"Cynosurus echinatus L.",186,1354.49462365591,249.261118862016,18.2767119840546
"Sorghum halepense (L.) Pers.",71,1747.71830985915,355.686386064168,42.2122079050212
"Polypogon fugax Nees ex Steud.",158,1295.35443037975,220.654587143301,17.5543364088641
"Poa badensis Haenke ex Willd.",31,915.870967741935,118.323776685129,21.2515776484812
"Poa longifolia Trin.",12,939.166666666667,96.043392970747,27.7253393927729
"Festuca drymeja Mert. & W.D.J.Koch",41,1175.46341463415,192.287817809784,30.0303118727049
"Bromus arvensis L.",86,1149,209.679026413342,22.6102709007477
"Lolium rigidum Gaudin",176,1510.38068181818,358.124044705328,26.9946155611827
"Salvia aethiopis L.",75,1192.09333333333,189.38058159348,21.8677859524567
"Linaria cretacea Fisch. ex Spreng.",12,1068.91666666667,66.0336805705768,19.0622816265021
"Crambe cordifolia Steven",3,1646,527.028462229508,304.280024538801
"Cardamine tenera J.G.Gmel. ex C.A.Mey.",14,1146.21428571429,150.570800403219,40.241739111512
"Cardamine uliginosa M.Bieb.",25,1062.08,205.52492144101,41.104984288202
"Draba bruniifolia Steven",17,1005.58823529412,190.718070336665,46.2559263948264
"Draba olympica Sibth. ex DC.",2,1430.5,170.412734265958,120.5
"Draba hispida Willd.",12,907.083333333333,162.119180814236,46.7997763419502
"Draba scabra C.A.Mey.",3,734.333333333333,23.7135685491099,13.6910351852752
"Arabis nordmanniana Rupr.",4,1046.25,121.211591854905,60.6057959274523
"Fibigia clypeata (L.) Medik.",32,1451.59375,375.38477974327,66.3592808276712
"Fibigia eriocarpa (DC.) Boiss.",4,1487,74.6592258197204,37.3296129098602
"Chaerophyllum roseum M.Bieb.",11,888.454545454545,114.312172262068,34.4664167603411
"Anthriscus cerefolium (L.) Hoffm.",44,1083.29545454545,159.579764927159,24.0575547452955
"Anthriscus schmalhausenii (Albov) Koso-Pol.",5,1056,116.281984847181,52.0028845353794
"Astrodaucus orientalis (L.) Drude",42,1295.52380952381,263.363074813797,40.6378047000859
"Caucalis platycarpos L.",119,1205.14285714286,252.836796215624,23.1775111084291
"Eleutherospermum cicutarium (M.Bieb.) Boiss.",11,1055,119.723013660699,36.0978468257394
"Bilacunaria microcarpa (M.Bieb.) Pimenov & V.N.Tikhom.",15,1223.6,171.43461894095,44.2642282747808
"Apium graveolens L.",166,1222.70481927711,396.369131111198,30.7642109485719
"Bunium paucifolium DC.",12,1436.08333333333,305.115018054543,88.079118903794
"Pimpinella aromatica M.Bieb.",4,1137.5,77.8652682522831,38.9326341261415
"Pimpinella rhodantha Boiss.",14,1033.71428571429,115.125636102095,30.7686204806039
"Seseli tortuosum L.",66,1306.60606060606,203.797628036916,25.0857538931155
"Cymbocarpum anethoides DC.",6,1417,108.146197344151,44.1505001859171
"Pastinaca pimpinellifolia M.Bieb.",8,1154.25,204.907470406941,72.4457309202649
"Heracleum leskovii Grossh.",7,891.142857142857,117.577532677277,44.4401301760923
"Heracleum mantegazzianum Sommier & Levier",4,1093,193.786824457529,96.8934122287647
"Heracleum scabrum Albov",3,1186.66666666667,30.9892454463372,17.8916492004262
"Heracleum sosnowskyi Manden.",11,1040.54545454545,138.635034270825,41.8000355885807
"Primula auriculata Lam.",21,1118.47619047619,339.906990079289,74.1737862515689
"Androsace albana Stev.",8,899.25,155.407069153424,54.9446962213565
"Linaria meyeri Kuprian.",1,980,NA,NA
"Poa versicolor Besser",181,848.292817679558,251.844170080793,18.7194297387529
"Asperula taurina L.",28,1037.39285714286,112.522702001012,21.2647918816933
"Deschampsia atropurpurea (Wahlenb.) Scheele",92,807.097826086957,226.680006815175,23.6330243997599
"Puccinellia vaginata (Lange) Fernald & Weath.",44,340.704545454545,86.4131717849086,13.0272758070485
"Xeranthemum cylindraceum Sibth. & Sm.",67,1201.61194029851,171.512872140299,20.9536322893344
"Xeranthemum inapertum M.Bieb.",9,1610.77777777778,123.105420044954,41.0351400149845
"Draba stenoloba Ledeb.",103,698.038834951456,153.10267747368,15.0856550680162
"Dactyloctenium aegyptium (L.) Willd.",326,1924.62883435583,486.191276347891,26.9276443123236
"Schismus arabicus Nees",45,1906.6,571.05681137535,85.1281232833038
"Nicotiana glauca Graham",93,1743.41935483871,193.654910611446,20.0810787751408
"Eragrostis aspera (Jacq.) Nees",198,1934.26767676768,330.940521080529,23.5189187218226
"Microcos tomentosa Sm.",32,1646.625,136.223192094871,24.0810857212902
"Prangos acaulis (DC.) Bornm.",7,1783.71428571429,140.866028889999,53.2423543743111
"Gongylosciadium falcarioides (Bornm. & H.Wolff) Rech.fil.",2,1545,363.452885529885,257
"Tetrataenium sprengelianum (Wight & Arn.) Manden.",1,1512,NA,NA
"Notobubon galbanum (L.) Magee",5,1902.2,284.103326274086,127.054870036532
"Withania somnifera (L.) Dunal",168,2042.99404761905,460.508863256734,35.5290301438745
"Oldenlandia corymbosa L.",179,1784.48603351955,398.084929077826,29.7542645888433
"Oldenlandia herbacea DC.",8,1704.75,304.277011947995,107.578169253804
"Bromus pumpellianus Scribn.",457,643.81181619256,244.276796085272,11.4267865560324
"Bromus korotkiji Drobow",1,1133,NA,NA
"Heracleum lehmannianum Bunge",6,1311,224.13388855771,91.5022768387031
"Prangos uloptera DC.",18,1589.22222222222,259.113546665086,61.0736486480596
"Psammogeton canescens (DC.) Vatke",7,2139.57142857143,296.633251194612,112.116830464785
"Grammosciadium platycarpum Boiss. & Hausskn.",2,1517.5,348.603643124968,246.5
"Milium vernale M.Bieb.",72,1347.41666666667,235.169447450311,27.7149851700014
"Alopecurus myosuroides Huds.",140,1343.65714285714,377.677963605526,31.9196137858412
"Ferula akitschkensis B.Fedtsch. ex Koso-Pol.",7,1320.14285714286,162.38681039566,61.3764452148451
"Bromus madritensis L.",161,1510.13043478261,332.848823237269,26.2321621297731
"Alfredia nivea Kar. & Kir.",8,1155.875,321.276666486335,113.588454754748
"Elymus nodosus (Steven ex Griseb.) Melderis",8,1210.625,143.332717329795,50.6757681948962
"Dasypyrum villosum (L.) Borbás",38,1376,231.843609917245,37.6099998808616
"Prangos ferulacea (L.) Lindl.",32,1356.1875,293.576328207625,51.8974531178647
"Prangos goniocarpa (Boiss.) Zohary",1,2055,NA,NA
"Ferula ovina (Boiss.) Boiss.",23,1566.08695652174,300.717764545169,62.7039884706892
"Ferula lapidosa Korovin",2,1356.5,37.476659402887,26.5
"Alyssum hirsutum M.Bieb.",33,1184.84848484848,241.428964864942,42.0273882834997
"Alyssum umbellatum Desv.",13,1514.38461538462,185.410148257648,51.4235228103331
"Pimpinella peregrina L.",49,1429.79591836735,202.359928880019,28.9085612685742
"Tordylium maximum L.",111,1250.12612612613,209.603483537894,19.894682233757
"Salvia tomentosa Mill.",13,1313.76923076923,177.202875186491,49.1472348188106
"Salvia virgata Jacq.",25,1381.36,194.799871663202,38.9599743326404
"Elymus stipifolius (Trautv.) Melderis",10,1077.3,129.700552556006,41.0149159859353
"Oplismenus undulatifolius (Ard.) Roem. & Schult.",172,1276.36046511628,264.37603525754,20.1584837034885
"Eragrostis barrelieri Daveau",56,1826,606.589182531008,81.0588891269397
"Alopecurus textilis Boiss.",14,1099.5,269.996794852771,72.1596787047256
"Trisetum turcicum Chrtek",2,1026,77.7817459305202,55
"Daucus broteri Ten.",6,1535.5,264.201249050795,107.859708263404
"Daucus muricatus Herb. ex Guss.",1,1721,NA,NA
"Melica uniflora Retz.",219,988.767123287671,228.098573606097,15.4134732145246
"Phalaris minor Retz.",143,1662.00699300699,333.15923732585,27.8601750273798
"Stipa splendens Trin.",66,1112.19696969697,256.430780565527,31.5644471128048
"Eremopyrum bonaepartis (Spreng.) Nevski",36,1885.97222222222,377.770791135208,62.9617985225346
"Polypogon maritimus Willd.",93,1523.65591397849,267.887894082891,27.7786805767019
"Taeniatherum caput-medusae (L.) Nevski",112,1464.83928571429,230.99032987721,21.8265345755668
"Aegilops juvenalis (Thell.) Eig",4,1985.75,255.524786795071,127.762393397536
"Cardamine bipinnata (C.A.Mey.) O.E.Schulz",5,835.4,124.546376904348,55.6988330218865
"Draba siliquosa M.Bieb.",21,825.095238095238,116.540510022011,25.4312242240298
"Draba stenocarpa Hook.f. & Thomson",26,1067.42307692308,252.745591150773,49.5674885097053
"Erysimum ischnostylum Freyn & Sint. ex Freyn",10,1606.5,226.059603743005,71.4863234783021
"Chorispora bungeana Fisch. & C.A.Mey.",31,1174.54838709677,396.020945465403,71.1274615192427
"Chorispora macropoda Trautv.",25,1107.16,211.903216901805,42.380643380361
"Chaerophyllum humile M.Bieb.",7,841.857142857143,138.126063882996,52.2067449443755
"Pimpinella affinis Ledeb.",15,1196.33333333333,136.842801714056,35.3326594724601
"Oenanthe silaifolia M.Bieb.",46,1216.76086956522,244.07204626527,35.9864599440799
"Arafoe aromatica Pimenov & Lavrova",2,874.5,21.920310216783,15.5
"Ferula oopoda (Boiss. & Buhse) Boiss.",4,1783.25,428.503111618418,214.251555809209
"Ferula szowitsiana DC.",12,1815.5,513.259902264659,148.165371368371
"Heracleum apiifolium Boiss.",9,969.333333333333,182.851032263972,60.9503440879906
"Heracleum grandiflorum Stev. ex M.Bieb.",4,1097.5,80.0895332320855,40.0447666160428
"Heracleum roseum Stev.",4,866.25,134.984875696008,67.4924378480039
"Primula juliae Kusnezowa",1,1083,NA,NA
"Torilis leptophylla (L.) Rchb.fil.",135,1565.97777777778,286.063464064597,24.6204229395686
"Prangos pabularia Lindl.",26,1458.69230769231,230.034565964469,45.1134900251413
"Bunium longipes Freyn",2,1888.5,167.584307141212,118.5
"Mediasia macrophylla (Regel & Schmalh.) Pimenov",5,1201.4,174.076994459348,77.8495985859914
"Dimorphosciadium gayoides (Regel & Schmalh.) Pimenov",3,1018.33333333333,119.801224256405,69.1672690736819
"Ferula ferganensis Lipsky ex Korovin",2,1319,165.462986797652,117
"Ferula potaninii Korovin ex Pavlov",1,1054,NA,NA
"Ferula violacea Korovin",1,1564,NA,NA
"Salvia ringens Sm.",15,1234.06666666667,119.658721052038,30.8957489242016
"Physochlaina orientalis (M.Bieb.) G.Don",7,1058.85714285714,115.704261764536,43.7321003227544
"Phelipanche purpurea (Jacq.) Soják",45,1042.66666666667,179.924226475278,26.8215200798527
"Sporobolus fertilis (Steud.) Clayton",138,1280.21739130435,152.368442195511,12.9704631500465
"Cousinia umbrosa Bunge",3,1300,195.317689931045,112.766720859185
"Rhabdosciadium aucheri Boiss.",3,1619.33333333333,113.544411281812,65.5548964185319
"Grammosciadium scabridum Boiss.",3,1697,165.755844542508,95.6991814663706
"Heptaptera anisoptera (DC.) Tutin",7,1814.85714285714,116.268982065193,43.94554453359
"Pimpinella aurea DC.",13,1601,339.272997255406,94.0973990757476
"Ferulago humilis Boiss.",6,1729,147.4381226142,60.1913615064488
"Ainsworthia trachycarpa Boiss.",8,1881.375,99.6765304085456,35.2409752885148
"Semenovia transiliensis Regel & Herder",14,1088.35714285714,259.932715300549,69.4699403048935
"Lepidium apetalum Willd.",192,1251.67708333333,261.48066088447,18.8707412436913
"Chaerophyllum macrospermum (Willd. ex Spreng.) Fisch. & C.A.Mey.",6,1445.33333333333,189.43882037921,77.3380745673034
"Pimpinella peucedanifolia Fisch. ex Ledeb.",4,1264.25,94.7712157426153,47.3856078713076
"Chaerophyllum macropodum Boiss.",9,1894.88888888889,236.288724045628,78.7629080152094
"Microstegium fasciculatum (L.) Henrard",21,1478.7619047619,180.370980138687,39.3601747456623
"Microstegium ciliatum (Trin.) A.Camus",45,1349.33333333333,219.648789910372,32.7433083610108
"Pycnocycla aucheriana Decne. ex Boiss.",3,2722.33333333333,400.752209392953,231.374395971359
"Echinops ritro L.",85,1204.77647058824,277.674843094211,30.1180654185754
"Galium glaucum L.",54,1041.33333333333,207.632658208474,28.255225919359
"Pteroselinum austriacum (Jacq.) Rchb.",9,1052.44444444444,159.38092036934,53.1269734564465
"Linaria purpurea (L.) Mill.",17,1213.88235294118,173.654787708596,42.1174724774561
"Eremopoa altaica (Trin.) Roshev.",19,1180.26315789474,186.448635198146,42.7742504731474
"Elymus dentatus (Hook.f.) Tzvelev",20,1105.6,175.324180936494,39.2036786673474
"Aegilops triuncialis L.",250,1523.916,323.249000942682,20.4440618870558
"Lepidium chalepense L.",15,1742.13333333333,523.00571789645,135.03949569228
"Lepidium ferganense Korsh.",5,1435,73.6342311700204,32.9302292734199
"Erysimum czernjajevii N.Busch",7,1487.57142857143,171.213178175491,64.7124986613343
"Cryptospora falcata Kar. & Kir.",3,1663,204,117.779454914684
"Christolea crassifolia Cambess.",41,1098.14634146341,245.928400248488,38.4075634220532
"Parasilaus asiaticus (Korovin) Pimenov",1,1405,NA,NA
"Helosciadium nodiflorum (L.) Koch",53,1264.30188679245,366.605351890603,50.3571178823009
"Komarovia anisosperma Korovin",1,1750,NA,NA
"Lomatocarpa albomarginata (Schrenk) Pimenov & Lavrova",12,1056.58333333333,159.62254245753,46.0790589282938
"Ferula samarkandica Korovin",4,1297.75,96.5759631930568,48.2879815965284
"Ferula varia (Schrenk) Trautv.",4,1507.25,114.424283553216,57.2121417766078
"Dionysia tapetodes Bunge",7,1514.28571428571,133.931219021449,50.6212426169255
"Calamagrostis holmii Lange",64,380.375,96.7443858344048,12.0930482293006
"Salvia atropatana Bunge",4,1730.5,258.679338177598,129.339669088799
"Vulpia unilateralis (L.) Stace",68,1368.58823529412,243.112542901929,29.4817262734458
"Neotorularia korolkowii (Regel & Schmalh.) Hedge & J.Léonard",24,1133.45833333333,254.453033022782,51.9400078674477
"Semenovia pamirica (Lipsky) Manden.",1,1050,NA,NA
"Draba cana Rydb.",198,733.343434343434,215.939320373981,15.3461392643588
"Boschniakia rossica (Cham. & Schlecht) B.Fedtsch.",172,588.831395348837,123.451960741444,9.41312375891355
"Poa macrocalyx Trautv. & C.A.Mey.",60,619.9,114.081995489715,14.7279222877925
"Calamagrostis angustifolia Kom.",27,693.962962962963,174.831673217738,33.6463711983779
"Phippsia concinna (Th.Fr.) Lindeb.",67,300.119402985075,130.880991789333,15.9896580437049
"Alopecurus magellanicus Lam.",231,517,303.853125274581,19.9920678793234
"Poa smirnowii Roshev.",13,686.153846153846,120.04780030877,33.295269193841
"Poa platyantha Kom.",21,550.428571428571,74.5081011894488,16.2590006470514
"Poa paucispicula Scribn. & Merr.",206,608.368932038835,143.517347658232,9.99932742370582
"Poa eminens J.Presl",70,612.642857142857,142.366544241457,17.016056668946
"Diarrhena mandshurica Maxim.",38,1016.84210526316,184.49603032656,29.9292082325588
"Koeleria asiatica Domin",77,455.012987012987,177.275023733307,20.2023638965437
"Beckmannia syzigachne (Steud.) Fernald",663,1036.69532428356,328.598425375676,12.7617053688221
"Danthonia intermedia Vasey",238,1008.57142857143,313.003338341847,20.2889929397443
"Hierochloe pauciflora R.Br.",63,350.47619047619,104.142250287436,13.1206902492952
"Spodiopogon sibiricus Trin.",176,1136.03977272727,197.009277832157,14.850133063367
"Sasa senanensis (Franch. & Sav.) Rehder",46,923.260869565217,175.798550718664,25.9200822071557
"Leymus mollis (Trin.) Pilg.",150,681.72,267.481520907231,21.8397747282102
