"species","n_bio_12","mean_bio_12","sd_bio_12","se_bio_12","within_sp_var_bio_12"
"Paspalum almum Chase","44","7.19174","0.169967","0.025623","0.005305"
"Chasmanthium nitidum (Baldwin ex Elliott) H.O.Yates","17","7.23736","0.08025","0.019463","0.013731"
"Desplatsia dewevrei (De Wild. & T.Durand) Burret","98","7.401667","0.217208","0.021941","0.002382"
"Solanum maglia Schltdl.","8","6.023669","0.822487","0.290793","0.029178"
"Lupinus sericeus Pursh","128","5.933042","0.41668","0.03683","0.001824"
"Stipa hans-meyeri Pilg.","20","6.655098","0.663344","0.148328","0.011671"
"Salvia florida Benth.","8","6.962641","0.463529","0.163882","0.029178"
"Lysimachia decurrens G.Forst.","53","7.264098","0.433944","0.059607","0.004404"
"Axonopus polystachyus G.A.Black","30","7.379357","0.237805","0.043417","0.007781"
"Nierembergia browallioides Griseb.","15","6.611883","0.682291","0.176167","0.015562"
"Corchorus trilocularis L.","72","6.451676","0.862185","0.101609","0.003242"
"Gasteranthus villosus L.E.Skog & L.P.Kvist","3","7.285558","0.645177","0.372493","0.077809"
"Aristida ramosissima Engelm. ex A.Gray","17","7.072428","0.157219","0.038131","0.013731"
"Salvia aspera M.Martens & Galeotti","4","6.605099","0.583154","0.291577","0.058357"
"Chrysopogon serrulatus Trin.","48","6.669662","0.54469","0.078619","0.004863"
"Salvia guaranitica A.St.-Hil. ex Benth.","30","7.323336","0.276154","0.050419","0.007781"
"Stipa frigida Phil.","7","3.41922","1.04275","0.394122","0.033347"
"Arthrostylidium excelsum Griseb.","9","7.462063","0.51013","0.170043","0.025936"
"Bromus lanatipes (Shear) Rydb.","55","5.985633","0.372055","0.050168","0.004244"
"Setaria oblongata (Griseb.) Parodi","21","6.53671","0.375981","0.082046","0.011116"
"Seemannia nematanthodes (Kuntze) K.Schum.","13","6.659943","0.43421","0.120428","0.017956"
"Lupinus pulvinaris Ulbr.","1","6.784457",NA,NA,"0.233428"
"Digitaria aequatoriensis (Hitchc.) Henrard","9","6.747075","0.21096","0.07032","0.025936"
"Chusquea talamancensis Widmer & L.G.Clark","1","8.213382",NA,NA,"0.233428"
"Deprea orinocensis (Kunth) Raf.","14","7.823845","0.458303","0.122487","0.016673"
"Harpochloa falx (L.f.) Kuntze","26","6.429035","0.314716","0.061721","0.008978"
"Setaria barbata (Lam.) Kunth","143","7.148244","0.452694","0.037856","0.001632"
"Coronanthera clarkeana Schltr.","1","7.53743",NA,NA,"0.233428"
"Lupinus formosus Greene","35","6.303964","0.606568","0.102529","0.006669"
"Cymopterus purpurascens (A.Gray) M.E.Jones","49","5.544547","0.294231","0.042033","0.004764"
"Panicum sabulorum Lam.","26","7.252904","0.280961","0.055101","0.008978"
"Pappophorum caespitosum R.E.Fr.","64","6.170616","0.694171","0.086771","0.003647"
"Salvia areolata Epling","1","7.30317",NA,NA,"0.233428"
"Aristida mendocina Phil.","63","6.183358","0.714846","0.090062","0.003705"
"Muhlenbergia flavida Vasey","17","6.761895","0.427821","0.103762","0.013731"
"Menonvillea purpurea (Hastings) Rollins","2","6.362517","0.27874","0.197099","0.116714"
"Panicum pyrularium Hitchc. & Chase","21","7.638739","0.441806","0.09641","0.011116"
"Phialiphora capitulata Groeninckx","2","7.411798","0.241026","0.170431","0.116714"
"Impatiens andringitrensis H.Perrier","2","7.29758","0.231204","0.163486","0.116714"
"Gayophytum diffusum Torr. & A.Gray","87","6.137869","0.529037","0.056719","0.002683"
"Lycianthes sanctaeclarae (Greenm.) D' Arcy","10","8.087292","0.342266","0.108234","0.023343"
"Sphaeralcea cordobensis Krapov.","13","6.422586","0.410626","0.113887","0.017956"
"Melinis minutiflora P.Beauv.","95","7.261686","0.371931","0.038159","0.002457"
"Codonanthe luteola Wiehler","1","7.857481",NA,NA,"0.233428"
"Croton orinocensis Müll.Arg.","12","7.807215","0.229828","0.066346","0.019452"
"Solanum sciadostylis (Sendtn.) Bohs","25","7.40898","0.218602","0.04372","0.009337"
"Oenothera macrocarpa Nutt.","17","6.642498","0.301605","0.07315","0.013731"
"Ischaemum afrum (J.F.Gmel.) Dandy","44","6.490317","0.363971","0.054871","0.005305"
"Croton heptalon (Kuntze) B.W.van Ee & P.E.Berry","10","6.697555","0.247911","0.078396","0.023343"
"Cardamine cordifolia A.Gray","70","6.100857","0.469347","0.056098","0.003335"
"Chusquea patens L.G.Clark","3","8.168452","0.202889","0.117138","0.077809"
"Muhlenbergia lucida Swallen","6","6.425977","0.232547","0.094937","0.038905"
"Brachiaria decumbens Stapf","52","7.323948","0.458801","0.063624","0.004489"
"Clarkia lassenensis (Eastw.) H. & Lewis","18","6.350784","0.679585","0.16018","0.012968"
"Salvia squalens Kunth","6","6.3406","0.994873","0.406155","0.038905"
"Lycianthes glandulosa (Ruiz & Pav.) Bitter","30","7.578112","0.325474","0.059423","0.007781"
"Lycianthes pseudolycioides (Chodat & Hassl.) Bitter","16","7.376201","0.278865","0.069716","0.014589"
"Episcia cupreata (Hook.fil.) Hanst.","29","7.740948","0.45092","0.083734","0.008049"
"Setaria acromelaena (Hochst.) T.Durand & Schinz","8","6.643059","0.307844","0.108839","0.029178"
"Oenothera canescens Torr.","33","6.113173","0.18846","0.032807","0.007074"
"Solanum longiconicum Bitter","4","8.138106","0.148538","0.074269","0.058357"
"Apeiba glabra Aubl.","47","7.839771","0.309296","0.045115","0.004967"
"Muhlenbergia virletii (E.Fourn.) Soderstr.","18","6.753309","0.398812","0.094001","0.012968"
"Sibara laxa (S.Watson) Greene","17","4.860147","0.591933","0.143565","0.013731"
"Bakeridesia pittieri (J.D.Sm.) D.M.Bates","8","7.084923","0.432803","0.153019","0.029178"
"Chamaecrista campestris H.S.Irwin & Barneby","26","7.318605","0.201328","0.039484","0.008978"
"Salvia gilliesii Benth.","26","5.677034","1.075935","0.211008","0.008978"
"Salvia bangii Rusby","2","6.510282","0.172138","0.12172","0.116714"
"Salvia cuspidata Ruiz & Pav.","7","6.570953","1.236368","0.467303","0.033347"
"Piptochaetium napostaense (Speg.) Hack.","36","6.479904","0.435236","0.072539","0.006484"
"Cestrum macrophyllum Vent.","8","7.446771","0.403843","0.14278","0.029178"
"Croton coriaceus Kunth","3","7.386598","0.455854","0.263187","0.077809"
"Salvia raymondii J.R.I.Wood","1","6.633318",NA,NA,"0.233428"
"Lysimachia congestiflora Hemsl.","95","7.096718","0.342148","0.035104","0.002457"
"Sehima nervosum (Rottler) Stapf","33","6.836317","0.573665","0.099862","0.007074"
"Larnax subtriflora (Ruiz & Pav.) Miers","5","7.410231","0.436525","0.19522","0.046686"
"Salvia discolor Kunth","2","4.76939","0.908287","0.642256","0.116714"
"Stipa charruana Arechav.","3","7.172963","0.077469","0.044727","0.077809"
"Brugmansia arborea (L.) Lagerh.","10","6.281428","1.473665","0.466014","0.023343"
"Panicum phragmitoides Stapf","96","7.128873","0.296831","0.030295","0.002432"
"Oryza barthii A.Chev.","93","6.674049","0.465611","0.048282","0.00251"
"Chusquea latifolia L.G.Clark","12","7.912863","0.395356","0.114129","0.019452"
"Capsicum chinense Jacq.","28","7.524012","0.296807","0.056091","0.008337"
"Cyrtococcum patens (L.) A.Camus","104","7.564142","0.403761","0.039592","0.002244"
"Galium hirtum Lam.","11","7.311355","0.161087","0.04857","0.021221"
"Croton martinianus V.W.Steinmann","4","6.245462","0.325438","0.162719","0.058357"
"Harbouria trachypleura (A.Gray) J.M.Coult. & Rose","19","5.898669","0.198554","0.045551","0.012286"
"Solanum arachnidanthum Rusby","9","7.410463","0.247058","0.082353","0.025936"
"Solanum conicum Ruiz & Pav.","16","7.473178","0.447344","0.111836","0.014589"
"Lepidium nitidum Nutt.","47","5.98411","0.726187","0.105925","0.004967"
"Croton corylifolius Lam.","11","7.161785","0.297427","0.089678","0.021221"
"Bromus coloratus Steud.","14","6.209302","0.776938","0.207645","0.016673"
"Cortaderia boliviensis M.Lyle","5","7.092493","0.364342","0.162939","0.046686"
"Lycium ameghinoi Speg.","33","5.273926","0.302694","0.052692","0.007074"
"Munroa andina Phil.","15","5.32475","1.10908","0.286363","0.015562"
"Festuca halleri All.","12","6.819556","0.302627","0.087361","0.019452"
"Olmeca reflexa Soderstr.","5","7.476046","0.472632","0.211367","0.046686"
"Misopates calycinum (Vent.) Rothm.","22","6.406811","0.357287","0.076174","0.01061"
"Geochloa decora (Nees) N.P.Barker & H.P.Linder","4","6.436167","0.513903","0.256952","0.058357"
"Glossoloma medusaeum (L.E.Skog) J.L.Clark","25","7.855873","0.45759","0.091518","0.009337"
"Jaltomata antillana (Krug & Urb.) D' Arcy","2","7.13587","0.049523","0.035018","0.116714"
"Eremothera boothii (Douglas) W.L.Wagner & Hoch","23","5.266369","0.50816","0.105959","0.010149"
"Astiella perrieri Groeninckx","3","7.209888","0.520315","0.300404","0.077809"
"Solanum violaceimarmoratum Bitter","5","7.153144","0.506465","0.226498","0.046686"
"Brugmansia aurea Lagerh.","24","7.373702","0.415688","0.084852","0.009726"
"Drymonia dodsonii (Wiehler) J.L.Clark","15","7.137304","0.565421","0.145991","0.015562"
"Brachiaria arrecta (Hack.) Stent","42","6.998168","0.429109","0.066213","0.005558"
"Solanum mahoriense D' Arcy & Rakot.","2","7.309387","0.044475","0.031449","0.116714"
"Pleurospermum yunnanense Franch.","6","6.738385","0.63879","0.260785","0.038905"
"Galium asperifolium Wall.","42","6.745145","0.525382","0.081068","0.005558"
"Muhlenbergia nigra Hitchc.","16","7.038212","0.464305","0.116076","0.014589"
"Croton decalobus Müll.Arg.","6","7.427148","0.187547","0.076566","0.038905"
"Nicotiana corymbosa J.Rémy","15","5.462077","0.720127","0.185936","0.015562"
"Gouinia paraguayensis (Kuntze) Parodi","24","6.620521","0.357876","0.073051","0.009726"
"Paspalum remotum Remy","11","6.770955","0.299637","0.090344","0.021221"
"Draba wurdackii Al-Shehbaz","1","7.166266",NA,NA,"0.233428"
"Solanum megistacrolobum Bitter","19","6.363738","0.406368","0.093227","0.012286"
"Croton heteranthus Aug.DC.","4","7.76904","0.297194","0.148597","0.058357"
"Hypericum myrtifolium Lam.","23","7.236201","0.098297","0.020496","0.010149"
"Cardamine californica (Nutt.) Greene","46","6.57448","0.600129","0.088484","0.005075"
"Piptochaetium indutum Parodi","8","6.598587","0.385348","0.136241","0.029178"
"Osmorhiza brachypoda Torr.","5","6.360284","0.407403","0.182196","0.046686"
"Jaltomata grandiflora (B.L.Rob. & Greenm.) D' Arcy, Mione & T.Davis","1","6.84588",NA,NA,"0.233428"
"Galvezia fruticosa J.F.Gmel.","7","4.461558","1.264789","0.478045","0.033347"
"Croton subpannosus Müll.Arg. ex Griseb.","25","7.04043","0.33441","0.066882","0.009337"
"Solanum pendulum Ruiz & Pav.","20","7.477641","0.257749","0.057634","0.011671"
"Lupinus luteolus Kellogg","26","6.335737","0.68678","0.134689","0.008978"
"Croton betulinus Vahl","10","7.087788","0.251125","0.079413","0.023343"
"Glyceria borealis (Nash) Batch.","401","6.493942","0.537496","0.026841","0.000582"
"Coaxana purpurea J.M.Coult. & Rose","5","7.702384","0.407538","0.182257","0.046686"
"Panicum dregeanum Nees","99","7.084744","0.407234","0.040929","0.002358"
"Lupinus stiversii Kellogg","14","6.401997","0.552652","0.147702","0.016673"
"Croton nubigenus G.L.Webster","2","7.86744","0.408401","0.288783","0.116714"
"Hyperthelia dissoluta (Nees ex Steud.) Clayton","220","6.900742","0.397231","0.026781","0.001061"
"Muhlenbergia argentea Vasey","3","6.672779","0.217925","0.125819","0.077809"
"Solanum occultum Bohs","31","7.754706","0.508635","0.091354","0.00753"
"Orobanche raddeana Beck","1","7.000334",NA,NA,"0.233428"
"Solanum fallax Bohs","7","7.09775","0.48095","0.181782","0.033347"
"Fuchsia jimenezii Breedlove, P.E.Berry & P.H.Raven","5","8.042497","0.152808","0.068338","0.046686"
"Neuontobotrys tarapacana (Phil.) Al-Shehbaz","15","4.25666","1.12737","0.291086","0.015562"
"Festuca californica Vasey","30","6.796828","0.497714","0.09087","0.007781"
"Imperata cylindrica (L.) Raeusch.","269","6.527403","1.077821","0.065716","0.000865"
"Castilleja exserta (A.Heller) T.I.Chuang & Heckard","47","5.845742","0.588958","0.085908","0.004967"
"Sorghum plumosum (R.Br.) P.Beauv.","153","6.585741","0.550062","0.04447","0.001526"
"Triumfetta pilosa Roth","122","7.24101","0.446585","0.040432","0.001913"
"Agrocharis melanantha Hochst.","28","7.287936","0.52468","0.099155","0.008337"
"Isachne mauritiana Kunth","53","7.483632","0.407711","0.056003","0.004404"
"Draba stylosa Turcz.","2","7.136892","0.372968","0.263728","0.116714"
"Rufodorsia intermedia Wiehler","3","7.86362","0.168414","0.097234","0.077809"
"Bakeridesia bakeriana (Rose) D.M.Bates","6","6.849404","0.334188","0.136432","0.038905"
"Poa nervosa (Hook.) Vasey","44","6.417511","0.676047","0.101918","0.005305"
"Solanum mapiriense Bitter","3","6.915317","0.085385","0.049297","0.077809"
"Enneapogon scoparius Stapf","51","5.81386","0.607221","0.085028","0.004577"
"Aristida junciformis Trin. & Rupr.","41","7.102021","0.399055","0.062322","0.005693"
"Peyritschia pringlei (Scribn.) S.D.Koch","34","6.528124","0.443771","0.076106","0.006866"
"Croton fragrans Kunth","27","7.492469","0.309897","0.05964","0.008645"
"Streptocarpus montanus Oliv.","7","6.994276","0.380562","0.143839","0.033347"
"Draba splendens Gilg","2","6.982435","0.297691","0.210499","0.116714"
"Dendrocalamus brandisii (Munro) Kurz","2","7.382299","0.401528","0.283923","0.116714"
"Tarasa operculata (Cav.) Krapov.","14","4.396961","1.147629","0.306717","0.016673"
"Fuchsia lycioides Andr.","3","5.229123","0.869791","0.502174","0.077809"
"Lysimachia terrestris (L.) Britton, Sterns & Poggenb.","264","6.812077","0.203498","0.012524","0.000884"
"Hypericum harlingii N.Robson","1","7.204893",NA,NA,"0.233428"
"Streptocarpus nobilis C.B.Clarke","14","7.474445","0.322294","0.086137","0.016673"
"Hypericum humboldtianum Steud.","8","7.554099","0.47352","0.167415","0.029178"
"Croton lachnostachyus Baill.","39","6.732177","0.332754","0.053283","0.005985"
"Pennisetum flaccidum Griseb.","95","5.810756","0.857556","0.087983","0.002457"
"Lycium chilense Bertero","44","5.610858","0.601269","0.090645","0.005305"
"Aristida spiciformis Elliott","23","7.154691","0.213546","0.044527","0.010149"
"Croton tiglium L.","98","7.385696","0.41266","0.041685","0.002382"
"Solanum lycopersicum L.","16","6.450008","1.492884","0.373221","0.014589"
"Oenothera ravenii W.Dietr.","9","7.398448","0.123689","0.04123","0.025936"
"Bouteloua williamsii Swallen","27","6.734215","0.408057","0.078531","0.008645"
"Calamagrostis cainii Hitchc.","2","7.44092","0.052679","0.03725","0.116714"
"Panicum brazzavillense Franch.","45","7.240712","0.34239","0.05104","0.005187"
"Pariana parvispica R.W.Pohl","3","8.365642","0.293808","0.16963","0.077809"
"Osmorhiza depauperata Phil.","194","6.22863","0.47651","0.034211","0.001203"
"Ludwigia sphaerocarpa Elliott","31","7.125228","0.165379","0.029703","0.00753"
"Lesia savannarum (C.V.Morton) J.L.Clark & J.F.Sm.","19","7.987048","0.21276","0.04881","0.012286"
"Streptanthella longirostris (S.Watson) Rydb.","94","5.294096","0.44015","0.045398","0.002483"
"Streptanthus longirostris (S.Watson) S.Watson","8","5.088549","0.257481","0.091033","0.029178"
"Lupinus flavoculatus A.Heller","21","5.215453","0.271296","0.059202","0.011116"
"Sairocarpus kingii (S.Watson) D.A.Sutton","5","5.168178","0.240917","0.107741","0.046686"
"Brachiaria serrata (Thunb.) Stapf","88","6.77216","0.426788","0.045496","0.002653"
"Greslania circinata Balansa","1","7.50329",NA,NA,"0.233428"
"Columnea raymondii C.V.Morton","1","8.452761",NA,NA,"0.233428"
"Dactyloctenium giganteum B.S.Fisher & Schweick.","51","6.436468","0.372105","0.052105","0.004577"
"Lycianthes furcatistellata Bitter","6","8.049391","0.250777","0.102379","0.038905"
"Besleria angustiflora Fritsch","12","7.804334","0.351365","0.10143","0.019452"
"Paspalum usterii Hack.","5","7.283332","0.20071","0.08976","0.046686"
"Ammophila breviligulata Fernald","100","6.92703","0.240854","0.024085","0.002334"
"Salvia grewiifolia S.Moore","21","7.33651","0.195171","0.04259","0.011116"
"Solanum hyporhodium A.Braun & Bouché","3","7.05682","0.188232","0.108676","0.077809"
"Festuca subulata Trin.","79","6.880653","0.663601","0.074661","0.002955"
"Urochloa panicoides P.Beauv.","69","6.392259","0.566952","0.068253","0.003383"
"Pantacantha ameghinoi Speg.","12","5.408157","0.371691","0.107298","0.019452"
"Neurolepis aperta (Munro) Pilg.","11","7.545032","0.483684","0.145836","0.021221"
"Salvia sagittata Ruiz & Pav.","13","6.798215","1.002323","0.277994","0.017956"
"Croton gratissimus Burch.","78","6.376409","0.70303","0.079602","0.002993"
"Croton zambesicus Müll.Arg.","23","6.875229","0.491064","0.102394","0.010149"
"Tricholaena monachne (Trin.) Stapf & C.E.Hubb.","80","6.216598","0.823742","0.092097","0.002918"
"Pachycaulos nummularia (Hanst.) J.L.Clark & J.F.Sm.","6","6.840451","0.703735","0.287299","0.038905"
"Solanum angustialatum Bitter","3","7.327381","0.108094","0.062408","0.077809"
"Lepidium chichicara Desv.","16","6.124766","1.340585","0.335146","0.014589"
"Paspalum arundinaceum Poir.","23","7.222306","0.410327","0.085559","0.010149"
"Croton linearis Jacq.","19","7.226317","0.21986","0.050439","0.012286"
"Stipa shoshoneana Curto & Douglass M.Hend.","3","5.471639","0.371108","0.214259","0.077809"
"Rytidosperma vickeryae M.Gray & H.P.Linder","1","7.069874",NA,NA,"0.233428"
"Croton insularis Baill.","62","6.965511","0.417704","0.053048","0.003765"
"Lepidium aschersonii Thell.","12","6.325631","0.194297","0.056089","0.019452"
"Alexfloydia repens B.K.Simon","2","7.357236","0.002256","0.001595","0.116714"
"Barbarea grayi Hewson","8","7.005516","0.256952","0.090846","0.029178"
"Poa sieberiana Spreng.","58","6.692349","0.342002","0.044907","0.004025"
"Solanum neoanglicum A.R.Bean","5","6.850401","0.125207","0.055994","0.046686"
"Croton verreauxii Baill.","23","7.084381","0.404269","0.084296","0.010149"
"Notochloe microdon (Benth.) Domin","1","6.605298",NA,NA,"0.233428"
"Poa cheelii Vickery","12","6.952084","0.236366","0.068233","0.019452"
"Solanum limitare A.R.Bean","9","6.987991","0.251293","0.083764","0.025936"
"Zoysia macrantha Desv.","21","7.009722","0.319571","0.069736","0.011116"
"Corchorus cunninghamii F.Muell.","3","6.789971","0.382741","0.220976","0.077809"
"Potamophila parviflora R.Br.","6","6.860644","0.249859","0.102005","0.038905"
"Arabis verna (L.) R.Br.","69","6.505527","0.335061","0.040337","0.003383"
"Oryzopsis miliacea (L.) Asch. & Schweinf.","26","6.364181","0.705352","0.138331","0.008978"
"Avena sterilis L.","203","6.190913","0.541772","0.038025","0.00115"
"Galium linearifolium Turcz.","10","6.50341","0.406506","0.128548","0.023343"
"Aegilops comosa Sm.","17","6.404419","0.315561","0.076535","0.013731"
"Lycium schweinfurthii Dammer","7","5.903975","0.507561","0.19184","0.033347"
"Stipagrostis hirtigluma (Steud. ex Trin. & Rupr.) De Winter","18","4.978005","1.140285","0.268768","0.012968"
"Aristida funiculata Trin. & Rupr.","51","5.767433","0.558547","0.078212","0.004577"
"Anagallis serpens Hochst. ex A.DC.","12","6.947702","0.555636","0.160398","0.019452"
"Carlina sicula Ten.","3","6.662806","0.086469","0.049923","0.077809"
"Pennisetum orientale Rich.","53","6.019247","0.922562","0.126724","0.004404"
"Eragrostis macilenta (A.Rich.) Steud.","31","7.060124","0.502435","0.09024","0.00753"
"Heracleum antasiaticum Manden.","5","6.286176","0.371454","0.166119","0.046686"
"Salvia limbata C.A.Mey.","9","6.067365","0.342741","0.114247","0.025936"
"Galium setaceum subsp. decaisnei (Boiss.) Ehrend.","6","5.993283","0.491436","0.200628","0.038905"
"Festuca circummediterranea Patzke","23","6.739287","0.235771","0.049162","0.010149"
"Jurinea humilis (Desf.) DC.","44","6.513357","0.464524","0.07003","0.005305"
"Centaurea involucrata Desf.","13","6.144399","0.376556","0.104438","0.017956"
"Asperula aristata L.f.","10","6.638176","0.430488","0.136132","0.023343"
"Salpichroa origanifolia (Lam.) Baill.","64","6.70534","0.508083","0.06351","0.003647"
"Barbarea vulgaris R.Br.","223","6.626674","0.420167","0.028136","0.001047"
"Lysimachia pentapetala Bunge","44","6.525328","0.316735","0.04775","0.005305"
"Centaurea depressa M.Bieb.","59","6.085344","0.414608","0.053977","0.003956"
"Malabaila involucrata Boiss. & Spruner","14","6.429407","0.341021","0.091142","0.016673"
"Orobanche amethystea Thuill.","80","6.439609","0.349529","0.039079","0.002918"
"Centaurea benedicta (L.) L.","32","6.265414","0.391953","0.069288","0.007295"
"Bupleurum odontites L.","18","6.237284","0.417317","0.098363","0.012968"
"Bupleurum gerardii Pollini","3","6.271737","0.203401","0.117434","0.077809"
"Danthonia malacantha (Steud.) Pilg.","5","7.284148","0.482964","0.215988","0.046686"
"Agrostis durieui Willk.","11","6.948187","0.309567","0.093338","0.021221"
"Enneapogon persicus Boiss.","40","5.623961","0.708193","0.111975","0.005836"
"Poa hybrida Gaudin","10","7.021307","0.371685","0.117537","0.023343"
"Salvia officinalis L.","78","6.55595","0.35379","0.040059","0.002993"
"Tetrapogon villosus Desf.","38","5.270143","0.778762","0.126332","0.006143"
"Salvia merjamie Forssk.","14","6.598207","0.640427","0.171161","0.016673"
"Tetrapogon tenellus (J.Koenig ex Roxb.) Chiov.","32","6.184181","0.56929","0.100637","0.007295"
"Primula verticillata Forssk.","6","6.100426","0.926242","0.378137","0.038905"
"Primula simensis Hochst.","1","6.954639",NA,NA,"0.233428"
"Galium lucidum All.","91","6.588657","0.396218","0.041535","0.002565"
"Galium corrudifolium Vill.","35","6.659543","0.386904","0.065399","0.006669"
"Eragrostis tremula Hochst. ex Steud.","209","6.824373","0.624142","0.043173","0.001117"
"Peucedanum cervaria (L.) Lapeyr.","59","6.58705","0.340567","0.044338","0.003956"
"Salvia stachydifolia Benth.","14","6.480464","0.383383","0.102463","0.016673"
"Croton emporiorum Croizat","4","6.781877","0.270951","0.135475","0.058357"
"Cleistogenes caespitosa Keng","13","5.943784","0.270859","0.075123","0.017956"
"Lysimachia petelotii Merr.","7","7.155372","0.601237","0.227246","0.033347"
"Lysimachia mauritiana Lam.","48","7.446736","0.358957","0.051811","0.004863"
"Linaria dalmatica (L.) Mill.","11","6.582098","0.22661","0.068325","0.021221"
"Torilis elongata (Hoffm. & Link) Samp.","53","6.202306","0.460507","0.063256","0.004404"
"Secale montanum Guss.","11","6.66009","0.424488","0.127988","0.021221"
"Secale strictum subsp. strictum","4","6.612172","0.242252","0.121126","0.058357"
"Lepturus radicans (Steud.) A.Camus","21","6.947296","0.4369","0.095339","0.011116"
"Bromus ramosus Huds.","89","6.635823","0.367255","0.038929","0.002623"
"Diplotaxis viminea (L.) DC.","54","6.353667","0.375391","0.051084","0.004323"
"Peucedanum gallicum Latourr.","23","6.816493","0.374307","0.078048","0.010149"
"Arabis allionii DC.","5","6.809249","0.133891","0.059878","0.046686"
"Oreoselinum nigrum Delarbre","11","6.72085","0.240241","0.072435","0.021221"
"Peucedanum bourgaei Lange","2","6.693852","0.394219","0.278755","0.116714"
"Linaria supina (L.) Chaz.","58","6.556284","0.398548","0.052332","0.004025"
"Linaria supina var. maritima (DC.) Duby","2","7.064957","0.065839","0.046555","0.116714"
"Vulpia membranacea (L.) Dumort.","59","6.3669","0.464464","0.060468","0.003956"
"Seseli montanum L.","49","6.6733","0.331761","0.047394","0.004764"
"Cardamine heptaphylla (L.) O.E.Schulz","40","6.938014","0.259377","0.041011","0.005836"
"Bupleurum stellatum L.","13","6.848164","0.30022","0.083266","0.017956"
"Laserpitium siler L.","45","6.899103","0.373148","0.055626","0.005187"
"Berardia subacaulis Vill.","2","6.864865","0.349964","0.247462","0.116714"
"Paspalum dilatatum Poir.","75","7.087444","0.508928","0.058766","0.003112"
"Ctenium cirrhosum (Nees) Kunth","26","7.345924","0.14091","0.027635","0.008978"
"Chamaecrista coradinii H.S.Irwin & Barneby","12","7.072249","0.357317","0.103149","0.019452"
"Chamaecrista tenuicaulis A.O.Souza & M.J.Silva","1","7.283448",NA,NA,"0.233428"
"Paspalum erianthum Nees ex Trin.","66","7.316176","0.208781","0.025699","0.003537"
"Chamaecrista pachyclada (Harms) H.S.Irwin & Barneby","3","7.312227","0.095093","0.054902","0.077809"
"Paspalum juergensii Hack.","27","7.433776","0.284307","0.054715","0.008645"
"Chamaecrista feliciana (H.S.Irwin & Barneby) H.S.Irwin & Barneby","7","7.224617","0.28095","0.106189","0.033347"
"Paspalum compressifolium Swallen","25","7.36846","0.174118","0.034824","0.009337"
"Paspalum paucifolium Swallen","14","7.245703","0.093825","0.025076","0.016673"
"Paspalum cromyorhizon Trin. ex Döll","10","7.180577","0.088006","0.02783","0.023343"
"Paspalum modestum Mez","16","7.204943","0.151776","0.037944","0.014589"
"Salvia scabrida Pohl","25","7.232134","0.167855","0.033571","0.009337"
"Salvia tomentella Pohl","13","7.280221","0.234342","0.064995","0.017956"
"Panicum mystasipum Zuloaga & Morrone","1","7.421776",NA,NA,"0.233428"
"Croton piptocalyx Müll.Arg.","12","7.348007","0.215818","0.062301","0.019452"
"Capsicum pereirae Barboza & Bianch.","7","7.272665","0.176054","0.066542","0.033347"
"Capsicum schottianum Sendtn.","14","7.422784","0.176858","0.047267","0.016673"
"Chamaecrista potentilla (Mart. ex Benth.) H.S.Irwin & Barneby","5","7.178994","0.18705","0.083651","0.046686"
"Lupinus lanatus Benth.","13","7.497171","0.172824","0.047933","0.017956"
"Sinningia douglasii (Lindl.) Chautems","41","7.388501","0.209801","0.032765","0.005693"
"Paspalum ellipticum Döll","20","7.338761","0.188807","0.042219","0.011671"
"Chamaecrista papillata H.S.Irwin & Barneby","6","7.092543","0.405745","0.165645","0.038905"
"Croton rottlerifolius Baill.","10","7.113069","0.138721","0.043867","0.023343"
"Paspalum dedeccae Quarín","19","7.37666","0.168158","0.038578","0.012286"
"Chamaecrista polita H.S.Irwin & Barneby","8","7.338838","0.117464","0.04153","0.029178"
"Chamaecrista strictula (H.S.Irwin & Barneby) H.S.Irwin & Barneby","1","7.57661",NA,NA,"0.233428"
"Chamaecrista azulana (H.S.Irwin & Barneby) H.S.Irwin & Barneby","3","7.424116","0.012132","0.007004","0.077809"
"Aristida constricta Longhi-Wagner","1","7.428333",NA,NA,"0.233428"
"Lupinus guaraniticus (Hassl.) C.P.Sm.","13","7.461998","0.175974","0.048806","0.017956"
"Chamaecrista neesiana (Mart. ex Benth.) H.S.Irwin & Barneby","25","7.252715","0.223479","0.044696","0.009337"
"Chamaecrista tragacanthoides var. tragacanthoides","3","7.044791","0.310787","0.179433","0.077809"
"Chamaecrista tragacanthoides var. rasa H.S.Irwin & Barneby","5","7.013283","0.194506","0.086986","0.046686"
"Solanum decompositiflorum Sendtn.","40","7.205019","0.412309","0.065192","0.005836"
"Sida glutinosa Comm. ex Cav.","22","7.037961","0.289773","0.06178","0.01061"
"Ophiochloa hydrolithica Filg., Davidse & Zuloaga","4","7.765246","0.45867","0.229335","0.058357"
"Mandirola rupestris (Gardner) Roalson & Boggan","6","7.325633","0.273037","0.111467","0.038905"
"Lupinus bracteolaris Desr.","17","7.344377","0.175424","0.042547","0.013731"
"Chamaecrista campicola (Harms) H.S.Irwin & Barneby","7","7.419205","0.10035","0.037929","0.033347"
"Paspalum subciliatum Chase","17","7.334834","0.268853","0.065206","0.013731"
"Paspalum nummularium Chase ex Send. & A.G.Burm.","5","7.379716","0.148176","0.066266","0.046686"
"Paspalum ramboi I.L.Barreto","4","7.37273","0.19068","0.09534","0.058357"
