"species","life_form"
"Centaurodendron palmiforme Skottsb.","no_life_form_on_database"
"Plectocephalus chilensis G.Don ex Loudon","no_life_form_on_database"
"Stizolophus coronopifolius (Lam.) Cass. Cass. (Lam.)","no_life_form_on_database"
"Stizolophus balsamita (Lam.) Cass. Cass. (Lam.)","no_life_form_on_database"
"Klasea coriacea (Fisch. & C.A.Mey.) Holub Holub (Fisch. & C.A.Mey.)","no_life_form_on_database"
"Klasea serratuloides (DC.) Greuter & Wagenitz Greuter & Wagenitz (DC.)","no_life_form_on_database"
"Callicephalus nitens (M.Bieb.) C.A.Mey. C.A.Mey. (M.Bieb.)","no_life_form_on_database"
"Serratula coronata L.","no_life_form_on_database"
"Rhaponticum australe (Gaudich.) Soják Soják (Gaudich.)","no_life_form_on_database"
"Acroptilon repens (L.) DC. DC. (L.)","no_life_form_on_database"
"Rhaponticum acaule (L.) DC. DC. (L.)","no_life_form_on_database"
"Lamyropsis carpini Greuter","no_life_form_on_database"
"Cheirolophus teydis (C.Sm.) G.López G.López (C.Sm.)","no_life_form_on_database"
"Cheirolophus mauritanicus (Font Quer) Susanna Susanna (Font Quer)","no_life_form_on_database"
"Volutaria muricata (L.) Maire Maire (L.)","no_life_form_on_database"
"Volutaria crupinoides (Desf.) Maire Maire (Desf.)","no_life_form_on_database"
"Schischkinia albispina (Bunge) Iljin Iljin (Bunge)","no_life_form_on_database"
"Goniocaulon indicum (Klein ex Willd.) C.B.Clarke C.B.Clarke (Klein ex Willd.)","no_life_form_on_database"
"Schmalhausenia nidulans (Regel) Petr. Petr. (Regel)","no_life_form_on_database"
"Cousinia grandifolia Kult.","no_life_form_on_database"
"Arctium minus","annual"
"Arctium lappa L.","perennial"
"Cousinia umbrosa Bunge","no_life_form_on_database"
"Cousinia triflora Schrenk","no_life_form_on_database"
"Cousinia lappacea Schrenk","no_life_form_on_database"
"Cousinia polycephala Rupr.","no_life_form_on_database"
"Cousinia neubaueri Rech.fil.","no_life_form_on_database"
"Cousinia astracanica (Spreng.) Tamamsch. Tamamsch. (Spreng.)","no_life_form_on_database"
"Cousinia purpurea C.A.Mey. ex DC.","no_life_form_on_database"
"Cousinia microcarpa Boiss.","no_life_form_on_database"
"Cousinia coronata Franch.","no_life_form_on_database"
"Jurinea albicaulis Bunge","no_life_form_on_database"
"Jurinea humilis (Desf.) DC. DC. (Desf.)","no_life_form_on_database"
"Jurinea carduiformis (Jaub. & Spach) Boiss. Boiss. (Jaub. & Spach)","no_life_form_on_database"
"Jurinea robusta Schrenk","no_life_form_on_database"
"Himalaiella deltoidea (Wall. ex DC.) Raab-Straube Raab-Straube (Wall. ex DC.)","no_life_form_on_database"
"Saussurea discolor (Willd.) DC. DC. (Willd.)","no_life_form_on_database"
"Saussurea manshurica Kom.","no_life_form_on_database"
"Saussurea alpina (L.) DC. DC. (L.)","no_life_form_on_database"
"Saussurea americana D.C.Eaton","no_life_form_on_database"
"Saussurea maximowiczii Herder","no_life_form_on_database"
"Saussurea elegans Ledeb.","no_life_form_on_database"
"Cirsium quercetorum (A.Gray) Jeps. Jeps. (A.Gray)","no_life_form_on_database"
"Cirsium rhothophilum S.F.Blake","no_life_form_on_database"
"Cirsium hydrophilum (Greene) Jeps. Jeps. (Greene)","no_life_form_on_database"
"Cirsium andrewsii (A.Gray) Jeps. Jeps. (A.Gray)","no_life_form_on_database"
"Cirsium crassicaule (Greene) Jeps. Jeps. (Greene)","no_life_form_on_database"
"Cirsium douglasii DC.","no_life_form_on_database"
"Cirsium fontinale (Greene) Jeps. Jeps. (Greene)","no_life_form_on_database"
"Cirsium occidentale (Nutt.) Jeps. Jeps. (Nutt.)","no_life_form_on_database"
"Cirsium ochrocentrum A.Gray","no_life_form_on_database"
"Cirsium neomexicanum A.Gray","no_life_form_on_database"
"Cirsium inamoenum (Greene) D.J.Keil D.J.Keil (Greene)","no_life_form_on_database"
"Cirsium scariosum Nutt.","no_life_form_on_database"
"Cirsium tracyi (Rydb.) Petr. Petr. (Rydb.)","no_life_form_on_database"
"Cirsium arizonicum (A.Gray) Petr. Petr. (A.Gray)","no_life_form_on_database"
"Cirsium cymosum (Greene) J.T.Howell J.T.Howell (Greene)","no_life_form_on_database"
"Cirsium remotifolium (Hook.) DC. DC. (Hook.)","no_life_form_on_database"
"Cirsium brevistylum Cronquist","no_life_form_on_database"
"Cirsium andersonii (A.Gray) Petr. Petr. (A.Gray)","no_life_form_on_database"
"Cirsium canescens Nutt.","no_life_form_on_database"
"Cirsium ciliolatum (L.F.Hend.) J.T.Howell J.T.Howell (L.F.Hend.)","no_life_form_on_database"
"Cirsium arvense (L.) Scop. Scop. (L.)","perennial"
"Carduus pycnocephalus L.","no_life_form_on_database"
"Carduus tenuiflorus Curtis","no_life_form_on_database"
"Carduus carlinoides Gouan","no_life_form_on_database"
"Carduus defloratus L.","no_life_form_on_database"
"Carduus nutans L.","no_life_form_on_database"
"Carduus acanthoides L.","no_life_form_on_database"
"Tyrimnus leucographus (L.) Cass. Cass. (L.)","no_life_form_on_database"
"Cirsium echinus (M.Bieb.) Sch.Bip. Sch.Bip. (M.Bieb.)","no_life_form_on_database"
"Cirsium palustre Coss. ex Willk. & Lange","no_life_form_on_database"
"Cirsium spinosissimum (Walter) B.L.Rob. & Fernald B.L.Rob. & Fernald (Walter)","no_life_form_on_database"
"Cirsium bertolonii Spreng.","no_life_form_on_database"
"Cirsium erisithales (Jacq.) Scop. Scop. (Jacq.)","no_life_form_on_database"
"Cirsium vulgare Savi","no_life_form_on_database"
"Cirsium monspessulanum (L.) Hill Hill (L.)","no_life_form_on_database"
"Cirsium nipponicum (Maxim.) Makino Makino (Maxim.)","no_life_form_on_database"
"Cirsium tanakae (Franch. & Sav.) Matsum. Matsum. (Franch. & Sav.)","no_life_form_on_database"
"Cirsium Mill._indet_sp1","no_life_form_on_database"
"Silybum marianum (L.) Gaertn. Gaertn. (L.)","annual"
"Cirsium tenoreanum Petr.","no_life_form_on_database"
"Cirsium baytopae Davis & Parris","no_life_form_on_database"
"Cirsium scabrum (Poir.) Bonnet & Barratte Bonnet & Barratte (Poir.)","no_life_form_on_database"
"Picnomon acarna (L.) Cass. Cass. (L.)","no_life_form_on_database"
"Notobasis syriaca (L.) Cass. Cass. (L.)","no_life_form_on_database"
"Carduus keniensis R.E.Fr.","no_life_form_on_database"
"Carduus nyassanus R.E.Fr.","no_life_form_on_database"
"Myopordon aucheri Boiss.","no_life_form_on_database"
"Lamyropsis cynaroides (Lam.) Dittrich Dittrich (Lam.)","no_life_form_on_database"
"Ptilostemon gnaphaloides (Cirillo) Soják Soják (Cirillo)","no_life_form_on_database"
"Ptilostemon hispanicus (Lam.) Greuter Greuter (Lam.)","no_life_form_on_database"
"Ptilostemon abylensis (Maire) Greuter Greuter (Maire)","no_life_form_on_database"
"Ptilostemon diacantha (Labill.) Greuter Greuter (Labill.)","no_life_form_on_database"
"Ptilostemon afer (Jacq.) Greuter Greuter (Jacq.)","no_life_form_on_database"
"Galactites tomentosa Moench","no_life_form_on_database"
"Cynara cornigera Lindl.","no_life_form_on_database"
"Cynara cardunculus L.","perennial"
"Cynara humilis L.","no_life_form_on_database"
"Olgaea pectinata Iljin","no_life_form_on_database"
"Olgaea baldschuanica (C.Winkl.) Iljin Iljin (C.Winkl.)","no_life_form_on_database"
"Syreitschikovia spinulosa (Franch.) Pavlov Pavlov (Franch.)","no_life_form_on_database"
"Lamyropappus schacaptaricus (B.Fedtsch.) Knorring & Tamamsch. Knorring & Tamamsch. (B.Fedtsch.)","no_life_form_on_database"
"Ancathia igniaria (Spreng.) DC. DC. (Spreng.)","no_life_form_on_database"
"Xanthopappus subacaulis C.Winkl.","no_life_form_on_database"
"Synurus palmatopinnatifidus (Makino) Kitam. Kitam. (Makino)","no_life_form_on_database"
"Alfredia cernua (L.) Cass. Cass. (L.)","no_life_form_on_database"
"Alfredia nivea Kar. & Kir.","no_life_form_on_database"
"Onopordum illyricum L.","no_life_form_on_database"
"Onopordum nervosum Boiss.","no_life_form_on_database"
"Onopordum acanthium L.","no_life_form_on_database"
"Onopordum tauricum Willd.","no_life_form_on_database"
"Staehelina lobelii DC.","no_life_form_on_database"
"Staehelina fruticosa (L.) L. L. (L.)","no_life_form_on_database"
"Staehelina uniflosculosa Sibth. & Sm.","no_life_form_on_database"
"Staehelina dubia L.","no_life_form_on_database"
"Berardia subacaulis Vill.","no_life_form_on_database"
"Xeranthemum longepapposum Fisch. & C.A.Mey.","no_life_form_on_database"
"Xeranthemum cylindraceum Sibth. & Sm.","no_life_form_on_database"
"Xeranthemum annuum L.","no_life_form_on_database"
"Xeranthemum inapertum M.Bieb.","no_life_form_on_database"
"Siebera pungens (Lam.) J.Gay J.Gay (Lam.)","no_life_form_on_database"
"Chardinia orientalis (L.) Kuntze Kuntze (L.)","no_life_form_on_database"
"Amphoricarpos autariatus Blecic & E.Mayer","no_life_form_on_database"
"Amphoricarpos exsul O.Schwarz","no_life_form_on_database"
"Dipterocome pusilla Fisch. & C.A.Mey.","no_life_form_on_database"
"Echinops spinosissimus Turra","no_life_form_on_database"
"Echinops viscosus DC.","no_life_form_on_database"
"Echinops hoehnelii Schweinf.","no_life_form_on_database"
"Echinops angustilobus S.Moore","no_life_form_on_database"
"Echinops niveus Wall. ex DC.","no_life_form_on_database"
"Echinops persicus Steven ex DC.","no_life_form_on_database"
"Echinops ritro L.","no_life_form_on_database"
"Echinops tschimganicus B.Fedtsch.","no_life_form_on_database"
"Echinops sphaerocephalus L.","no_life_form_on_database"
"Echinops acantholepis Jaub. & Spach","no_life_form_on_database"
"Cardopatium corymbosum (L.) Pers. Pers. (L.)","no_life_form_on_database"
"Cousiniopsis atractyloides (C.Winkl.) Nevski Nevski (C.Winkl.)","no_life_form_on_database"
"Carlina lanata L.","no_life_form_on_database"
"Carlina falcata Svent.","no_life_form_on_database"
"Carlina vulgaris L.","no_life_form_on_database"
"Carlina sicula Ten.","no_life_form_on_database"
"Carlina acanthifolia All.","no_life_form_on_database"
"Carlina gummifera (L.) Less. Less. (L.)","no_life_form_on_database"
"Atractylis carduus (Forssk.) C.Chr. C.Chr. (Forssk.)","no_life_form_on_database"
"Atractylis cancellata L.","no_life_form_on_database"
"Atractylodes koreana (Nakai) Kitam. Kitam. (Nakai)","no_life_form_on_database"
"Atractylodes lancea (Thunb.) DC. DC. (Thunb.)","perennial"
"Atractylodes japonica Koidz. ex Kitam.","no_life_form_on_database"
"Tugarinovia mongolica Iljin","no_life_form_on_database"
