"species","life_form"
"Conopholis alpina Liebm.","perennial"
"Conopholis americana Endl.","perennial"
"Epifagus virginiana (L.) Barton Barton (L.)","annual"
"Kopsiopsis hookeri (Walp.) Govaerts Govaerts (Walp.)","perennial"
"Kopsiopsis strobilacea (A.Gray) Beck Beck (A.Gray)","perennial"
"Boschniakia himalaica Hook.fil. & Thomson","no_life_form_on_database"
"Boschniakia rossica (Cham. & Schlecht) B.Fedtsch. B.Fedtsch. (Cham. & Schlecht)","perennial"
"Castilleja exserta (A.Heller) T.I.Chuang & Heckard T.I.Chuang & Heckard (A.Heller)","annual"
"Castilleja miniata Douglas ex Hook.","perennial"
"Castilleja rubicundula (Jeps.) T.I.Chuang & Heckard T.I.Chuang & Heckard (Jeps.)","annual"
"Triphysaria pusilla (Benth.) T.I.Chuang & Heckard T.I.Chuang & Heckard (Benth.)","annual"
"Castilleja sulphurea Rydb.","no_life_form_on_database"
"Lamourouxia rhinanthifolia Kunth","no_life_form_on_database"
"Cordylanthus ramosus Nutt.","annual"
"Orthocarpus bracteosus Benth.","annual"
"Orthocarpus tenuifolius A.Gray","annual"
"Orthocarpus Nutt._indet_sp15","no_life_form_on_database"
"Agalinis purpurea (L.) Pennell Pennell (L.)","annual"
"Seymeria pectinata Pursh","annual"
"Pedicularis canadensis L.","perennial"
"Pedicularis tuberosa L.","perennial"
"Pedicularis ingens Maxim.","perennial"
"Striga asiatica (L.) Kuntze Kuntze (L.)","annual"
"Striga elegans Benth.","annual"
"Striga bilabiata (Thunb.) Kuntze Kuntze (Thunb.)","perennial"
"Striga gesnerioides Vierh.","annual"
"Xylocalyx asper Balf.fil.","perennial"
"Xylocalyx carterae Thulin","perennial"
"Hyobanche atropurpurea Bolus","annual"
"Hyobanche sanguinea L.","annual"
"Nesogenes africanus G.Taylor","annual"
"Harveya capensis Hook.","annual"
"Bellardia trixago (L.) All. All. (L.)","annual"
"Parentucellia viscosa Edwall","annual"
"Euphrasia pectinata Ten.","annual"
"Tozzia alpina L.","perennial"
"Rhinanthus glacialis Personnat","no_life_form_on_database"
"Rhinanthus minor L.","annual"
"Rhinanthus freynii Fiori","no_life_form_on_database"
"Lathraea squamaria L.","perennial"
"Melampyrum arvense L.","annual"
"Melampyrum carstiense (Ronniger) Fritsch Fritsch (Ronniger)","no_life_form_on_database"
"Siphonostegia chinensis Benth.","annual"
"Siphonostegia laeta S.Moore","annual"
"Schwalbea americana L.","perennial"
"Monochasma sheareri (S.Moore) Maxim. Maxim. (S.Moore)","annual"
"Lindenbergia indica (L.) Kuntze Kuntze (L.)","annual"
"Lindenbergia muraria (Roxb. ex D.Don) Brühl Brühl (Roxb. ex D.Don)","annual"
"Lindenbergia philippensis (Cham. & Schltdl.) Benth. Benth. (Cham. & Schltdl.)","perennial"
"Rehmannia chingii H.L.Li","perennial"
"Rehmannia henryi N.E.Br.","perennial"
"Rehmannia elata N.E.Br.","no_life_form_on_database"
"Rehmannia piasezkii Maxim.","perennial"
"Rehmannia solanifolia P.C.Tsoong & T.L.Chin","perennial"
