"","np","lnLik","DiscLik","ContLik","AIC","dAIC","AICwt"
"Lupinus.CID_OUM",10,-25.9188693326434,-35.7490374398472,13.6534626408445,71.8377386652868,30.3267812211785,2.30632923457433e-07
"Lupinus.CID_OUMV",11,-26.5802984429648,-35.7385194449864,12.9920138225871,75.1605968859296,33.6496394418212,4.37896838165379e-08
"Lysimachieae.CID_BM1",4,-26.5350832304266,-37.7567505664391,15.058434296191,61.0701664608533,7.81492998486391,0.0109272378494044
"Lysimachieae.CID_OU1",5,-26.4813174373527,-37.7581326637627,15.0768737482766,62.9626348747053,9.70739839871598,0.00424195543552507
"Lysimachieae.CD_BMV",5,-24.6777526715863,-40.4154014082946,19.9489027759872,59.3555053431727,6.10026886718329,0.0257539784044593
"Lysimachieae.CD_OUV",6,-20.6276182379947,-38.1966609803805,21.5303273947704,53.2552364759894,0,0.543877234716547
"Lysimachieae.CD_OUM",6,-26.4990288449081,-37.8101349234389,15.0439268970389,64.9980576898162,11.7428212138268,0.00153313236969954
"Lysimachieae.CD_OUMV",7,-19.9380921376603,-38.4119881227007,21.9319311674511,53.8761842753205,0.620947799331155,0.398716106154085
"Lysimachieae.CID_BMV",9,-25.2752598786674,-39.8170383497024,18.2571218009303,68.5505197573349,15.2952832813455,0.000259520886857579
"Lysimachieae.CID_OUV",10,-20.348870791715,-38.5520752915907,21.8262854175305,60.6977415834301,7.44250510744069,0.0131638047149556
"Lysimachieae.CID_OUM",10,-28.1906637105455,-39.4509274455216,15.1091532373196,76.381327421091,23.1260909451017,5.17289946538399e-06
"Lysimachieae.CID_OUMV",11,-21.5064107714087,-39.5848735872248,22.3469705560171,65.0128215428175,11.7575850668281,0.00152185656900076
"Onagraceae.CID_BM1",4,-181.730808585347,-87.1352216379201,-90.8937698953896,371.461617170693,100.133580031075,1.79330316077714e-22
"Onagraceae.CID_OU1",5,-144.469276877509,-88.040726509966,-53.7315024375438,298.938553755018,27.6105166153999,1.00423843732681e-06
"Onagraceae.CD_BMV",5,-171.324568070353,-88.8623162049779,-78.2871448071563,352.649136140705,81.3210990010867,2.18138370723615e-18
"Onagraceae.CD_OUV",6,-139.468094588837,-87.1696717233666,-48.7929687349641,290.936189177673,19.6081520380546,5.48944235746277e-05
"Onagraceae.CD_OUM",6,-136.246705000888,-87.3802212967278,-45.2340374209164,284.493410001776,13.1653728621579,0.00137581471835998
"Onagraceae.CD_OUMV",7,-134.047064316895,-86.6774845050417,-43.1788863451556,282.09412863379,10.7660914941718,0.00456622471654158
"Onagraceae.CID_BMV",9,-181.456765914281,-87.4600976882249,-90.8952154748788,380.913531828562,109.585494688944,1.58926575071778e-24
"Onagraceae.CID_OUV",10,-125.664018569809,-83.561581865977,-43.5510938660495,271.328037139619,0,0.9939953307083
"Onagraceae.CID_OUM",10,-137.567810040392,-90.4574446808504,-50.430470458473,295.135620080784,23.8075829411656,6.7240880985727e-06
"Onagraceae.CID_OUMV",11,-143.420225370701,-87.9918382335449,-52.7679194501464,308.840450741401,37.5124136017825,7.10668767125035e-09
"Orobanchaceae.CID_BM1",4,-49.8665204032328,-49.3679611519491,2.89080125176749,107.733040806466,16.8354049208536,7.53995305002198e-05
"Orobanchaceae.CID_OU1",5,-40.448817942806,-49.2444945884093,12.4684079926447,90.897635885612,0,0.341295349388799
"Orobanchaceae.CD_BMV",5,-47.561259716993,-49.5928550437409,5.20462334598873,105.122519433986,14.2248835483739,0.00027812251956057
"Orobanchaceae.CD_OUV",6,-39.5130300443824,-48.8345432581241,13.4359336877254,91.0260600887647,0.128424203152719,0.320068849735718
"Orobanchaceae.CD_OUM",6,-40.015398065324,-48.7821286576882,12.5858660917153,92.0307961306479,1.13316024503591,0.19367240682836
"Orobanchaceae.CD_OUMV",7,-39.3503556738156,-48.9839173224865,13.4592099421289,92.7007113476311,1.80307546201914,0.138547121976891
"Orobanchaceae.CID_BMV",9,-47.6789290326494,-49.2211488358398,5.13524971641418,113.357858065299,22.4602221796868,4.5285075171239e-06
"Orobanchaceae.CID_OUV",10,-40.4954983315877,-49.8069442813274,12.263784385,100.990996663175,10.0933607775634,0.00219474933289651
"Orobanchaceae.CID_OUM",10,-40.1620528614144,-48.9818637491813,12.3803228308954,100.324105722829,9.42646983721681,0.00306336293551937
"Orobanchaceae.CID_OUMV",11,-40.5045731777959,-49.6371279928981,12.4623273112319,103.009146355592,12.1115104699798,0.000800109244239019
"Panicoideae.CID_BM1",4,-648.092263457009,-311.19721402844,-340.081758380836,1304.18452691402,504.565121138282,2.68730280136441e-110
"Panicoideae.CID_OU1",5,-394.809702887868,-312.478359296693,-85.7840454999169,799.619405775736,0,0.98682590250568
"Panicoideae.CD_BMV",5,-628.845912420766,-325.050454347409,-303.868691761231,1267.69182484153,468.072419065797,2.25738780618103e-102
"Panicoideae.CD_OUV",6,-423.975202266399,-306.346839562606,-115.220782342035,859.950404532798,60.3309987570622,7.82583372993079e-14
"Panicoideae.CD_OUM",6,-425.920699330818,-308.182357413881,-117.226699110419,863.841398661636,64.2219928859004,1.11843816134257e-14
"Panicoideae.CD_OUMV",7,-429.740182531182,-311.655977290592,-121.314448202369,873.480365062365,73.8609592866288,9.02686645184242e-17
"Panicoideae.CID_BMV",9,-546.926577827431,-321.188388210407,-227.754905187072,1111.85315565486,312.233749879126,1.5615044356224e-68
"Panicoideae.CID_OUV",10,-442.996176803946,-307.677228055922,-133.936633599292,905.992353607893,106.372947832157,7.86408876347252e-24
"Panicoideae.CID_OUM",10,-394.125943930482,-308.949096998504,-86.0178762616794,808.251887860965,8.63248208522884,0.0131740974941546
"Panicoideae.CID_OUMV",11,-419.011688313331,-330.077565962196,-88.5774787090191,860.023376626663,60.4039708509268,7.54544621358668e-14
"Polemoniaceae.CID_BM1",4,-21.0563099967079,-62.3713079278243,45.1287746501202,50.1126199934158,3.30147111540465,0.0801071904841946
"Polemoniaceae.CID_OU1",5,-18.4055744390056,-62.3006139967868,47.782025256805,46.8111488780111,0,0.417423451002988
"Polemoniaceae.CD_BMV",5,-20.7891200392178,-62.3231461760667,45.2340622975667,51.5782400784355,4.76709120042444,0.0384960476035882
"Polemoniaceae.CD_OUV",6,-17.5766445413294,-62.3058756138746,48.5108049921444,47.1532890826587,0.342140204647592,0.351788827699561
"Polemoniaceae.CD_OUM",6,-19.1533006774722,-63.1057005554373,46.9035432632813,50.3066013549444,3.49545247693334,0.0727024393864011
"Polemoniaceae.CD_OUMV",7,-18.8768122234218,-63.1245895906906,47.2487741027372,51.7536244468436,4.94247556883252,0.0352640274580537
"Polemoniaceae.CID_BMV",9,-21.0863061806719,-62.3716008438235,44.7129060106505,60.1726123613438,13.3614634833327,0.00052380774278042
"Polemoniaceae.CID_OUV",10,-41.5587967446335,-90.019102038248,42.328607225814,103.117593489267,56.3064446112558,2.47621157353111e-13
"Polemoniaceae.CID_OUM",10,-18.3809892955406,-62.293068509546,47.7927326445653,56.7619785910812,9.95082971307011,0.00288258171107692
"Polemoniaceae.CID_OUMV",11,-18.6483901290817,-62.3027885714604,47.496343293859,59.2967802581633,12.4856313801522,0.00081162691110837
"Pooideae.CID_BM1",4,-650.830936689398,-272.288891291093,-375.314522806941,1309.6618733788,426.439034994495,2.51151839515118e-93
"Pooideae.CID_OU1",5,-465.531498430783,-274.593920045376,-191.075440566796,941.062996861567,57.840158477267,2.75527795229217e-13
"Pooideae.CD_BMV",5,-633.061378447573,-271.843110191953,-355.776558712937,1276.12275689515,392.899918510847,4.81795757877009e-86
"Pooideae.CD_OUV",6,-435.61141919215,-271.788243573346,-161.213187494121,883.2228383843,0,0.999991357388254
"Pooideae.CD_OUM",6,-465.873525997135,-271.362334348891,-190.847182014676,943.74705199427,60.5242136099702,7.19996276357157e-14
"Pooideae.CD_OUMV",7,-446.446756532178,-272.626803987155,-171.251758212002,906.893513064356,23.6706746800565,7.2439350597561e-06
"Pooideae.CID_BMV",9,-647.733307460885,-270.013484600149,-374.579508250858,1313.46661492177,430.24377653747,3.74754826459428e-94
"Pooideae.CID_OUV",10,-469.296869360863,-272.332394639062,-194.532206440932,958.593738721727,75.3709003374269,4.29945284621223e-17
"Pooideae.CID_OUM",10,-546.569050554975,-310.673850678254,-218.307349937148,1113.13810110995,229.91526272565,1.18722024287903e-50
"Pooideae.CID_OUMV",11,-444.091394790493,-277.89124738421,-152.201539277861,910.182789580986,26.9599511966866,1.3986763386283e-06
"Primulaceae.CID_BM1",4,-63.3497426544762,-30.3772278688363,-29.053947076531,134.699485308952,121.013950072371,3.20856415123196e-27
"Primulaceae.CID_OU1",5,-5.09535791139836,-30.4153819716099,29.186090350028,20.1907158227967,6.50518058621563,0.0235274080930371
"Primulaceae.CD_BMV",5,-61.3412276704506,-30.8569984552482,-25.3026765348969,132.682455340901,118.99692010432,8.79636454451172e-27
"Primulaceae.CD_OUV",6,-3.08889466653494,-30.4492746558343,31.4922353011364,18.1777893330699,4.49225409648878,0.0643688157431406
"Primulaceae.CD_OUM",6,-0.842767618290548,-30.6964380762166,33.4325685547125,13.6855352365811,0,0.608353627148165
"Primulaceae.CD_OUMV",7,-0.576029403808561,-30.3842350427467,33.9429701245504,15.1520588076171,1.46652357103603,0.292216378752049
"Primulaceae.CID_BMV",9,-61.3786688271372,-31.0249829152022,-21.9305811139949,140.757337654274,127.071802417693,1.55190382667465e-28
"Primulaceae.CID_OUV",10,-4.22043551483167,-30.4560445252396,30.1006157090323,28.4408710296633,14.7553357930823,0.000380255623098451
"Primulaceae.CID_OUM",10,-0.911047357888366,-30.4797602447704,33.3629173806985,21.8220947157767,8.13655947919564,0.0104069785640387
"Primulaceae.CID_OUMV",11,-2.54583529045906,-30.4776214461438,31.5782674374473,27.0916705809181,13.406135344337,0.000746536076471131
"Rubieae.CID_BM1",4,-55.8503506336033,-51.9373243589115,-0.655048570782377,119.700701267207,74.1737683983158,5.27444621165225e-17
"Rubieae.CID_OU1",5,-22.9164431611758,-50.872043932836,31.6827001851402,55.8328863223517,10.3059534534609,0.00389849219139511
"Rubieae.CD_BMV",5,-43.8480503827364,-51.3499205429285,10.8296615151583,97.6961007654728,52.169167896582,3.16530202054017e-12
"Rubieae.CD_OUV",6,-16.7634664344454,-51.3526875929078,37.5475136695312,45.5269328688908,0,0.6742268233913
"Rubieae.CD_OUM",6,-24.283805651119,-51.4201978795533,30.5917510531426,60.5676113022379,15.0406784333472,0.000365396348168211
"Rubieae.CD_OUMV",7,-16.5050626463315,-51.4962913414406,37.7140759506613,47.0101252926629,1.48319242377217,0.3211699350188
"Rubieae.CID_BMV",9,-55.8869479855782,-52.395902129938,0.183308120921818,129.773895971156,84.2469631022657,3.4261820089918e-19
"Rubieae.CID_OUV",10,-20.7302252905769,-52.536361259005,35.3888092783177,61.4604505811539,15.9335177122631,0.000233822670658454
"Rubieae.CID_OUM",10,-24.9753540609634,-52.690309697978,31.1515878873255,69.9507081219268,24.423775253036,3.35158792161403e-06
"Rubieae.CID_OUMV",11,-20.5580641927566,-51.6471976530974,34.8654281245979,63.1161283855133,17.5891955166225,0.000102178788590471
"Salvia.CID_BM1",4,-93.9216343476119,-86.4119032314862,-3.87648825702787,195.843268695224,14.6142103189954,0.000234778177233499
"Salvia.CID_OU1",5,-85.9003355682701,-86.2565072584583,4.16635717038604,181.80067113654,0.57161276031178,0.263008050521854
"Salvia.CD_BMV",5,-93.2370013360044,-85.9825722767879,-3.59082310590579,196.474002672009,15.2449442957802,0.000171275633961453
"Salvia.CD_OUV",6,-85.6466650419134,-86.1496281354358,4.41795039242254,183.293330083827,2.06427170759838,0.124693056364764
"Salvia.CD_OUM",6,-84.6145291881142,-86.0960187940465,5.48931754085513,181.229058376228,0,0.350020254291866
"Salvia.CD_OUMV",7,-83.9300670834443,-86.161337269647,6.48877356453161,181.860134166889,0.63107579066002,0.255303523837538
"Salvia.CID_BMV",9,-93.7240502391127,-86.3621135219264,-3.567606871427,205.448100478225,24.2190421019968,1.9275027442662e-06
"Salvia.CID_OUV",10,-85.0643125109631,-86.2862298288133,4.92966959659369,190.128625021926,8.89956664569766,0.0040886207954772
"Salvia.CID_OUM",10,-86.0273129583181,-87.4995151223966,5.37463995054878,192.054625916636,10.8255675404077,0.00156081364407971
"Salvia.CID_OUMV",11,-85.5584057880146,-87.5574886767064,5.7925913531137,193.116811576029,11.8877531998006,0.000917699230482507
"Solanaceae.CID_BM1",4,-219.020990812754,-143.857816396421,-73.0836073376141,446.041981625508,77.2842159360031,9.18587598214203e-18
"Solanaceae.CID_OU1",5,-179.378882844753,-142.252694106705,-33.4981763729092,368.757765689505,0,0.556128097085736
"Solanaceae.CD_BMV",5,-218.763533154319,-142.819453076091,-72.7448928891637,447.527066308637,78.7693006191323,4.37158106524656e-18
"Solanaceae.CD_OUV",6,-179.514974735608,-142.533567326034,-33.613343497316,371.029949471216,2.27218378171119,0.178556801681246
"Solanaceae.CD_OUM",6,-179.41676131954,-145.260285771258,-30.7840967962431,370.83352263908,2.07575694957444,0.196983542249908
"Solanaceae.CD_OUMV",7,-179.607799164429,-145.35923683231,-31.3989756105007,373.215598328858,4.45783263935255,0.059864419989483
"Solanaceae.CID_BMV",9,-219.833271332174,-144.722203438927,-72.8425839948023,457.666542664348,88.9087769748428,2.74713005847793e-20
"Solanaceae.CID_OUV",10,-179.360054719473,-142.283608369885,-33.8590111910251,378.720109438945,9.96234374944027,0.00381838204106488
"Solanaceae.CID_OUM",10,-179.349907207381,-142.578626969769,-33.6654017111336,378.699814414762,9.94204872525665,0.0038573263788864
"Solanaceae.CID_OUMV",11,-179.933794621294,-142.574570674974,-33.8679275744596,381.867589242588,13.109823553083,0.000791430573675246
"Spermacoceae.CID_BM1",4,-157.708657875608,-76.0309000124903,-77.8440294587596,323.417315751215,81.9441325479698,1.09721406111396e-18
"Spermacoceae.CID_OU1",5,-119.896367846824,-76.1487205044403,-39.984352007393,249.792735693648,8.31955249040234,0.0106577564189861
"Spermacoceae.CD_BMV",5,-151.304958918337,-77.7641606277093,-70.401713012632,312.609917836674,71.1367346334287,2.43830485603323e-16
"Spermacoceae.CD_OUV",6,-119.744914783361,-76.7699153365799,-39.3963301804167,251.489829566723,10.0166463634774,0.00456190816295812
"Spermacoceae.CD_OUM",6,-116.169114678361,-76.2538779283913,-36.6376860996818,244.338229356722,2.86504615347653,0.16296591977107
"Spermacoceae.CD_OUMV",7,-115.461811174502,-75.8573479449749,-36.15299787248,244.923622349004,3.45043914575814,0.121613088769472
"Spermacoceae.CID_BMV",9,-134.209934683179,-77.890672329411,-53.8492290356781,286.419869366358,44.9466861631123,1.18627333730874e-10
"Spermacoceae.CID_OUV",10,-117.423568197284,-76.8236447723464,-37.1672544475114,254.847136394568,13.3739531913226,0.000851366629564629
"Spermacoceae.CID_OUM",10,-110.736591601623,-81.1100720602236,-45.171624376357,241.473183203245,0,0.682705905449631
"Spermacoceae.CID_OUMV",11,-113.450602699783,-83.3248552949809,-29.8427861387084,248.901205399567,7.42802219632156,0.0166440546796903
"Thelypodieae.CID_BM1",4,-29.9592526136039,-41.2646667777997,14.9991598251727,67.9185052272078,0.138263243109336,0.319725356996084
"Thelypodieae.CID_OU1",5,-30.1657216183522,-41.2195673343354,14.7472062826799,70.3314432367044,2.55120125260586,0.0956784761110818
"Thelypodieae.CD_BMV",5,-28.8901209920492,-41.0777894983772,16.9784364283079,67.7802419840985,0,0.342610416416539
"Thelypodieae.CD_OUV",6,-28.8503998114117,-41.0190436360424,16.9341120653246,69.7007996228235,1.92055763872497,0.131146519819661
"Thelypodieae.CD_OUM",6,-29.5585927240739,-41.2606167334181,15.4840921831676,71.1171854481478,3.33694346404934,0.0645940471667518
"Thelypodieae.CD_OUMV",7,-29.0216639452451,-41.4128628606239,18.7612651509557,72.0433278904902,4.26308590639169,0.0406521219957935
"Thelypodieae.CID_BMV",9,-29.1332632699851,-41.1806262833392,16.742951875699,76.2665265399703,8.48628455587176,0.00492070450098216
"Thelypodieae.CID_OUV",10,-33.2429891974425,-41.3848206496581,11.8063462696892,86.4859783948851,18.7057364107866,2.97099219685725e-05
"Thelypodieae.CID_OUM",10,-30.2581013219114,-41.0546611870504,14.5294992656917,80.5162026438227,12.7359606597242,0.000587789528189959
"Thelypodieae.CID_OUMV",11,-31.6297305636398,-40.9694827214163,13.1599344530928,85.2594611272795,17.479219143181,5.48575429484733e-05
